schema_version,manuscript_sha256,code_commit,case,method,kappa,run_id,repeat_index,epoch,iteration,state,action,stop_reason,N_H,N_h,N_c,ell,kappa_H_max,eta_H,Theta_loc,U_practical,eta_eq_c,eta_dual_c,L_gap_c,dual_check_performed,minimum_reference_level_gap,level_gap_dual_trigger,relative_reference_energy,relative_exact_energy,relative_exact_L2,marked_H,marked_c,rebuilt_correctors,skipped_correctors,skipped_corrector_work_units,time_corrector,time_theta,time_gram_prepare_structure,time_gram_prepare_factorization,time_gram_action_rhs,time_gram_action_patch_solve,time_gram_action_scatter,gram_action_calls,gram_patch_factorizations,gram_factor_cache_hits,gram_factor_cache_misses,gram_parallel_threads,localization_iterations,localization_relative_residual,localization_used_warm_start,time_lod_solve,time_reference_riesz,time_candidate_flux,time_candidate_close,time_candidate_operator_assembly,time_candidate_prolongation,time_candidate_flux_reconstruction,time_candidate_flux_prepare,time_candidate_flux_patch_solve,time_candidate_flux_merge,time_candidate_flux_audit,candidate_flux_parallel_threads,time_candidate_enrich,time_candidate_nvb_refine,time_candidate_embedding_composition,time_candidate_parent_map_update,time_candidate_quasi_interpolation,time_candidate_embedding_validation,time_candidate_dual,time_candidate_dual_operator_assembly,time_candidate_dual_load_assembly,time_candidate_dual_prolongation,time_candidate_dual_solve,time_candidate_dual_prepare,time_candidate_dual_patch_solve,time_candidate_dual_reduction,candidate_dual_patch_factorizations,candidate_dual_parallel_threads,time_mesh,time_total_cumulative,peak_memory_mb
5,sha256:94b0c1469312ce006f3b76d08b30f920115d274f442e3912ca660ccf919bd3f9,WORKTREE@9aeac45440f701f35131108dbec272796c6a5498,S,PALOD-reference-epoch,16,S_PALOD-reference-epoch_k16_r0_92ccb70ad884c5f9,0,0,10,CorrectorCheck,IncreaseGlobalEll,,43,800,969,6,8,NA,4.733476051573815,NA,NA,NA,NA,false,NA,false,NA,NA,NA,0,0,74,0,0,0.067135400999999997,0.084814495000000004,0.035425079999999998,0.017386886000000001,0.0045957960000000001,0.025437796000000002,0.00028332999999999999,43,15,37,15,8,8,4.3901452472477873e-05,true,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0341269609999999,2308.09765625
5,sha256:94b0c1469312ce006f3b76d08b30f920115d274f442e3912ca660ccf919bd3f9,WORKTREE@9aeac45440f701f35131108dbec272796c6a5498,S,PALOD-reference-epoch,16,S_PALOD-reference-epoch_k16_r0_92ccb70ad884c5f9,0,0,11,CorrectorCheck,IncreaseGlobalEll,,43,800,969,7,8,NA,3.2888679063261814,NA,NA,NA,NA,false,NA,false,NA,NA,NA,0,0,74,0,0,0.043753895000000001,0.101546488,0.035414754,0.029185202,0.0045144080000000001,0.030344510999999998,0.00023232500000000002,43,20,32,20,8,4,7.6658349656258574e-05,true,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.1948406069999999,2308.09765625
5,sha256:94b0c1469312ce006f3b76d08b30f920115d274f442e3912ca660ccf919bd3f9,WORKTREE@9aeac45440f701f35131108dbec272796c6a5498,S,PALOD-reference-epoch,16,S_PALOD-reference-epoch_k16_r0_92ccb70ad884c5f9,0,0,12,SolveEstimate,AcceptCorrector,,43,800,969,7,8,NA,5.1627784615204465e-08,NA,NA,NA,NA,false,NA,false,NA,NA,NA,0,0,74,0,0,0.030340584,0.087723778000000002,0.03672454,0.017058024000000001,0.0055249790000000002,0.026039821000000001,0.00020035399999999997,43,15,37,15,8,1,3.8957988558907748e-15,true,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3279254979999999,2308.09765625
5,sha256:94b0c1469312ce006f3b76d08b30f920115d274f442e3912ca660ccf919bd3f9,WORKTREE@9aeac45440f701f35131108dbec272796c6a5498,S,PALOD-reference-epoch,16,S_PALOD-reference-epoch_k16_r0_92ccb70ad884c5f9,0,0,13,ProposeCoarse,SolveAndEstimate,,43,800,969,7,8,10.275676729491469,NA,16.809223221350912,NA,NA,NA,false,NA,false,4.4265178483024261,4.4346095741917884,3.284592115125887,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false,0.00037300700000000002,0.015003175000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.4302739739999999,2308.09765625
5,sha256:94b0c1469312ce006f3b76d08b30f920115d274f442e3912ca660ccf919bd3f9,WORKTREE@9aeac45440f701f35131108dbec272796c6a5498,S,PALOD-reference-epoch,16,S_PALOD-reference-epoch_k16_r0_92ccb70ad884c5f9,0,0,14,CandidateEnrich,ProposeCoarseRefinement,,43,800,969,7,8,NA,NA,NA,NA,NA,NA,false,NA,false,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0094924350000000005,1.4397823219999999,2308.09765625
5,sha256:94b0c1469312ce006f3b76d08b30f920115d274f442e3912ca660ccf919bd3f9,WORKTREE@9aeac45440f701f35131108dbec272796c6a5498,S,PALOD-reference-epoch,16,S_PALOD-reference-epoch_k16_r0_92ccb70ad884c5f9,0,0,15,LazyDualDecision,EnrichCandidate,,43,800,1199,7,8,NA,NA,NA,9.2175592899875998,NA,NA,false,NA,false,NA,NA,NA,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false,0,0,0.26182394599999997,5.7800000000000001e-07,0.001664998,5.0871000000000001e-05,0.25188754200000002,0.121942306,0.079981991000000002,0.00029606100000000002,0.048130928000000003,8,0.0082182490000000004,0.0050838999999999997,0.00090736799999999998,7.6490000000000008e-06,0.00076453199999999995,0.00127301,0,0,0,0,0,0,0,0,0,1,0,1.7016943470000001,2308.09765625
5,sha256:94b0c1469312ce006f3b76d08b30f920115d274f442e3912ca660ccf919bd3f9,WORKTREE@9aeac45440f701f35131108dbec272796c6a5498,S,PALOD-reference-epoch,16,S_PALOD-reference-epoch_k16_r0_92ccb70ad884c5f9,0,0,16,CommitCoarse,SkipCandidateDual,,43,800,1199,7,8,NA,NA,NA,NA,NA,NA,false,3,false,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7017244499999999,2308.09765625
5,sha256:94b0c1469312ce006f3b76d08b30f920115d274f442e3912ca660ccf919bd3f9,WORKTREE@9aeac45440f701f35131108dbec272796c6a5498,S,PALOD-reference-epoch,16,S_PALOD-reference-epoch_k16_r0_92ccb70ad884c5f9,0,0,17,CorrectorCheck,CommitCoarseRefinement,,68,800,1199,7,8,NA,NA,NA,NA,NA,NA,false,NA,false,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0040104509999999999,1.7057525019999999,2308.09765625
5,sha256:94b0c1469312ce006f3b76d08b30f920115d274f442e3912ca660ccf919bd3f9,WORKTREE@9aeac45440f701f35131108dbec272796c6a5498,S,PALOD-reference-epoch,16,S_PALOD-reference-epoch_k16_r0_92ccb70ad884c5f9,0,0,18,SolveEstimate,AcceptCorrector,,68,800,1199,7,8,NA,0.85030766872720209,NA,NA,NA,NA,false,NA,false,NA,NA,NA,0,0,124,0,0,0.15463784699999999,0.19287595799999999,0.056814081000000002,0.069406501999999995,0.016688804000000002,0.045815821999999999,0.00088946499999999987,68,77,0,77,8,2,1.3473754682748897e-05,true,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0768832719999999,2308.09765625
5,sha256:94b0c1469312ce006f3b76d08b30f920115d274f442e3912ca660ccf919bd3f9,WORKTREE@9aeac45440f701f35131108dbec272796c6a5498,S,PALOD-reference-epoch,16,S_PALOD-reference-epoch_k16_r0_92ccb70ad884c5f9,0,0,19,ProposeCoarse,SolveAndEstimate,,68,800,1199,7,8,5.0948592490211277,NA,8.3343052387361993,NA,NA,NA,false,NA,false,2.9614376300133065,2.9621180139021779,2.1494896768354996,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false,0.00061159400000000003,0.015836698,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.1762498450000001,2308.09765625
