schema_version,case,method,kappa,run_id,reference_epoch,iteration,action,stop_reason,N_H,N_ref,N_amb,ell,kappa_H_max,mu_H,rho_amb,eta_H,Theta_loc,U_prac,reference_energy_error,reference_L2_error,marked_H,rebuilt_correctors,ambient_refined_elements,time_mesh,time_corrector,time_certificate,time_solve,time_estimator,time_total_cumulative,peak_memory_mb
2,R1,SLOD,8,R1_SLOD_k8_r0_8e9ebd5105d50d4e,0,0,InitializeReferenceEpoch,initialized fixed evaluation-reference epoch for uniform standard LOD,9,41,,3,5.6568542494923806,,,,,,,,0,0,0,0,0,0,0,0,5.9999999999999997e-07,5
2,R1,SLOD,8,R1_SLOD_k8_r0_8e9ebd5105d50d4e,0,1,SolveStandardLod,rebuilt and solved standard LOD on the current uniform coarse mesh; full model build seconds=0.0019368930000000001,9,41,,3,5.6568542494923806,,,,,,0.57818469913562454,0.41135754050638695,0,8,0,0,0.0013942150000000001,0,9.1500000000000005e-06,0,0.001951223,5
2,R1,SLOD,8,R1_SLOD_k8_r0_8e9ebd5105d50d4e,0,2,RefineUniformLod,uniformly refined every standard LOD coarse element,13,41,,3,4,,,,,,,,8,0,0,0.00098745699999999996,0,0,0,0,0.00293969,5
2,R1,SLOD,8,R1_SLOD_k8_r0_8e9ebd5105d50d4e,0,3,SolveStandardLod,rebuilt and solved standard LOD on the current uniform coarse mesh; full model build seconds=0.0013285250000000001,13,41,,3,4,,,,,,0.52433856922729205,0.36546068514282654,0,16,0,0,0.00070712800000000001,0,1.066e-05,0,0.004316205,5
2,R1,SLOD,8,R1_SLOD_k8_r0_8e9ebd5105d50d4e,0,4,RefineUniformLod,uniformly refined every standard LOD coarse element,25,41,,3,2.8284271247461903,,,,,,,,16,0,0,0.0011096859999999999,0,0,0,0,0.0054266110000000005,5
2,R1,SLOD,8,R1_SLOD_k8_r0_8e9ebd5105d50d4e,0,5,SolveStandardLod,rebuilt and solved standard LOD on the current uniform coarse mesh; full model build seconds=0.001781784,25,41,,3,2.8284271247461903,,,,,,0.23590269848453194,0.12161931788315067,0,32,0,0,0.00088776700000000003,0,1.482e-05,0,0.0072356550000000006,5
2,R1,SLOD,8,R1_SLOD_k8_r0_8e9ebd5105d50d4e,0,6,RefineUniformLod,uniformly refined every standard LOD coarse element,41,41,,3,2,,,,,,,,32,0,0,0.001246626,0,0,0,0,0.0084834610000000012,5
2,R1,SLOD,8,R1_SLOD_k8_r0_8e9ebd5105d50d4e,0,7,SolveStandardLod,rebuilt and solved standard LOD on the current uniform coarse mesh; full model build seconds=0.001947573,41,41,,3,2,,,,,,1.8084186143615533e-16,1.5473697304321179e-16,0,64,0,0,0.0010631870000000002,0,1.115e-05,0,0.010477594000000002,5
