study,p,H_level,h_level,ell,fine_dofs,H,h,exact_energy,exact_l2,fine_energy,fine_l2,lod_fine_energy,lod_fine_l2,delta,rate_energy,rate_l2,petrov_residual,corrector_residual,constraint_residual
H,1,4,10,3,1089,0.353553390593,0.0441941738242,0.855064522921,0.0553425216726,0.20884224532,0.00284300662188,0.826093764546,0.0537973284464,nan,nan,nan,5.51785910378e-15,1.37972196248e-15,1.13151426404e-15
H,1,5,10,3,1089,0.25,0.0441941738242,0.52941034669,0.022885196124,0.20884224532,0.00284300662188,0.484591573623,0.0213861228647,nan,1.38329379721,2.5479474517,3.90096583606e-15,1.14021060979e-15,2.8535377636e-16
H,1,6,10,3,1089,0.176776695297,0.0441941738242,0.328427675132,0.0086665216687,0.20884224532,0.00284300662188,0.252495981835,0.00716853539362,nan,1.37762137831,2.80177934096,8.50835428829e-15,1.12313607143e-15,2.7727870277e-16
H,2,4,10,3,4225,0.353553390593,0.0441941738242,0.841557960014,0.0552894678323,0.00932718326088,4.6643361637e-05,0.841500516391,0.0552867057297,nan,nan,nan,5.12612510391e-15,6.24270106603e-15,1.21724195128e-15
H,2,5,10,3,4225,0.25,0.0441941738242,0.507350734019,0.0229693919604,0.00932718326088,4.6643361637e-05,0.507260856817,0.0229664881643,nan,1.46015840496,2.53458403812,1.29986497673e-14,4.10509502832e-15,5.77175622428e-16
H,2,6,10,3,4225,0.176776695297,0.0441941738242,0.277745763305,0.00827439210465,0.00932718326088,4.6643361637e-05,0.277587131169,0.00827218423159,nan,1.73843705815,2.94597487248,2.47294253225e-14,2.60990953372e-15,5.00470832222e-16
H,3,4,10,3,9409,0.353553390593,0.0441941738242,0.841621396173,0.0552957083445,0.000275371208884,8.94786331304e-07,0.841621346497,0.0552957061493,nan,nan,nan,1.51639082982e-14,1.75417981345e-14,1.16410768765e-15
H,3,5,10,3,9409,0.25,0.0441941738242,0.507538968817,0.0229824047928,0.000275371208884,8.94786331304e-07,0.507538889979,0.0229824019526,nan,1.459305571,2.53327549819,1.45157568939e-14,9.470182915e-15,8.36089809074e-16
H,3,6,10,3,9409,0.176776695297,0.0441941738242,0.278172458343,0.00829185181359,0.000275371208884,8.94786331304e-07,0.27817231985,0.00829184946935,nan,1.73507801972,2.94152705035,1.93969292817e-14,6.49761280654e-15,1.43873684796e-15
