node_id,x,y,p1_real,p1_imag,lod_coefficient_real,lod_coefficient_imag
0,0,0,-0.00096992809802944687,0.0010591220270303322,-4.4304411719610941e-05,-2.2456611291878732e-05
1,1,0,-0.029169249257924811,0.0011857869682121659,1.1585330030045112e-05,-3.1327647125722705e-05
2,1,1,-0.029169249257924811,0.0011857869682120274,1.1585330029411065e-05,-3.1327647121184702e-05
3,0,1,-0.00096992809802951127,0.0010591220270299289,-4.430441171810102e-05,-2.245661129616869e-05
4,0.5,0.5,-0.037747704272530748,0.95631209567933617,-0.15275242917384108,1.0399084060846331
5,0.5,0,0.0044020375343059156,0.0068838057319526797,0.00071174862982315652,-0.0049816464383046002
6,0,0.5,0.0015519914021915626,0.0022357185896863794,-0.0031858611529298683,-0.0049372388499193667
7,1,0.5,0.030316032440636333,0.18223466951995351,0.004490917409236868,-0.0034849499936580046
8,0.5,1,0.0044020375343047698,0.0068838057319536485,0.00071174862981660599,-0.0049816464383012453
9,0.25,0.25,-0.21195504231274834,-0.22370455435207268,-0.22357597335391013,-0.24523471643710798
10,0.75,0.25,0.18854603598147174,-0.24007286393069183,0.28461401068058279,-0.17062939994752754
11,0.75,0.75,0.1885460359814719,-0.24007286393069235,0.28461401068057507,-0.17062939994752574
12,0.25,0.75,-0.21195504231274837,-0.22370455435207387,-0.22357597335390519,-0.24523471643711012
13,0.25,0,0.00023692105002672524,0.00047211372004987722,0.0017504661322285901,0.002243025791404998
14,0,0.25,0.001665461272728243,0.0025040513318248855,-0.0017979483768086029,-0.0027781426561219341
15,0.75,0,0.010017212217726635,-0.017221689116709373,-0.002287816091194426,0.0016563901761957379
16,1,0.25,-0.0048847582107925235,0.11597917415566722,0.002472788675887844,-0.0019653347498529566
17,1,0.75,-0.0048847582107920343,0.11597917415566751,0.0024727886758907449,-0.0019653347498540846
18,0.75,1,0.010017212217726749,-0.017221689116709092,-0.0022878160911885513,0.0016563901761914243
19,0,0.75,0.0016654612727282146,0.0025040513318249215,-0.0017979483768087202,-0.0027781426561203104
20,0.25,1,0.00023692105002612023,0.00047211372005038322,0.0017504661322189508,0.0022430257914064348
21,0.5,0.25,-0.01810350257839213,0.53949146967364325,-0.085803155169243639,0.58405554046924757
22,0.25,0.5,-0.37373650681564408,-0.39791638084807235,-0.39802947778082137,-0.43668437964607776
23,0.75,0.5,0.32800485342329505,-0.40739104215399274,0.50666189765187153,-0.30385876994299926
24,0.5,0.75,-0.018103502578392095,0.53949146967364336,-0.085803155169233231,0.58405554046924169
25,0.125,0.125,-0.011685873998791389,0.02992216871576019,-0.013260811494812509,0.035386652197618891
26,0.875,0.125,0.062750484631221487,0.035522034109412702,0.0025834469452623052,0.037745431021450802
27,0.875,0.875,0.062750484631221431,0.035522034109412945,0.0025834469452651527,0.037745431021442517
28,0.125,0.875,-0.011685873998791427,0.02992216871576112,-0.013260811494816905,0.035386652197626704
29,0.375,0.375,0.70116814440040243,-0.25079873767722272,0.77687613303376035,-0.23521210021900021
30,0.625,0.375,-0.67975123144045968,-0.29159038100755275,-0.67641270677605492,-0.44865659891213905
31,0.625,0.625,-0.67975123144046046,-0.29159038100755308,-0.67641270677604559,-0.44865659891213577
32,0.375,0.625,0.70116814440040154,-0.2507987376772231,0.77687613303374092,-0.23521210021900085
33,0.375,0.125,0.15007929228430569,-0.055030459075188901,0.16706372070131334,-0.050640158976854296
34,0.625,0.125,-0.15891664714556125,-0.060825440397358113,-0.14544741366428998,-0.096575778604957224
35,0.125,0.375,-0.063928221512644892,0.14578766845422642,-0.062092963701608314,0.16442189032136725
36,0.125,0.625,-0.063928221512645267,0.14578766845422622,-0.062092963701609771,0.16442189032136209
37,0.875,0.375,0.17844255486711494,0.086800564475964834,0.012408776535816533,0.17524005921136215
38,0.875,0.625,0.17844255486711519,0.086800564475964265,0.012408776535812939,0.17524005921136471
39,0.625,0.875,-0.15891664714556136,-0.060825440397358176,-0.1454474136642957,-0.096575778604956072
40,0.375,0.875,0.15007929228430761,-0.055030459075188887,0.167063720701326,-0.050640158976847101
41,0.125,0,0.001960142964265161,1.6898157610482137e-05,0.0005290721096455806,-0.00083918326719464582
42,0,0.125,0.00089067124533475425,0.0020728754785676097,-0.00062944158634103812,-0.0009525683083896517
43,0.875,0,0.011637811395413875,0.022129669449143623,-0.00027943298899114281,-0.00092567211979727659
44,1,0.125,-0.021610096794717242,0.057496435381377727,0.00081380421301223069,-0.00066699140944046225
45,1,0.875,-0.021610096794717207,0.057496435381377761,0.00081380421301757819,-0.0006669914094383217
46,0.875,1,0.011637811395413544,0.022129669449143751,-0.00027943298898436405,-0.00092567211979575784
47,0,0.875,0.00089067124533435493,0.0020728754785676075,-0.00062944158634516535,-0.00095256830839153593
48,0.125,1,0.0019601429642643916,1.6898157610536384e-05,0.00052907210963860332,-0.00083918326719860457
49,0.5,0.375,-0.032564200260939188,0.84040807175210142,-0.13423101784059246,0.91378989781923325
50,0.375,0.5,0.79875748502683397,-0.28589641691345413,0.88410185423717136,-0.26767397913533852
51,0.625,0.5,-0.77247730136776216,-0.32933127761873066,-0.76977551946802414,-0.5105595771479744
52,0.5,0.625,-0.032564200260940028,0.84040807175210175,-0.13423101784059302,0.9137898978192337
53,0.375,0,-0.0019744428510182458,-0.0032408547226672078,-0.0042781228826206785,0.0011585020331360027
54,0.625,0,-0.011805346309885004,-0.00027853861911371206,0.0037736773095274844,0.0023080021129745281
55,0.5,0.125,4.0850519195601988e-05,0.18757383901329214,-0.028881800640823935,0.19654171222609682
56,0,0.375,0.0016008418939173566,0.0023791406909590214,-0.0028010288671423233,-0.0043391249384156106
57,0,0.625,0.0016008418939175634,0.00237914069095889,-0.0028010288671396571,-0.0043391249384165586
58,0.125,0.5,-0.073092992896481176,0.16625436474891733,-0.07067213266453358,0.18711338710896128
59,1,0.375,0.018801470569377653,0.16350427225110842,0.0039263813655633075,-0.0030668031536488943
60,1,0.625,0.018801470569378292,0.16350427225110847,0.0039263813655622381,-0.0030668031536507825
61,0.875,0.5,0.20005019453788478,0.091060193808175954,0.014135903751774542,0.19939993175369564
62,0.625,1,-0.01180534630988562,-0.0002785386191139115,0.0037736773095260368,0.0023080021129704077
63,0.375,1,-0.0019744428510183893,-0.0032408547226659657,-0.0042781228826280354,0.0011585020331427995
64,0.5,0.875,4.0850519196301359e-05,0.18757383901329344,-0.028881800640818276,0.19654171222610339
65,0.25,0.125,-0.072482508455394876,-0.076128496956569564,-0.075298510042787828,-0.082458746194513294
66,0.125,0.25,-0.039728498062809321,0.092214533685537073,-0.039656030888953225,0.10509674700231074
67,0.375,0.25,0.44725025427670423,-0.15975078604451054,0.49653423392330032,-0.15034754188803268
68,0.25,0.375,-0.3293170676572118,-0.34960013734894818,-0.34976382971846803,-0.38371903659471907
69,0.75,0.125,0.064114643365130189,-0.099603017306546263,0.095843838891184766,-0.05734935115275832
70,0.875,0.25,0.12498333160307154,0.068496356635625547,0.0078994003116353798,0.11205053955466139
71,0.625,0.25,-0.43947660854298526,-0.18861298616872341,-0.43231928602639258,-0.28680113680375774
72,0.75,0.375,0.2903419480297057,-0.36042396550754063,0.44523189105776906,-0.26699862156618182
73,0.875,0.75,0.12498333160307168,0.068496356635625186,0.0078994003116325852,0.11205053955465885
74,0.75,0.875,0.064114643365130827,-0.099603017306546249,0.095843838891177854,-0.057349351152765911
75,0.75,0.625,0.29034194802970509,-0.36042396550754102,0.44523189105777056,-0.26699862156617687
76,0.625,0.75,-0.43947660854298604,-0.18861298616872402,-0.43231928602639447,-0.28680113680375757
77,0.125,0.75,-0.039728498062809141,0.092214533685537309,-0.039656030888948743,0.10509674700231293
78,0.25,0.875,-0.072482508455394237,-0.076128496956569341,-0.075298510042784497,-0.08245874619450369
79,0.25,0.625,-0.32931706765721291,-0.34960013734894835,-0.34976382971847975,-0.38371903659472301
