node_id,x,y,p1_real,p1_imag,lod_coefficient_real,lod_coefficient_imag
0,0,0,-5.4905181169372612e-05,2.494108977061145e-05,-1.8404793557666673e-06,8.6565129629098034e-07
1,1,0,-0.0018889946619882934,-0.00024700527422935777,-3.232884158462336e-05,-2.0276540389089881e-05
2,1,1,-0.0018889946619862993,-0.00024700527422923341,-3.232884159292061e-05,-2.0276540400152389e-05
3,0,1,-5.4905181170234688e-05,2.4941089771296446e-05,-1.8404793528959098e-06,8.6565129079545599e-07
4,0.5,0.5,-0.13814802179365615,0.98747407187834635,-0.14581563051989163,0.99268914660707575
5,0.5,0,0.00021786262646816511,0.00047033206306941277,3.1657185485265397e-05,-0.00035279337106517984
6,0,0.5,1.4509577475749361e-05,8.0983166939139318e-05,-0.00035970905135967952,-9.3543302349060605e-05
7,1,0.5,-0.00028788762127684552,0.012969852921526304,0.00038439154560607457,0.00032675166971490865
8,0.5,1,0.00021786262646367405,0.00047033206306944253,3.1657185463384788e-05,-0.00035279337103846493
9,0.25,0.25,-0.20702402063572875,-0.2384058705179006,-0.20796760665552438,-0.23978639360732307
10,0.75,0.25,0.26215283224470798,-0.1752697705774372,0.26810199796418632,-0.16989944851041905
11,0.75,0.75,0.26215283224471192,-0.17526977057743634,0.26810199796418638,-0.16989944851045027
12,0.25,0.75,-0.20702402063573133,-0.2384058705179023,-0.20796760665551584,-0.23978639360733456
13,0.25,0,1.8541925422822629e-05,7.8160027955498631e-05,0.00013795572823819749,0.00014870414607692488
14,0,0.25,2.3771751677958853e-05,0.00012352301207466947,-0.00020122538315223349,-4.9783509928526909e-05
15,0.75,0,0.00088314741537753188,-0.0010343977047255618,-0.00014199710353060498,0.00011495119710719987
16,1,0.25,-0.0018345332939992028,0.0080012404238817888,0.00015755861331762761,0.00017970766781432544
17,1,0.75,-0.0018345332940004539,0.0080012404238791988,0.0001575586133267522,0.00017970766783734882
18,0.75,1,0.00088314741537528531,-0.0010343977047273395,-0.00014199710355185393,0.00011495119712222848
19,0,0.75,2.3771751679517787e-05,0.00012352301207709559,-0.00020122538316294096,-4.9783509922240759e-05
20,0.25,1,1.8541925423447174e-05,7.8160027953963089e-05,0.00013795572822608508,0.00014870414607853075
21,0.5,0.25,-0.077522389202441977,0.55560686076135335,-0.08202470134788753,0.55833775595151736
22,0.25,0.5,-0.36791731494216795,-0.42381660852005526,-0.36975624133667939,-0.42632316193080388
23,0.75,0.5,0.46537418454207158,-0.31022450646092176,0.47661255764902621,-0.30206556305830118
24,0.5,0.75,-0.077522389202438938,0.55560686076135168,-0.082024701347886586,0.55833775595148039
25,0.125,0.125,-0.015037423657547691,0.033163236286148048,-0.015094663348194407,0.033446821814671859
26,0.875,0.125,0.0089513923942143893,0.036736119358946523,0.0048952123806707548,0.03641402940775991
27,0.875,0.875,0.0089513923942106874,0.036736119358945864,0.0048952123806843767,0.036414029407783439
28,0.125,0.875,-0.015037423657545809,0.033163236286147001,-0.01509466334820056,0.033446821814681074
29,0.375,0.375,0.7389224347486556,-0.21837407983988624,0.74398004079316871,-0.21723237372374579
30,0.625,0.375,-0.65082874276620428,-0.41150254978587991,-0.65007976245860366,-0.42197807029247414
31,0.625,0.625,-0.65082874276620684,-0.41150254978588663,-0.65007976245863563,-0.42197807029244289
32,0.375,0.625,0.73892243474865216,-0.21837407983988397,0.74398004079313018,-0.21723237372374596
33,0.375,0.125,0.1607393617234463,-0.047666446452242529,0.16189461432220373,-0.047260773093967548
34,0.625,0.125,-0.1425003786881133,-0.089413679289016459,-0.14146861433640839,-0.091851960384122661
35,0.125,0.375,-0.069654995805667738,0.15258280286252646,-0.069386033287753959,0.15371292745758741
36,0.125,0.625,-0.069654995805666114,0.15258280286252401,-0.069386033287739582,0.15371292745759244
37,0.875,0.375,0.034333270172800689,0.1626502624920729,0.022464556945178474,0.16708824630170385
38,0.875,0.625,0.034333270172799912,0.16265026249207598,0.022464556945183858,0.16708824630167213
39,0.625,0.875,-0.14250037868811188,-0.089413679289013018,-0.14146861433637933,-0.0918519603841116
40,0.375,0.875,0.16073936172344536,-0.04766644645224017,0.16189461432222818,-0.047260773093956585
41,0.125,0,8.2081003103020379e-05,1.0673058897346557e-05,3.0068323076198184e-05,-6.0770912007102538e-05
42,0,0.125,-8.9876408254703788e-08,0.00010132304793639531,-6.8588690728910837e-05,-1.467562516071786e-05
43,0.875,0,0.00049813701039193661,0.0015596759525362627,-2.5552078445936991e-05,-3.8104091256347734e-05
44,1,0.125,-0.0022261348456411511,0.0037321128879706086,8.2984840339894838e-06,6.6176333866639709e-05
45,1,0.875,-0.0022261348456402634,0.0037321128879677788,8.2984840199197566e-06,6.6176333880827335e-05
46,0.875,1,0.00049813701039210043,0.0015596759525335062,-2.5552078467242881e-05,-3.8104091250567046e-05
47,0,0.875,-8.9876407719008587e-08,0.00010132304793845459,-6.8588690737298903e-05,-1.4675625164794706e-05
48,0.125,1,8.2081003104003209e-05,1.0673058898023368e-05,3.0068323069137646e-05,-6.0770912013143624e-05
49,0.5,0.375,-0.12138253052524035,0.86790776016355542,-0.12816048126986973,0.87246838633687618
50,0.375,0.5,0.84080538697128993,-0.24846840643033674,0.84649773799890471,-0.24716968247890955
51,0.625,0.5,-0.7404530274696165,-0.46806139460292545,-0.73965976896307462,-0.48011022383517515
52,0.5,0.625,-0.12138253052524434,0.86790776016355364,-0.12816048126991111,0.87246838633690338
53,0.375,0,-6.2357382852353796e-05,-0.00025585530258635109,-0.00030211449824404615,9.8112729797854268e-05
54,0.625,0,-0.00081791123158449068,-9.888319605258154e-05,0.00027121149578507151,0.00014904199321427044
55,0.5,0.125,-0.026002826596197091,0.18936164738468655,-0.027900973530683573,0.18986620694608342
56,0,0.375,1.6929614110549153e-05,9.8454022044687029e-05,-0.00031563653041007328,-8.1180916717395047e-05
57,0,0.625,1.6929614112158637e-05,9.8454022046379414e-05,-0.00031563653041593372,-8.1180916708373821e-05
58,0.125,0.5,-0.079281212189824715,0.17361701626122925,-0.078948386363706435,0.17489439138702118
59,1,0.375,-0.00083325273501568898,0.011555016555077669,0.0003164365025412268,0.00028351251783339539
60,1,0.625,-0.00083325273501769692,0.011555016555076543,0.00031643650255954895,0.00028351251784212414
61,0.875,0.5,0.038916741988115566,0.18450458078667173,0.025566146792516533,0.19008680269915867
62,0.625,1,-0.00081791123158791231,-9.8883196052885049e-05,0.00027121149576345616,0.00014904199323617184
63,0.375,1,-6.2357382854590139e-05,-0.00025585530258776619,-0.00030211449826164589,9.8112729815221709e-05
64,0.5,0.875,-0.026002826596196581,0.18936164738469219,-0.027900973530648143,0.18986620694609702
65,0.25,0.125,-0.07042687464578605,-0.081105515482202337,-0.070714399794669688,-0.081540332281827402
66,0.125,0.25,-0.044496581251134773,0.097615508724115688,-0.044400568035816733,0.098366031372412246
67,0.375,0.25,0.47279390745591837,-0.13976339755614822,0.47610588788439862,-0.13900879764753687
68,0.25,0.375,-0.32340698396367157,-0.37249837151631943,-0.32497725193667765,-0.37469347947247705
69,0.75,0.125,0.089351644849983425,-0.06090931656003281,0.091189633159759809,-0.057787135061722492
70,0.875,0.25,0.022607869000919534,0.10506304063986241,0.014373452790986486,0.10697129674661918
71,0.625,0.25,-0.41682248222273516,-0.26346031919158691,-0.4160164851391957,-0.27006659210743111
72,0.75,0.375,0.40919003054360109,-0.27281706148725865,0.41890442114483217,-0.26548208344538998
73,0.875,0.75,0.022607869000917314,0.10506304063986471,0.01437345279101619,0.10697129674660485
74,0.75,0.875,0.089351644849981912,-0.060909316560029625,0.09118963315978372,-0.057787135061710147
75,0.75,0.625,0.40919003054360381,-0.27281706148725915,0.4189044211447846,-0.26548208344540425
76,0.625,0.75,-0.41682248222273111,-0.2634603191915933,-0.41601648513920131,-0.27006659210745915
77,0.125,0.75,-0.044496581251132761,0.097615508724113398,-0.044400568035806859,0.098366031372423807
78,0.25,0.875,-0.070426874645787826,-0.08110551548220403,-0.070714399794664345,-0.081540332281820366
79,0.25,0.625,-0.3234069839636749,-0.37249837151631915,-0.32497725193667992,-0.37469347947248494
80,0.375,0.75,0.47279390745592098,-0.13976339755614745,0.4761058878843929,-0.13900879764756521
81,0.0625,0.0625,0.001657427822296591,0.0025799277186419507,0.0016517745585225769,0.0025081761373549304
82,0.9375,0.0625,-0.0020537891929567733,0.0045795386048323164,-0.0023194842113784214,0.0019751194471708112
83,0.9375,0.9375,-0.0020537891929571566,0.0045795386048295512,-0.0023194842113913906,0.0019751194471852593
84,0.0625,0.9375,0.001657427822297796,0.0025799277186429625,0.0016517745585143122,0.0025081761373524571
85,0.4375,0.4375,0.70951634194748314,0.61140801010960599,0.71056707687578835,0.61857207009048865
86,0.5625,0.4375,-0.84947486182129484,0.39314810205404432,-0.85842177931041919,0.38810102173138555
87,0.5625,0.5625,-0.84947486182130383,0.39314810205404366,-0.85842177931043506,0.38810102173142169
88,0.4375,0.5625,0.70951634194748048,0.6114080101096081,0.71056707687576759,0.61857207009052073
89,0.4375,0.0625,0.040455028691224519,0.03452782255566942,0.040098326654101686,0.034926831262711726
90,0.5625,0.0625,-0.048196027055377684,0.023074411465047833,-0.048464786617123737,0.021899200733874993
91,0.0625,0.4375,0.028761337024351113,0.044686160978480716,0.029229210996354293,0.044411583494346873
92,0.0625,0.5625,0.02876133702435282,0.044686160978480431,0.029229210996357165,0.044411583494353327
93,0.9375,0.4375,-0.029737549404266556,0.041957201465236363,-0.040511310865964947,0.034280742085160645
94,0.9375,0.5625,-0.029737549404267944,0.041957201465237313,-0.040511310865954726,0.034280742085150487
95,0.5625,0.9375,-0.048196027055379932,0.023074411465051459,-0.04846478661711455,0.021899200733908237
96,0.4375,0.9375,0.040455028691221438,0.03452782255567239,0.040098326654111241,0.034926831262744096
97,0.1875,0.1875,-0.1360704773391096,0.019517510051936245,-0.13683518296060979,0.019937091699611234
98,0.3125,0.3125,0.15244918496500043,-0.52217371483045216,0.15448829484457086,-0.52494341002402201
99,0.3125,0.1875,0.076498372712917345,-0.26253788885702228,0.07766268007226472,-0.26388863433623316
100,0.1875,0.3125,-0.2708114808237817,0.038940943168557278,-0.27220440867948537,0.039668460232646592
101,0.8125,0.1875,0.12745137094706152,0.052922943862891647,0.12536518865232496,0.058405834789204303
102,0.6875,0.3125,-0.0061104433605335242,-0.54345425320643526,0.0029493135070458461,-0.54718361160857965
103,0.6875,0.1875,-0.0035864302195612579,-0.27391298291877875,0.0014936670114864038,-0.2750970733799763
104,0.8125,0.3125,0.25141116815723019,0.10587982404343249,0.24933162467533229,0.11614602185490072
105,0.8125,0.8125,0.12745137094705991,0.052922943862894881,0.12536518865235294,0.058405834789198356
106,0.6875,0.6875,-0.0061104433605295473,-0.54345425320644247,0.0029493135070077343,-0.54718361160858753
107,0.8125,0.6875,0.25141116815723241,0.10587982404343542,0.24933162467532516,0.11614602185486096
108,0.6875,0.8125,-0.0035864302195577008,-0.2739129829187773,0.0014936670115067753,-0.27509707337999367
109,0.1875,0.8125,-0.13607047733911018,0.019517510051933435,-0.1368351829606021,0.019937091699617864
110,0.3125,0.6875,0.15244918496499835,-0.52217371483045172,0.15448829484455065,-0.52494341002404243
111,0.1875,0.6875,-0.27081148082378309,0.038940943168554482,-0.2722044086794706,0.039668460232642942
112,0.3125,0.8125,0.076498372712916263,-0.26253788885702206,0.077662680072277904,-0.26388863433624288
113,0.1875,0.0625,-0.019969191745219658,0.0028496711608714644,-0.020154636229366633,0.0029346451213232579
114,0.3125,0.0625,0.011127390574063024,-0.038834705848282691,0.011443923998108693,-0.038875280784310788
115,0.0625,0.1875,0.011107814903620597,0.017159426462972312,0.011201927107011822,0.017016054156320612
116,0.0625,0.3125,0.021967548987816797,0.034078819954799458,0.022278637807761407,0.033847726322296379
117,0.8125,0.0625,0.020276912317611331,0.00731274320590777,0.018492779665595014,0.0086189441450417684
118,0.6875,0.0625,-0.0013400768460249046,-0.041330993044563759,0.00023123721021278126,-0.040549697840935435
119,0.9375,0.1875,-0.011769504747960402,0.018242998986684546,-0.015564401052393276,0.013186564600364855
120,0.9375,0.3125,-0.02304367372680035,0.032989805129674699,-0.03090403560038283,0.026153376812453943
121,0.9375,0.8125,-0.011769504747963252,0.018242998986682777,-0.01556440105237587,0.013186564600384552
122,0.9375,0.6875,-0.023043673726803177,0.032989805129675406,-0.030904035600355432,0.026153376812447643
123,0.8125,0.9375,0.020276912317608097,0.0073127432059071542,0.018492779665592315,0.0086189441450675412
124,0.6875,0.9375,-0.0013400768460272551,-0.041330993044561684,0.00023123721021718453,-0.040549697840908193
125,0.0625,0.8125,0.011107814903623383,0.017159426462972832,0.011201927107005348,0.017016054156330871
126,0.0625,0.6875,0.021967548987819767,0.034078819954799236,0.022278637807765247,0.033847726322310159
127,0.1875,0.9375,-0.019969191745219099,0.0028496711608699413,-0.020154636229375356,0.0029346451213291725
