node_id,x,y,p1_real,p1_imag,lod_coefficient_real,lod_coefficient_imag
0,0,0,-1.797908671062231e-05,-8.5216968303586095e-05,-2.9611376023744103e-06,-1.5457729624927363e-06
1,1,0,0.00085369958617445801,0.0020810006751523918,3.4824957255029802e-06,5.6550055642473518e-06
2,1,1,0.00085369958617459852,0.0020810006751518606,3.4824957223417474e-06,5.655005564259328e-06
3,0,1,-1.7979086710565464e-05,-8.5216968304062168e-05,-2.9611376030244869e-06,-1.5457729555008014e-06
4,0.5,0.5,-0.65460059410948668,-0.75309470024549063,-0.65666449460160026,-0.76026205853144979
5,0.5,0,-0.00016336697079661993,0.00046940541148417724,0.00094873537382128071,0.0010853868093399918
6,0,0.5,-0.0002894154243053979,6.4720516063949065e-05,-0.0014185666853189663,-0.00036655566075127365
7,1,0.5,0.0046541877438150856,-0.0013112301930935869,-0.00012059691771748014,-0.0014700318209487329
8,0.5,1,-0.0001633669707975872,0.0004694054114821841,0.00094873537383092154,0.0010853868093410332
9,0.25,0.25,-0.13116764572764075,0.28731793048006821,-0.13098883966098215,0.28932779530575797
10,0.75,0.25,0.30184206784525552,-0.091933460012641063,0.30529500094410456,-0.087524434813938415
11,0.75,0.75,0.30184206784525514,-0.091933460012639745,0.30529500094411061,-0.087524434813938332
12,0.25,0.75,-0.13116764572764095,0.28731793048006976,-0.13098883966097766,0.28932779530574171
13,0.25,0,0.00024910301379051471,-0.0004978575599264226,0.00033977489705711239,-0.00073618074875815901
14,0,0.25,-0.00020443492145308351,-9.5522030261428642e-05,-0.00079877703578747343,-0.00020648877644742386
15,0.75,0,0.001238426413084151,-0.0015372815315069248,-0.00076743359721386461,0.00023560264027532087
16,1,0.25,0.0037225569896155476,-0.00012222231638380773,-6.2011643273880248e-05,-0.00082294097437638598
17,1,0.75,0.0037225569896147301,-0.00012222231638455775,-6.2011643275122771e-05,-0.00082294097437245488
18,0.75,1,0.0012384264130841701,-0.0015372815315072177,-0.00076743359721227614,0.00023560264028004549
19,0,0.75,-0.00020443492145325395,-9.5522030261449608e-05,-0.00079877703577659249,-0.00020648877644536561
20,0.25,1,0.00024910301378905245,-0.00049785755992716506,0.00033977489706568957,-0.00073618074875435357
21,0.5,0.25,-0.36819433871535495,-0.42365877184940182,-0.36921790556190953,-0.42747109913350806
22,0.25,0.5,-0.23317726469345665,0.51136372163904209,-0.23296732918153643,0.51457627753812507
23,0.75,0.5,0.53603994654244813,-0.16141194685834348,0.54296368085899416,-0.15565824073941412
24,0.5,0.75,-0.3681943387153554,-0.42365877184939993,-0.36921790556191153,-0.42747109913352332
25,0.125,0.125,0.019435406344943524,0.030602302297689506,0.020070651905499774,0.030546067080754177
26,0.875,0.125,0.029844445266322052,0.022242998290575414,0.027312960382302263,0.024293760716796987
27,0.875,0.875,0.029844445266321282,0.022242998290575453,0.0273129603823031,0.024293760716801453
28,0.125,0.875,0.01943540634494292,0.03060230229768969,0.020070651905509787,0.03054606708075315
29,0.375,0.375,-0.76306542641124775,0.11057652302085952,-0.76799228433858124,0.11076352106272526
30,0.625,0.375,0.21472067873985934,-0.74009734616797795,0.22128293564580448,-0.74371240472927902
31,0.625,0.625,0.21472067873985939,-0.74009734616797629,0.22128293564580531,-0.74371240472928191
32,0.375,0.625,-0.76306542641124608,0.11057652302086091,-0.76799228433859101,0.11076352106270591
33,0.375,0.125,-0.16566879146382901,0.023984086757716513,-0.166676991093645,0.024039491093084616
34,0.625,0.125,0.046243475193641415,-0.16192246651775663,0.048032801526910737,-0.16141187026304143
35,0.125,0.375,0.090591864452155765,0.1415134169675803,0.092471433424082858,0.14076025670239667
36,0.125,0.625,0.090591864452156043,0.14151341696758046,0.092471433424090019,0.14076025670238657
