node_id,x,y,p1_real,p1_imag,lod_coefficient_real,lod_coefficient_imag
0,0,0,7.4098241027133495e-05,-0.00028849283113616488,-3.0208340464021558e-05,-7.9504795387593147e-06
1,1,0,0.00088442604034923199,0.0023296551533429698,1.1521632470075517e-06,-2.2145233954028346e-05
2,1,1,0.0008844260403494304,0.0023296551533423622,1.1521632438533117e-06,-2.2145233954897693e-05
3,0,1,7.4098241027411742e-05,-0.00028849283113608487,-3.0208340467880515e-05,-7.9504795372551468e-06
4,0.5,0.5,-0.65640344262637729,-0.75040105744957708,-0.6596541476869674,-0.76372341874781524
5,0.5,0,0.0011051466062810384,-0.0019294421748364942,0.001827957518637387,0.002103369496171657
6,0,0.5,-0.0017695119688118657,-0.00028458291367594428,-0.0027447224334692928,-0.00090105392341166329
7,1,0.5,0.008974800907588381,-0.0052389335589852733,-0.00045633979260079435,-0.0028598997373300346
8,0.5,1,0.0011051466062817143,-0.0019294421748389096,0.0018279575186389415,0.0021033694961770317
9,0.25,0.25,-0.13025693783426609,0.28856430496710295,-0.13032086386699576,0.29093784145199769
10,0.75,0.25,0.3011850094861353,-0.093631543997295563,0.30679068013051564,-0.086629399109657307
11,0.75,0.75,0.30118500948613436,-0.093631543997294411,0.30679068013052158,-0.086629399109654878
12,0.25,0.75,-0.13025693783426681,0.28856430496710334,-0.13032086386698663,0.29093784145199691
13,0.25,0,-0.00076317748743681734,0.00025905317516725839,0.00069646196506753652,-0.0014100237017107011
14,0,0.25,-0.0010734061266177623,-0.00021746731755842543,-0.0015492655313001221,-0.00050820172970590324
15,0.75,0,0.0029807522058058304,0.00080088627187075367,-0.0014859563770398632,0.00049042883164846299
16,1,0.25,0.0065418832539801139,-0.0018332951168862216,-0.00025123212108675623,-0.0016093599408706543
17,1,0.75,0.0065418832539791876,-0.0018332951168866648,-0.00025123212108888837,-0.0016093599408680697
18,0.75,1,0.0029807522058059714,0.00080088627187016061,-0.0014859563770411605,0.00049042883165454818
19,0,0.75,-0.0010734061266176658,-0.00021746731755855876,-0.0015492655312981144,-0.00050820172970071143
20,0.25,1,-0.00076317748743674784,0.00025905317516657046,0.00069646196506726861,-0.001410023701704707
21,0.5,0.25,-0.36968941946799722,-0.42367387447913901,-0.37074723789702541,-0.42924173148660988
