node_id,x,y,p1_real,p1_imag,lod_coefficient_real,lod_coefficient_imag
0,0,0,-0.00010369896716113909,6.5075951904377218e-05,-3.6711585929026553e-06,4.4838997587777868e-07
1,1,0,-0.0021563268078693648,-0.0013041683301681325,-3.079408506609313e-05,-2.0305013561886765e-05
2,1,1,-0.0021563268078700279,-0.0013041683301688056,-3.0794085063688769e-05,-2.0305013560308488e-05
3,0,1,-0.00010369896716034336,6.5075951904088251e-05,-3.6711585887840347e-06,4.4838997131406987e-07
4,0.5,0.5,-0.13439972019494206,0.9889404104029661,-0.14631976793639748,0.99612080602900832
5,0.5,0,-0.0013179970722809907,0.00044392420904416696,8.3446185985115994e-05,-0.00070522078228493713
6,0,0.5,-0.00031758657637282628,-3.7643363756014051e-05,-0.00071099888425528424,-0.00023283246698334895
7,1,0.5,0.001519692457622438,0.019806331388206973,0.00076108391315982073,0.00029545442434735479
8,0.5,1,-0.0013179970722783183,0.0004439242090454454,8.3446185989311856e-05,-0.00070522078227179302
9,0.25,0.25,-0.20806821095505229,-0.23834282589394251,-0.20913056634727301,-0.24014569702271593
10,0.75,0.25,0.26171969234257186,-0.17720025812388024,0.26931886601677674,-0.16990915641022292
11,0.75,0.75,0.26171969234257109,-0.17720025812388052,0.26931886601677629,-0.1699091564102157
12,0.25,0.75,-0.20806821095505157,-0.2383428258939419,-0.20913056634726512,-0.24014569702271776
13,0.25,0,0.0002958269146889613,-0.00040824728314711912,0.00026482060584862217,0.0003042991469493192
14,0,0.25,-9.5564347376779585e-05,0.0001500507344656553,-0.00039911305201297665,-0.00012819471983341671
15,0.75,0,0.0019145899764900463,0.00024971676952625585,-0.00030819200869066298,0.00022743123527699957
16,1,0.25,-0.0028688109463311921,0.01099205083409994,0.00036955740109782771,0.00016214283879072803
17,1,0.75,-0.0028688109463309171,0.010992050834099801,0.0003695574010965896,0.00016214283878284144
18,0.75,1,0.0019145899764918246,0.00024971676952901861,-0.00030819200868918624,0.00022743123527975423
19,0,0.75,-9.5564347377312864e-05,0.00015005073446442592,-0.00039911305201584474,-0.00012819471983470751
20,0.25,1,0.00029582691468825988,-0.00040824728314677576,0.00026482060583787214,0.00030429914695386662
21,0.5,0.25,-0.076338412295804126,0.5567949264082549,-0.082299803442080877,0.56021021411223393
22,0.25,0.5,-0.36974247905249424,-0.42321759514960261,-0.37186077411417612,-0.427007300561974
23,0.75,0.5,0.46134598163399809,-0.31433035415026489,0.47882424402893381,-0.30211560100269413
24,0.5,0.75,-0.076338412295808789,0.55679492640825612,-0.08229980344209431,0.56021021411222272
25,0.125,0.125,-0.014842638600091645,0.033290634894706961,-0.014945156297733285,0.033585825364221965
26,0.875,0.125,0.0090760584179943524,0.038499650322476923,0.0047122325860180581,0.036504220299145192
27,0.875,0.875,0.0090760584179951729,0.038499650322478415,0.0047122325860136562,0.036504220299141257
28,0.125,0.875,-0.014842638600093371,0.03329063489470746,-0.014945156297742911,0.033585825364229265
29,0.375,0.375,0.73931897177584593,-0.22080536192500422,0.74635584827508461,-0.21857972485614319
30,0.625,0.375,-0.65337450673812236,-0.40838795988322507,-0.65196751123926089,-0.42395159652615322
31,0.625,0.625,-0.65337450673812103,-0.40838795988321952,-0.65196751123926255,-0.42395159652614117
32,0.375,0.625,0.73931897177584915,-0.22080536192500511,0.7463558482750724,-0.21857972485614255
33,0.375,0.125,0.161597588523127,-0.047574764887226104,0.1622750709008707,-0.047515966955867163
34,0.625,0.125,-0.1433009118378879,-0.090950039636525259,-0.14175960233323773,-0.092205825712450909
35,0.125,0.375,-0.068977137389680296,0.15301457487720918,-0.068768693731670716,0.15447776700762428
36,0.125,0.625,-0.068977137389680213,0.15301457487720996,-0.068768693731667066,0.15447776700762239
37,0.875,0.375,0.039078868483960104,0.1602763441610047,0.021653995630876305,0.16764267954376733
38,0.875,0.625,0.03907886848395941,0.16027634416100384,0.021653995630871982,0.16764267954377499
39,0.625,0.875,-0.14330091183788779,-0.090950039636530866,-0.14175960233323193,-0.092205825712458611
40,0.375,0.875,0.16159758852312908,-0.047574764887227408,0.16227507090089008,-0.047515966955868988
41,0.125,0,5.0374921373204623e-05,0.00014064801026923492,6.3332074971252211e-05,-0.00012144241395545099
42,0,0.125,-2.5252069338267748e-05,0.00019509399277330052,-0.00013664697930261137,-4.1520610947904635e-05
43,0.875,0,-0.00093238527518153076,0.0020128557380164032,-3.994750613816613e-05,-0.00010567683465516502
44,1,0.125,-0.0038628573487673717,0.0041332660433481263,8.1034287665587501e-05,6.0284626440025302e-05
45,1,0.875,-0.003862857348768118,0.0041332660433484403,8.1034287669105195e-05,6.028462643513889e-05
46,0.875,1,-0.0009323852751827017,0.0020128557380179367,-3.9947506136253496e-05,-0.00010567683465623131
47,0,0.875,-2.5252069338280568e-05,0.00019509399277192494,-0.00013664697930659085,-4.1520610954312141e-05
48,0.125,1,5.0374921372656979e-05,0.00014064801026831349,6.3332074963746564e-05,-0.00012144241396209198
49,0.5,0.375,-0.11837566193600084,0.86918970098975223,-0.12860177375137552,0.87547219025752199
50,0.375,0.5,0.84128406016924762,-0.25148791209611143,0.8492128656544069,-0.24870602318592627
51,0.625,0.5,-0.74355909366334816,-0.46377848051941467,-0.74181812821773496,-0.48236226537674481
52,0.5,0.625,-0.11837566193600055,0.86918970098975423,-0.12860177375139156,0.87547219025754153
53,0.375,0,0.00028213345213835416,0.00058102589558163206,-0.00060380077388674227,0.00018220853486237496
54,0.625,0,0.00016566370894412219,-0.0015460846592670189,0.00053591386392440679,0.0003163565617216893
