node_id,x,y
18811,0.25390625,0.71484375
18812,0.24609375,0.71484375
18813,0.27734375,0.74609375
18814,0.27734375,0.75390625
18815,0.28515625,0.74609375
18816,0.28515625,0.75390625
18817,0.22265625,0.00390625
18818,0.21484375,0.00390625
18819,0.27734375,0.00390625
18820,0.28515625,0.00390625
18821,0.24609375,0.02734375
18822,0.25390625,0.02734375
18823,0.24609375,0.03515625
18824,0.25390625,0.03515625
18825,0.00390625,0.22265625
18826,0.00390625,0.21484375
18827,0.00390625,0.27734375
18828,0.00390625,0.28515625
18829,0.02734375,0.24609375
18830,0.02734375,0.25390625
18831,0.03515625,0.24609375
18832,0.03515625,0.25390625
18833,0.77734375,0.00390625
18834,0.78515625,0.00390625
18835,0.72265625,0.00390625
18836,0.71484375,0.00390625
18837,0.75390625,0.02734375
18838,0.74609375,0.02734375
18839,0.75390625,0.03515625
18840,0.74609375,0.03515625
18841,0.99609375,0.22265625
18842,0.99609375,0.21484375
18843,0.99609375,0.27734375
18844,0.99609375,0.28515625
18845,0.97265625,0.24609375
18846,0.97265625,0.25390625
18847,0.96484375,0.24609375
18848,0.96484375,0.25390625
18849,0.99609375,0.77734375
18850,0.99609375,0.78515625
18851,0.99609375,0.72265625
18852,0.99609375,0.71484375
18853,0.97265625,0.75390625
18854,0.97265625,0.74609375
18855,0.96484375,0.75390625
18856,0.96484375,0.74609375
18857,0.77734375,0.99609375
18858,0.78515625,0.99609375
18859,0.72265625,0.99609375
18860,0.71484375,0.99609375
18861,0.75390625,0.97265625
18862,0.74609375,0.97265625
18863,0.75390625,0.96484375
18864,0.74609375,0.96484375
18865,0.00390625,0.77734375
18866,0.00390625,0.78515625
18867,0.00390625,0.72265625
18868,0.00390625,0.71484375
18869,0.02734375,0.75390625
18870,0.02734375,0.74609375
18871,0.03515625,0.75390625
18872,0.03515625,0.74609375
18873,0.22265625,0.99609375
18874,0.21484375,0.99609375
18875,0.27734375,0.99609375
18876,0.28515625,0.99609375
18877,0.24609375,0.97265625
18878,0.25390625,0.97265625
18879,0.24609375,0.96484375
18880,0.25390625,0.96484375
18881,0.49609375,0.27734375
18882,0.50390625,0.27734375
18883,0.49609375,0.28515625
18884,0.50390625,0.28515625
18885,0.49609375,0.22265625
18886,0.50390625,0.22265625
18887,0.49609375,0.21484375
18888,0.50390625,0.21484375
18889,0.47265625,0.25390625
18890,0.47265625,0.24609375
18891,0.46484375,0.25390625
18892,0.46484375,0.24609375
18893,0.52734375,0.25390625
18894,0.52734375,0.24609375
18895,0.53515625,0.25390625
18896,0.53515625,0.24609375
18897,0.27734375,0.49609375
18898,0.27734375,0.50390625
18899,0.28515625,0.49609375
18900,0.28515625,0.50390625
18901,0.22265625,0.49609375
18902,0.22265625,0.50390625
18903,0.21484375,0.49609375
18904,0.21484375,0.50390625
18905,0.25390625,0.47265625
18906,0.24609375,0.47265625
18907,0.25390625,0.46484375
18908,0.24609375,0.46484375
18909,0.25390625,0.52734375
18910,0.24609375,0.52734375
18911,0.25390625,0.53515625
18912,0.24609375,0.53515625
18913,0.72265625,0.49609375
18914,0.72265625,0.50390625
18915,0.71484375,0.49609375
18916,0.71484375,0.50390625
18917,0.77734375,0.49609375
18918,0.77734375,0.50390625
18919,0.78515625,0.49609375
18920,0.78515625,0.50390625
18921,0.74609375,0.47265625
18922,0.75390625,0.47265625
18923,0.74609375,0.46484375
18924,0.75390625,0.46484375
18925,0.74609375,0.52734375
18926,0.75390625,0.52734375
18927,0.74609375,0.53515625
18928,0.75390625,0.53515625
18929,0.50390625,0.72265625
18930,0.49609375,0.72265625
18931,0.50390625,0.71484375
18932,0.49609375,0.71484375
18933,0.50390625,0.77734375
18934,0.49609375,0.77734375
18935,0.50390625,0.78515625
18936,0.49609375,0.78515625
18937,0.52734375,0.74609375
18938,0.52734375,0.75390625
18939,0.53515625,0.74609375
18940,0.53515625,0.75390625
18941,0.47265625,0.74609375
18942,0.47265625,0.75390625
18943,0.46484375,0.74609375
18944,0.46484375,0.75390625
18945,0.12109375,0.09765625
18946,0.12890625,0.09765625
18947,0.12109375,0.08984375
18948,0.12890625,0.08984375
18949,0.09765625,0.12109375
18950,0.09765625,0.12890625
18951,0.08984375,0.12109375
18952,0.08984375,0.12890625
18953,0.15234375,0.12890625
18954,0.15234375,0.12109375
18955,0.16015625,0.12890625
18956,0.16015625,0.12109375
18957,0.12890625,0.15234375
18958,0.12109375,0.15234375
18959,0.12890625,0.16015625
18960,0.12109375,0.16015625
18961,0.87890625,0.09765625
18962,0.87109375,0.09765625
18963,0.87890625,0.08984375
18964,0.87109375,0.08984375
18965,0.90234375,0.12109375
18966,0.90234375,0.12890625
18967,0.91015625,0.12109375
18968,0.91015625,0.12890625
18969,0.84765625,0.12890625
18970,0.84765625,0.12109375
18971,0.83984375,0.12890625
18972,0.83984375,0.12109375
18973,0.87109375,0.15234375
18974,0.87890625,0.15234375
18975,0.87109375,0.16015625
18976,0.87890625,0.16015625
18977,0.90234375,0.87890625
18978,0.90234375,0.87109375
18979,0.91015625,0.87890625
18980,0.91015625,0.87109375
18981,0.87890625,0.90234375
18982,0.87109375,0.90234375
18983,0.87890625,0.91015625
18984,0.87109375,0.91015625
18985,0.87109375,0.84765625
18986,0.87890625,0.84765625
18987,0.87109375,0.83984375
18988,0.87890625,0.83984375
18989,0.84765625,0.87109375
18990,0.84765625,0.87890625
18991,0.83984375,0.87109375
18992,0.83984375,0.87890625
18993,0.09765625,0.87890625
18994,0.09765625,0.87109375
18995,0.08984375,0.87890625
18996,0.08984375,0.87109375
18997,0.12109375,0.90234375
18998,0.12890625,0.90234375
18999,0.12109375,0.91015625
19000,0.12890625,0.91015625
19001,0.12890625,0.84765625
19002,0.12109375,0.84765625
19003,0.12890625,0.83984375
19004,0.12109375,0.83984375
19005,0.15234375,0.87109375
19006,0.15234375,0.87890625
19007,0.16015625,0.87109375
19008,0.16015625,0.87890625
19009,0.40234375,0.37890625
19010,0.40234375,0.37109375
19011,0.41015625,0.37890625
19012,0.41015625,0.37109375
19013,0.37890625,0.40234375
19014,0.37109375,0.40234375
19015,0.37890625,0.41015625
19016,0.37109375,0.41015625
19017,0.37109375,0.34765625
19018,0.37890625,0.34765625
19019,0.37109375,0.33984375
19020,0.37890625,0.33984375
19021,0.34765625,0.37109375
19022,0.34765625,0.37890625
19023,0.33984375,0.37109375
19024,0.33984375,0.37890625
19025,0.59765625,0.37890625
19026,0.59765625,0.37109375
19027,0.58984375,0.37890625
19028,0.58984375,0.37109375
19029,0.62109375,0.40234375
19030,0.62890625,0.40234375
19031,0.62109375,0.41015625
19032,0.62890625,0.41015625
19033,0.62890625,0.34765625
19034,0.62109375,0.34765625
19035,0.62890625,0.33984375
19036,0.62109375,0.33984375
19037,0.65234375,0.37109375
19038,0.65234375,0.37890625
19039,0.66015625,0.37109375
19040,0.66015625,0.37890625
19041,0.62109375,0.59765625
19042,0.62890625,0.59765625
19043,0.62109375,0.58984375
19044,0.62890625,0.58984375
19045,0.59765625,0.62109375
19046,0.59765625,0.62890625
19047,0.58984375,0.62109375
19048,0.58984375,0.62890625
19049,0.65234375,0.62890625
19050,0.65234375,0.62109375
19051,0.66015625,0.62890625
19052,0.66015625,0.62109375
19053,0.62890625,0.65234375
19054,0.62109375,0.65234375
19055,0.62890625,0.66015625
19056,0.62109375,0.66015625
19057,0.37890625,0.59765625
19058,0.37109375,0.59765625
19059,0.37890625,0.58984375
19060,0.37109375,0.58984375
19061,0.40234375,0.62109375
19062,0.40234375,0.62890625
19063,0.41015625,0.62109375
19064,0.41015625,0.62890625
19065,0.34765625,0.62890625
19066,0.34765625,0.62109375
19067,0.33984375,0.62890625
19068,0.33984375,0.62109375
19069,0.37109375,0.65234375
19070,0.37890625,0.65234375
19071,0.37109375,0.66015625
19072,0.37890625,0.66015625
19073,0.37890625,0.09765625
19074,0.37109375,0.09765625
19075,0.37890625,0.08984375
19076,0.37109375,0.08984375
19077,0.40234375,0.12109375
19078,0.40234375,0.12890625
19079,0.41015625,0.12109375
19080,0.41015625,0.12890625
19081,0.34765625,0.12890625
19082,0.34765625,0.12109375
19083,0.33984375,0.12890625
19084,0.33984375,0.12109375
19085,0.37109375,0.15234375
19086,0.37890625,0.15234375
19087,0.37109375,0.16015625
19088,0.37890625,0.16015625
19089,0.62109375,0.09765625
19090,0.62890625,0.09765625
19091,0.62109375,0.08984375
19092,0.62890625,0.08984375
19093,0.59765625,0.12109375
19094,0.59765625,0.12890625
19095,0.58984375,0.12109375
19096,0.58984375,0.12890625
19097,0.65234375,0.12890625
19098,0.65234375,0.12109375
19099,0.66015625,0.12890625
19100,0.66015625,0.12109375
19101,0.62890625,0.15234375
19102,0.62109375,0.15234375
19103,0.62890625,0.16015625
19104,0.62109375,0.16015625
19105,0.09765625,0.37890625
19106,0.09765625,0.37109375
19107,0.08984375,0.37890625
19108,0.08984375,0.37109375
19109,0.12109375,0.40234375
19110,0.12890625,0.40234375
19111,0.12109375,0.41015625
19112,0.12890625,0.41015625
19113,0.12890625,0.34765625
19114,0.12109375,0.34765625
19115,0.12890625,0.33984375
19116,0.12109375,0.33984375
19117,0.15234375,0.37109375
19118,0.15234375,0.37890625
19119,0.16015625,0.37109375
19120,0.16015625,0.37890625
19121,0.09765625,0.62109375
19122,0.09765625,0.62890625
19123,0.08984375,0.62109375
19124,0.08984375,0.62890625
19125,0.12109375,0.59765625
19126,0.12890625,0.59765625
19127,0.12109375,0.58984375
19128,0.12890625,0.58984375
19129,0.12890625,0.65234375
19130,0.12109375,0.65234375
19131,0.12890625,0.66015625
19132,0.12109375,0.66015625
19133,0.15234375,0.62890625
19134,0.15234375,0.62109375
19135,0.16015625,0.62890625
19136,0.16015625,0.62109375
19137,0.90234375,0.37890625
19138,0.90234375,0.37109375
19139,0.91015625,0.37890625
19140,0.91015625,0.37109375
19141,0.87890625,0.40234375
19142,0.87109375,0.40234375
19143,0.87890625,0.41015625
19144,0.87109375,0.41015625
19145,0.87109375,0.34765625
19146,0.87890625,0.34765625
19147,0.87109375,0.33984375
19148,0.87890625,0.33984375
19149,0.84765625,0.37109375
19150,0.84765625,0.37890625
19151,0.83984375,0.37109375
19152,0.83984375,0.37890625
19153,0.90234375,0.62109375
19154,0.90234375,0.62890625
19155,0.91015625,0.62109375
19156,0.91015625,0.62890625
19157,0.87890625,0.59765625
19158,0.87109375,0.59765625
19159,0.87890625,0.58984375
19160,0.87109375,0.58984375
19161,0.87109375,0.65234375
19162,0.87890625,0.65234375
19163,0.87109375,0.66015625
19164,0.87890625,0.66015625
19165,0.84765625,0.62890625
19166,0.84765625,0.62109375
19167,0.83984375,0.62890625
19168,0.83984375,0.62109375
19169,0.62109375,0.90234375
19170,0.62890625,0.90234375
19171,0.62109375,0.91015625
19172,0.62890625,0.91015625
19173,0.59765625,0.87890625
19174,0.59765625,0.87109375
19175,0.58984375,0.87890625
19176,0.58984375,0.87109375
19177,0.65234375,0.87109375
19178,0.65234375,0.87890625
19179,0.66015625,0.87109375
19180,0.66015625,0.87890625
19181,0.62890625,0.84765625
19182,0.62109375,0.84765625
19183,0.62890625,0.83984375
19184,0.62109375,0.83984375
19185,0.37890625,0.90234375
19186,0.37109375,0.90234375
19187,0.37890625,0.91015625
19188,0.37109375,0.91015625
19189,0.40234375,0.87890625
19190,0.40234375,0.87109375
19191,0.41015625,0.87890625
19192,0.41015625,0.87109375
19193,0.34765625,0.87109375
19194,0.34765625,0.87890625
19195,0.33984375,0.87109375
19196,0.33984375,0.87890625
19197,0.37109375,0.84765625
19198,0.37890625,0.84765625
19199,0.37109375,0.83984375
19200,0.37890625,0.83984375
19201,0.09765625,0.00390625
19202,0.08984375,0.00390625
19203,0.15234375,0.00390625
19204,0.16015625,0.00390625
19205,0.12109375,0.02734375
19206,0.12890625,0.02734375
19207,0.12109375,0.03515625
19208,0.12890625,0.03515625
19209,0.00390625,0.09765625
19210,0.00390625,0.08984375
19211,0.00390625,0.15234375
19212,0.00390625,0.16015625
19213,0.02734375,0.12109375
19214,0.02734375,0.12890625
19215,0.03515625,0.12109375
19216,0.03515625,0.12890625
19217,0.90234375,0.00390625
19218,0.91015625,0.00390625
19219,0.84765625,0.00390625
19220,0.83984375,0.00390625
19221,0.87890625,0.02734375
19222,0.87109375,0.02734375
19223,0.87890625,0.03515625
19224,0.87109375,0.03515625
19225,0.99609375,0.09765625
19226,0.99609375,0.08984375
19227,0.99609375,0.15234375
19228,0.99609375,0.16015625
19229,0.97265625,0.12109375
19230,0.97265625,0.12890625
19231,0.96484375,0.12109375
19232,0.96484375,0.12890625
19233,0.99609375,0.90234375
19234,0.99609375,0.91015625
19235,0.99609375,0.84765625
19236,0.99609375,0.83984375
19237,0.97265625,0.87890625
19238,0.97265625,0.87109375
19239,0.96484375,0.87890625
19240,0.96484375,0.87109375
19241,0.90234375,0.99609375
19242,0.91015625,0.99609375
19243,0.84765625,0.99609375
19244,0.83984375,0.99609375
19245,0.87890625,0.97265625
19246,0.87109375,0.97265625
19247,0.87890625,0.96484375
19248,0.87109375,0.96484375
19249,0.00390625,0.90234375
19250,0.00390625,0.91015625
19251,0.00390625,0.84765625
19252,0.00390625,0.83984375
19253,0.02734375,0.87890625
19254,0.02734375,0.87109375
19255,0.03515625,0.87890625
19256,0.03515625,0.87109375
19257,0.09765625,0.99609375
19258,0.08984375,0.99609375
19259,0.15234375,0.99609375
19260,0.16015625,0.99609375
19261,0.12109375,0.97265625
19262,0.12890625,0.97265625
19263,0.12109375,0.96484375
19264,0.12890625,0.96484375
19265,0.49609375,0.40234375
19266,0.50390625,0.40234375
19267,0.49609375,0.41015625
19268,0.50390625,0.41015625
19269,0.49609375,0.34765625
19270,0.50390625,0.34765625
19271,0.49609375,0.33984375
19272,0.50390625,0.33984375
19273,0.47265625,0.37890625
19274,0.47265625,0.37109375
19275,0.46484375,0.37890625
19276,0.46484375,0.37109375
19277,0.52734375,0.37890625
19278,0.52734375,0.37109375
19279,0.53515625,0.37890625
19280,0.53515625,0.37109375
19281,0.40234375,0.49609375
19282,0.40234375,0.50390625
19283,0.41015625,0.49609375
19284,0.41015625,0.50390625
19285,0.34765625,0.49609375
19286,0.34765625,0.50390625
19287,0.33984375,0.49609375
19288,0.33984375,0.50390625
19289,0.37890625,0.47265625
19290,0.37109375,0.47265625
19291,0.37890625,0.46484375
19292,0.37109375,0.46484375
19293,0.37890625,0.52734375
19294,0.37109375,0.52734375
19295,0.37890625,0.53515625
19296,0.37109375,0.53515625
19297,0.59765625,0.49609375
19298,0.59765625,0.50390625
19299,0.58984375,0.49609375
19300,0.58984375,0.50390625
19301,0.65234375,0.49609375
19302,0.65234375,0.50390625
19303,0.66015625,0.49609375
19304,0.66015625,0.50390625
19305,0.62109375,0.47265625
19306,0.62890625,0.47265625
19307,0.62109375,0.46484375
19308,0.62890625,0.46484375
19309,0.62109375,0.52734375
19310,0.62890625,0.52734375
19311,0.62109375,0.53515625
19312,0.62890625,0.53515625
19313,0.50390625,0.59765625
19314,0.49609375,0.59765625
19315,0.50390625,0.58984375
19316,0.49609375,0.58984375
19317,0.50390625,0.65234375
19318,0.49609375,0.65234375
19319,0.50390625,0.66015625
19320,0.49609375,0.66015625
19321,0.52734375,0.62109375
19322,0.52734375,0.62890625
19323,0.53515625,0.62109375
19324,0.53515625,0.62890625
19325,0.47265625,0.62109375
19326,0.47265625,0.62890625
19327,0.46484375,0.62109375
19328,0.46484375,0.62890625
19329,0.40234375,0.00390625
19330,0.41015625,0.00390625
19331,0.34765625,0.00390625
19332,0.33984375,0.00390625
19333,0.37890625,0.02734375
19334,0.37109375,0.02734375
19335,0.37890625,0.03515625
19336,0.37109375,0.03515625
19337,0.59765625,0.00390625
19338,0.58984375,0.00390625
19339,0.65234375,0.00390625
19340,0.66015625,0.00390625
19341,0.62109375,0.02734375
19342,0.62890625,0.02734375
19343,0.62109375,0.03515625
19344,0.62890625,0.03515625
19345,0.49609375,0.09765625
19346,0.50390625,0.09765625
19347,0.49609375,0.08984375
19348,0.50390625,0.08984375
19349,0.49609375,0.15234375
19350,0.50390625,0.15234375
19351,0.49609375,0.16015625
19352,0.50390625,0.16015625
19353,0.47265625,0.12109375
19354,0.47265625,0.12890625
19355,0.46484375,0.12109375
19356,0.46484375,0.12890625
19357,0.52734375,0.12109375
19358,0.52734375,0.12890625
19359,0.53515625,0.12109375
19360,0.53515625,0.12890625
19361,0.00390625,0.40234375
19362,0.00390625,0.41015625
19363,0.00390625,0.34765625
19364,0.00390625,0.33984375
19365,0.02734375,0.37890625
19366,0.02734375,0.37109375
19367,0.03515625,0.37890625
19368,0.03515625,0.37109375
19369,0.00390625,0.59765625
19370,0.00390625,0.58984375
19371,0.00390625,0.65234375
19372,0.00390625,0.66015625
19373,0.02734375,0.62109375
19374,0.02734375,0.62890625
19375,0.03515625,0.62109375
19376,0.03515625,0.62890625
19377,0.09765625,0.49609375
19378,0.09765625,0.50390625
19379,0.08984375,0.49609375
19380,0.08984375,0.50390625
19381,0.15234375,0.49609375
19382,0.15234375,0.50390625
19383,0.16015625,0.49609375
19384,0.16015625,0.50390625
19385,0.12109375,0.47265625
19386,0.12890625,0.47265625
19387,0.12109375,0.46484375
19388,0.12890625,0.46484375
19389,0.12109375,0.52734375
19390,0.12890625,0.52734375
19391,0.12109375,0.53515625
19392,0.12890625,0.53515625
19393,0.99609375,0.40234375
19394,0.99609375,0.41015625
19395,0.99609375,0.34765625
19396,0.99609375,0.33984375
19397,0.97265625,0.37890625
19398,0.97265625,0.37109375
19399,0.96484375,0.37890625
19400,0.96484375,0.37109375
19401,0.99609375,0.59765625
19402,0.99609375,0.58984375
19403,0.99609375,0.65234375
19404,0.99609375,0.66015625
19405,0.97265625,0.62109375
19406,0.97265625,0.62890625
19407,0.96484375,0.62109375
19408,0.96484375,0.62890625
19409,0.90234375,0.49609375
19410,0.90234375,0.50390625
19411,0.91015625,0.49609375
19412,0.91015625,0.50390625
19413,0.84765625,0.49609375
19414,0.84765625,0.50390625
19415,0.83984375,0.49609375
19416,0.83984375,0.50390625
19417,0.87890625,0.47265625
19418,0.87109375,0.47265625
19419,0.87890625,0.46484375
19420,0.87109375,0.46484375
19421,0.87890625,0.52734375
19422,0.87109375,0.52734375
19423,0.87890625,0.53515625
19424,0.87109375,0.53515625
19425,0.59765625,0.99609375
19426,0.58984375,0.99609375
19427,0.65234375,0.99609375
19428,0.66015625,0.99609375
19429,0.62109375,0.97265625
19430,0.62890625,0.97265625
19431,0.62109375,0.96484375
19432,0.62890625,0.96484375
19433,0.40234375,0.99609375
19434,0.41015625,0.99609375
19435,0.34765625,0.99609375
19436,0.33984375,0.99609375
19437,0.37890625,0.97265625
19438,0.37109375,0.97265625
19439,0.37890625,0.96484375
19440,0.37109375,0.96484375
19441,0.50390625,0.90234375
19442,0.49609375,0.90234375
19443,0.50390625,0.91015625
19444,0.49609375,0.91015625
19445,0.50390625,0.84765625
19446,0.49609375,0.84765625
19447,0.50390625,0.83984375
19448,0.49609375,0.83984375
19449,0.52734375,0.87890625
19450,0.52734375,0.87109375
19451,0.53515625,0.87890625
19452,0.53515625,0.87109375
19453,0.47265625,0.87890625
19454,0.47265625,0.87109375
19455,0.46484375,0.87890625
19456,0.46484375,0.87109375
19457,0.24609375,0.15234375
19458,0.25390625,0.15234375
19459,0.24609375,0.16015625
19460,0.25390625,0.16015625
19461,0.24609375,0.09765625
19462,0.25390625,0.09765625
19463,0.24609375,0.08984375
19464,0.25390625,0.08984375
19465,0.22265625,0.12890625
19466,0.22265625,0.12109375
19467,0.21484375,0.12890625
19468,0.21484375,0.12109375
19469,0.27734375,0.12890625
19470,0.27734375,0.12109375
19471,0.28515625,0.12890625
19472,0.28515625,0.12109375
19473,0.15234375,0.24609375
19474,0.15234375,0.25390625
19475,0.16015625,0.24609375
19476,0.16015625,0.25390625
19477,0.09765625,0.24609375
19478,0.09765625,0.25390625
19479,0.08984375,0.24609375
19480,0.08984375,0.25390625
19481,0.12890625,0.22265625
19482,0.12109375,0.22265625
19483,0.12890625,0.21484375
19484,0.12109375,0.21484375
19485,0.12890625,0.27734375
19486,0.12109375,0.27734375
19487,0.12890625,0.28515625
19488,0.12109375,0.28515625
19489,0.34765625,0.25390625
19490,0.34765625,0.24609375
19491,0.33984375,0.25390625
19492,0.33984375,0.24609375
19493,0.40234375,0.25390625
19494,0.40234375,0.24609375
19495,0.41015625,0.25390625
19496,0.41015625,0.24609375
19497,0.37109375,0.27734375
19498,0.37890625,0.27734375
19499,0.37109375,0.28515625
19500,0.37890625,0.28515625
19501,0.37109375,0.22265625
19502,0.37890625,0.22265625
19503,0.37109375,0.21484375
19504,0.37890625,0.21484375
19505,0.25390625,0.34765625
19506,0.24609375,0.34765625
19507,0.25390625,0.33984375
19508,0.24609375,0.33984375
19509,0.25390625,0.40234375
19510,0.24609375,0.40234375
19511,0.25390625,0.41015625
19512,0.24609375,0.41015625
19513,0.27734375,0.37109375
19514,0.27734375,0.37890625
19515,0.28515625,0.37109375
19516,0.28515625,0.37890625
19517,0.22265625,0.37109375
19518,0.22265625,0.37890625
19519,0.21484375,0.37109375
19520,0.21484375,0.37890625
19521,0.75390625,0.15234375
19522,0.74609375,0.15234375
19523,0.75390625,0.16015625
19524,0.74609375,0.16015625
19525,0.75390625,0.09765625
19526,0.74609375,0.09765625
19527,0.75390625,0.08984375
19528,0.74609375,0.08984375
19529,0.77734375,0.12890625
19530,0.77734375,0.12109375
19531,0.78515625,0.12890625
19532,0.78515625,0.12109375
19533,0.72265625,0.12890625
19534,0.72265625,0.12109375
19535,0.71484375,0.12890625
19536,0.71484375,0.12109375
19537,0.84765625,0.24609375
19538,0.84765625,0.25390625
19539,0.83984375,0.24609375
19540,0.83984375,0.25390625
19541,0.90234375,0.24609375
19542,0.90234375,0.25390625
19543,0.91015625,0.24609375
19544,0.91015625,0.25390625
19545,0.87109375,0.22265625
19546,0.87890625,0.22265625
19547,0.87109375,0.21484375
19548,0.87890625,0.21484375
19549,0.87109375,0.27734375
19550,0.87890625,0.27734375
19551,0.87109375,0.28515625
19552,0.87890625,0.28515625
19553,0.65234375,0.25390625
19554,0.65234375,0.24609375
19555,0.66015625,0.25390625
19556,0.66015625,0.24609375
19557,0.59765625,0.25390625
19558,0.59765625,0.24609375
19559,0.58984375,0.25390625
19560,0.58984375,0.24609375
19561,0.62890625,0.27734375
19562,0.62109375,0.27734375
19563,0.62890625,0.28515625
19564,0.62109375,0.28515625
19565,0.62890625,0.22265625
19566,0.62109375,0.22265625
19567,0.62890625,0.21484375
19568,0.62109375,0.21484375
19569,0.74609375,0.34765625
19570,0.75390625,0.34765625
19571,0.74609375,0.33984375
19572,0.75390625,0.33984375
19573,0.74609375,0.40234375
19574,0.75390625,0.40234375
19575,0.74609375,0.41015625
19576,0.75390625,0.41015625
19577,0.72265625,0.37109375
19578,0.72265625,0.37890625
19579,0.71484375,0.37109375
19580,0.71484375,0.37890625
19581,0.77734375,0.37109375
19582,0.77734375,0.37890625
19583,0.78515625,0.37109375
19584,0.78515625,0.37890625
19585,0.84765625,0.75390625
19586,0.84765625,0.74609375
19587,0.83984375,0.75390625
19588,0.83984375,0.74609375
19589,0.90234375,0.75390625
19590,0.90234375,0.74609375
19591,0.91015625,0.75390625
19592,0.91015625,0.74609375
19593,0.87109375,0.77734375
19594,0.87890625,0.77734375
19595,0.87109375,0.78515625
19596,0.87890625,0.78515625
19597,0.87109375,0.72265625
19598,0.87890625,0.72265625
19599,0.87109375,0.71484375
19600,0.87890625,0.71484375
19601,0.75390625,0.84765625
19602,0.74609375,0.84765625
19603,0.75390625,0.83984375
19604,0.74609375,0.83984375
19605,0.75390625,0.90234375
19606,0.74609375,0.90234375
19607,0.75390625,0.91015625
19608,0.74609375,0.91015625
19609,0.77734375,0.87109375
19610,0.77734375,0.87890625
19611,0.78515625,0.87109375
19612,0.78515625,0.87890625
19613,0.72265625,0.87109375
19614,0.72265625,0.87890625
19615,0.71484375,0.87109375
19616,0.71484375,0.87890625
19617,0.74609375,0.65234375
19618,0.75390625,0.65234375
19619,0.74609375,0.66015625
19620,0.75390625,0.66015625
19621,0.74609375,0.59765625
19622,0.75390625,0.59765625
19623,0.74609375,0.58984375
19624,0.75390625,0.58984375
19625,0.72265625,0.62890625
19626,0.72265625,0.62109375
19627,0.71484375,0.62890625
19628,0.71484375,0.62109375
19629,0.77734375,0.62890625
19630,0.77734375,0.62109375
19631,0.78515625,0.62890625
19632,0.78515625,0.62109375
19633,0.65234375,0.74609375
19634,0.65234375,0.75390625
19635,0.66015625,0.74609375
19636,0.66015625,0.75390625
19637,0.59765625,0.74609375
19638,0.59765625,0.75390625
19639,0.58984375,0.74609375
19640,0.58984375,0.75390625
19641,0.62890625,0.72265625
19642,0.62109375,0.72265625
19643,0.62890625,0.71484375
19644,0.62109375,0.71484375
19645,0.62890625,0.77734375
19646,0.62109375,0.77734375
19647,0.62890625,0.78515625
19648,0.62109375,0.78515625
19649,0.15234375,0.75390625
19650,0.15234375,0.74609375
19651,0.16015625,0.75390625
19652,0.16015625,0.74609375
19653,0.09765625,0.75390625
19654,0.09765625,0.74609375
19655,0.08984375,0.75390625
19656,0.08984375,0.74609375
19657,0.12890625,0.77734375
19658,0.12109375,0.77734375
19659,0.12890625,0.78515625
19660,0.12109375,0.78515625
19661,0.12890625,0.72265625
19662,0.12109375,0.72265625
19663,0.12890625,0.71484375
19664,0.12109375,0.71484375
19665,0.24609375,0.84765625
19666,0.25390625,0.84765625
19667,0.24609375,0.83984375
19668,0.25390625,0.83984375
19669,0.24609375,0.90234375
19670,0.25390625,0.90234375
19671,0.24609375,0.91015625
19672,0.25390625,0.91015625
19673,0.22265625,0.87109375
19674,0.22265625,0.87890625
19675,0.21484375,0.87109375
19676,0.21484375,0.87890625
19677,0.27734375,0.87109375
19678,0.27734375,0.87890625
19679,0.28515625,0.87109375
19680,0.28515625,0.87890625
19681,0.25390625,0.65234375
19682,0.24609375,0.65234375
19683,0.25390625,0.66015625
19684,0.24609375,0.66015625
19685,0.25390625,0.59765625
19686,0.24609375,0.59765625
19687,0.25390625,0.58984375
19688,0.24609375,0.58984375
19689,0.27734375,0.62890625
19690,0.27734375,0.62109375
19691,0.28515625,0.62890625
19692,0.28515625,0.62109375
19693,0.22265625,0.62890625
19694,0.22265625,0.62109375
19695,0.21484375,0.62890625
19696,0.21484375,0.62109375
19697,0.34765625,0.74609375
19698,0.34765625,0.75390625
19699,0.33984375,0.74609375
19700,0.33984375,0.75390625
19701,0.40234375,0.74609375
19702,0.40234375,0.75390625
19703,0.41015625,0.74609375
19704,0.41015625,0.75390625
19705,0.37109375,0.72265625
19706,0.37890625,0.72265625
19707,0.37109375,0.71484375
19708,0.37890625,0.71484375
19709,0.37109375,0.77734375
19710,0.37890625,0.77734375
19711,0.37109375,0.78515625
19712,0.37890625,0.78515625
19713,0.05859375,0.03515625
19714,0.06640625,0.03515625
19715,0.05859375,0.02734375
19716,0.06640625,0.02734375
19717,0.03515625,0.05859375
19718,0.03515625,0.06640625
19719,0.02734375,0.05859375
19720,0.02734375,0.06640625
19721,0.08984375,0.06640625
19722,0.08984375,0.05859375
19723,0.09765625,0.06640625
19724,0.09765625,0.05859375
19725,0.06640625,0.08984375
19726,0.05859375,0.08984375
19727,0.06640625,0.09765625
19728,0.05859375,0.09765625
19729,0.94140625,0.03515625
19730,0.93359375,0.03515625
19731,0.94140625,0.02734375
19732,0.93359375,0.02734375
19733,0.96484375,0.05859375
19734,0.96484375,0.06640625
19735,0.97265625,0.05859375
19736,0.97265625,0.06640625
19737,0.91015625,0.06640625
19738,0.91015625,0.05859375
19739,0.90234375,0.06640625
19740,0.90234375,0.05859375
19741,0.93359375,0.08984375
19742,0.94140625,0.08984375
