study,p,H_level,h_level,ell,fine_dofs,H,h,exact_energy,exact_l2,fine_energy,fine_l2,lod_fine_energy,lod_fine_l2,delta,rate_energy,rate_l2,petrov_residual,corrector_residual,constraint_residual
H,1,4,12,3,4225,0.353553390593,0.0220970869121,0.844929688499,0.055295220532,0.104416483785,0.00071318351116,0.837668729134,0.0549146304638,nan,nan,nan,1.40826561979e-14,4.17149502781e-15,5.98008236529e-16
H,1,6,12,3,4225,0.176776695297,0.0220970869121,0.291203882149,0.00830805896897,0.104416483785,0.00071318351116,0.271574653591,0.00799792573703,nan,1.53680170259,2.73457142454,1.73508922927e-14,2.08615060746e-15,4.47077716908e-16
H,1,8,12,3,4225,0.0883883476483,0.0220970869121,0.125274885623,0.00124162946091,0.104416483785,0.00071318351116,0.0691506366802,0.00086335365712,nan,1.2169323682,2.74227676142,2.4260011365e-14,1.17099225248e-15,3.51808405561e-16
H,2,4,12,3,16641,0.353553390593,0.0220970869121,0.841617350829,0.0552953127216,0.00234096335365,5.87304978458e-06,0.841613731733,0.0552951392041,nan,nan,nan,1.54914901369e-14,2.38026480418e-14,6.42332784795e-15
H,2,6,12,3,16641,0.176776695297,0.0220970869121,0.278145109467,0.00829076023182,0.00234096335365,5.87304978458e-06,0.278135129633,0.00829062318937,nan,1.59732670823,2.73758088847,4.18156683909e-14,8.43557475422e-15,1.14224533983e-15
H,2,8,12,3,16641,0.0883883476483,0.0220970869121,0.0774874726343,0.00101482206467,0.00234096335365,5.87304978458e-06,0.0774520713956,0.00101472886574,nan,1.84380274491,3.03027760504,1.15461023378e-13,2.63725624221e-15,5.27628865692e-16
H,3,4,12,3,37249,0.353553390593,0.0220970869121,0.841622066222,0.0552957322779,3.44504290219e-05,5.58145527578e-08,0.841622065447,0.0552957322446,nan,nan,nan,2.42558910933e-14,6.40027233473e-14,1.13747405768e-14
H,3,6,12,3,37249,0.176776695297,0.0220970869121,0.2781766515,0.00829193022319,3.44504290219e-05,5.58145527578e-08,0.278176649341,0.00829193019518,nan,1.597171197,2.73738825632,4.91313711865e-14,2.29254863654e-14,4.02336928777e-15
H,3,8,12,3,37249,0.0883883476483,0.0220970869121,0.0776015232265,0.00101601358499,3.44504290219e-05,5.58145527578e-08,0.0776015155596,0.00101601353576,nan,1.84184445748,3.02878828385,1.16775454488e-13,6.33333146598e-15,1.22597775035e-15
