study,p,H_level,h_level,ell,fine_dofs,H,h,exact_energy,exact_l2,fine_energy,fine_l2,lod_fine_energy,lod_fine_l2,delta,rate_energy,rate_l2,petrov_residual,corrector_residual,constraint_residual,corrector_threads,solver,schur_residual,schur_rcond,direct_fallbacks
H,1,4,10,3,1089,0.353553390593,0.0441941738242,0.855064522921,0.0553425216726,0.20884224532,0.00284300662188,0.826093764546,0.0537973284464,nan,nan,nan,4.1011879838e-15,4.66578449604e-15,4.8263142782e-16,8,schur,5.21304408782e-16,0.0656326871358,0
H,1,6,10,3,1089,0.176776695297,0.0441941738242,0.328427675132,0.0086665216687,0.20884224532,0.00284300662188,0.252495981835,0.00716853539362,nan,1.38045758776,2.67486339633,8.41725568245e-15,5.974969994e-15,5.13061780889e-16,8,schur,7.1279825769e-16,0.000532446801548,0
H,1,8,10,3,1089,0.0883883476483,0.0441941738242,0.21339913258,0.00296146772224,0.20884224532,0.00284300662188,0.043688864977,0.000475931692427,nan,0.622021389758,1.54914071823,3.59763564996e-14,1.96019267594e-15,3.59395156757e-16,8,schur,8.14344133355e-16,0.000324721068435,0
