schema_version,epoch,iteration,ell,rebuilt,reused,skipped,skipped_work_units,time_corrector,time_theta,time_gram_prepare_structure,time_gram_prepare_factorization,time_gram_action_rhs,time_gram_action_patch_solve,time_gram_action_scatter,gram_action_calls,gram_patch_factorizations,gram_parallel_threads,localization_iterations,localization_relative_residual,localization_used_warm_start
5,0,1,2,576,0,54,2200,0.026192607,0.19028251400000001,0.059803041000000001,0.065595186,0.0099699060000000006,0.037797365999999999,0.0065438119999999995,84,344,8,8,8.3813423699365488e-05,false
5,1,9,2,1460,0,54,2134,0.709346896,5.3669635189999996,1.7842275919999999,2.4595214429999999,0.083003052999999993,0.99796031500000004,0.0094660210000000015,60,797,8,6,2.8058767768020629e-05,false
5,1,15,2,1734,0,54,2134,0.60662268200000002,4.4987685480000001,1.5597493920000001,1.9662767050000001,0.085219524000000005,0.83827178899999999,0.011332332000000001,60,902,8,6,4.043892193214639e-05,true
5,1,21,2,2224,0,54,2134,0.63139807599999997,4.769221216,1.966987335,1.7899524410000001,0.090146237000000004,0.86703747100000006,0.013715411,60,1179,8,6,1.9800318363968445e-05,true
