node_id,x,y,p1_real,p1_imag,lod_coefficient_real,lod_coefficient_imag
0,0,0,-0.0010485642096991188,-0.001850199235343521,-0.00061528654384772731,-0.00043273993396292969
1,1,0,0.01747867999137729,0.031289533327964164,0.00075402879069363981,0.0015941515497220756
2,1,1,0.017478679991376977,0.031289533327963789,0.00075402879069299883,0.0015941515497219184
3,0,1,-0.0010485642096990202,-0.0018501992353436502,-0.00061528654384783443,-0.0004327399339622841
4,0.5,0.5,-0.66663745331841473,-0.70300451164906153,-0.69325904313675613,-0.79763889006430211
5,0.5,0,-0.00090148418636649616,0.0066487814476290426,0.0099474932806293184,0.012192327543576173
6,0,0.5,-0.0057859891839422625,0.0016750782872935949,-0.008987206959416922,-0.016800472360029531
7,1,0.5,0.065554511888366432,-0.02543051350612871,-0.010582982461933848,-0.012494829767622454
8,0.5,1,-0.00090148418636648423,0.0066487814476278466,0.0099474932806302135,0.012192327543575581
9,0.25,0.25,-0.12345933211710926,0.28357994743624476,-0.12398106352470248,0.30773926537272267
10,0.75,0.25,0.27207783197791346,-0.13888093475146068,0.32093216676099362,-0.082028123155356222
11,0.75,0.75,0.27207783197791363,-0.13888093475145982,0.32093216676099462,-0.08202812315535532
12,0.25,0.75,-0.12345933211710963,0.28357994743624548,-0.12398106352470215,0.307739265372722
13,0.25,0,0.0026819705182693949,-0.0069037106848231951,0.0049108038521236729,-0.0080677279785198001
14,0,0.25,-0.0047786777313115099,-0.0013489714133730884,-0.0052108726784056182,-0.0096450116926083199
15,0.75,0,0.015666697683000459,-0.024990491271780199,-0.0068826085845993283,0.0018950711159144823
16,1,0.25,0.053839003792277997,-0.0069712148124508677,-0.0048337162412684462,-0.0065227453663803687
17,1,0.75,0.053839003792277337,-0.006971214812451082,-0.0048337162412689866,-0.0065227453663801718
18,0.75,1,0.015666697683000746,-0.024990491271779769,-0.0068826085845989692,0.0018950711159158725
19,0,0.75,-0.0047786777313115446,-0.0013489714133732033,-0.0052108726784048246,-0.0096450116926081342
20,0.25,1,0.0026819705182687939,-0.0069037106848234267,0.0049108038521240007,-0.0080677279785192711
21,0.5,0.25,-0.37507629808080745,-0.39673930585411854,-0.38769429336500705,-0.44611560561047642
22,0.25,0.5,-0.21844293298347339,0.51201923752748402,-0.22216864846333897,0.55069675663227446
23,0.75,0.5,0.47746391197133853,-0.21607618594829256,0.57318629585896297,-0.14502821999053769
24,0.5,0.75,-0.37507629808080789,-0.39673930585411882,-0.38769429336500749,-0.44611560561047775
25,0.125,0.125,0.014082486844812036,0.02771253249882347,0.022815508677906028,0.027364595042040654
26,0.875,0.125,0.057495745771302419,-0.0052094993367996639,0.02625182446765572,0.025049305097190243
27,0.875,0.875,0.057495745771301968,-0.0052094993367991296,0.026251824467655505,0.025049305097191367
28,0.125,0.875,0.014082486844811951,0.02771253249882346,0.022815508677906996,0.027364595042040876
29,0.375,0.375,-0.73942117111339623,0.1330941604723809,-0.80506251840972542,0.13155966086368687
30,0.625,0.375,0.15520853240443239,-0.73054369294726418,0.24133667084374605,-0.77864879629549033
31,0.625,0.625,0.1552085324044325,-0.73054369294726407,0.24133667084374613,-0.77864879629548966
32,0.375,0.625,-0.73942117111339667,0.1330941604723816,-0.80506251840972842,0.13155966086368659
33,0.375,0.125,-0.15402994300007503,0.027222234302612398,-0.16658853864620887,0.027728269619823855
34,0.625,0.125,0.025700865037196995,-0.17067267611728673,0.050010648948781662,-0.16234839675975463
35,0.125,0.375,0.087423711194672654,0.14142664451159351,0.10915964591369924,0.13535652319283106
36,0.125,0.625,0.08742371119467271,0.14142664451159367,0.10915964591369964,0.13535652319283095
37,0.875,0.375,0.14092306188975304,0.040049017929857253,0.11950850747789786,0.12302603407956871
38,0.875,0.625,0.14092306188975257,0.040049017929857642,0.1195085074778979,0.1230260340795692
39,0.625,0.875,0.025700865037197398,-0.1706726761172872,0.050010648948782786,-0.16234839675975479
40,0.375,0.875,-0.15402994300007622,0.027222234302612312,-0.16658853864620898,0.027728269619823151
41,0.125,0,-0.0037268013984846772,-0.0042735324168887623,-0.0012139121980446891,-0.0035454806287489047
42,0,0.125,-0.0035250633740758538,-0.0017616647245750684,-0.0021116280939768991,-0.0035109573298266598
43,0.875,0,0.033024092967237947,-0.0011995977472154316,-0.00070804288324175608,-0.0012635397810840986
44,1,0.125,0.038948746747029951,0.011254497269158704,-0.00038791200542324629,-0.001436809722416933
45,1,0.875,0.038948746747029389,0.011254497269158469,-0.00038791200542403678,-0.0014368097224167794
46,0.875,1,0.033024092967237566,-0.0011995977472152107,-0.00070804288324221047,-0.0012635397810833551
47,0,0.875,-0.0035250633740758733,-0.0017616647245752427,-0.0021116280939765418,-0.0035109573298261532
48,0.125,1,-0.0037268013984847735,-0.0042735324168888872,-0.0012139121980442292,-0.0035454806287482463
49,0.5,0.375,-0.5859771762508329,-0.61876294757310801,-0.60881945358541623,-0.70053841534630956
50,0.375,0.5,-0.84206739888660653,0.15252572462792149,-0.91679129286361993,0.14983477346451968
51,0.625,0.5,0.17759230171038287,-0.82774175020058116,0.27482480916348967,-0.88641883071915284
52,0.5,0.625,-0.58597717625083312,-0.61876294757310779,-0.60881945358541767,-0.70053841534631089
53,0.375,0,0.0091889873757108227,0.0028090463316527707,0.014222692414757097,-0.00099627459900509434
54,0.625,0,-0.0055939625247266806,-0.012555809480079734,-0.0035849205657807141,0.012352830397113894
55,0.5,0.125,-0.12731127095723169,-0.13214680234393059,-0.12645505306997068,-0.14522913321322495
56,0,0.375,-0.0054557684605954851,0.0005930866317351356,-0.0079301983974622396,-0.01482905259333353
57,0,0.625,-0.0054557684605954625,0.00059308663173508844,-0.0079301983974617418,-0.014829052593333388
58,0.125,0.5,0.10044835005865302,0.161956187110781,0.12431099749631203,0.15424957371679271
59,1,0.375,0.062652938737725442,-0.020414358772089251,-0.0089623923358376958,-0.010838074673340895
60,1,0.625,0.062652938737724984,-0.020414358772089459,-0.0089623923358379542,-0.010838074673340898
