node_id,x,y,p1_real,p1_imag,lod_coefficient_real,lod_coefficient_imag
0,0,0,-0.066278570881322232,-0.10369352873743606,0.0115425171539315,-0.05074908850563549
1,1,0,0.10666808956371375,0.118177108550639,-0.04897651703380046,0.0063937370178189096
2,1,1,0.10666808956371319,0.11817710855063883,-0.048976517033801681,0.0063937370178180387
3,0,1,-0.066278570881322191,-0.10369352873743674,0.011542517153930754,-0.050749088505635691
4,0.5,0.5,-0.66115357913681849,-0.57435052439317735,-0.75442753192998846,-0.86757886053493183
5,0.5,0,-0.060412244593677701,-0.067329117928316071,-0.021931345522178122,-0.024683911719456001
6,0,0.5,0.065863260724999956,0.075561696010119236,0.11370723451363651,-0.072411993822987408
7,1,0.5,0.14060944979323647,-0.23873524247322442,-0.083170591859745541,0.099346917027319848
8,0.5,1,-0.060412244593678076,-0.067329117928318069,-0.021931345522178767,-0.024683911719456057
9,0.25,0.25,-0.062000365462294503,0.36782432577418822,-0.15230558468018254,0.34803725918555944
10,0.75,0.25,0.13102797276123948,-0.28496213399261083,0.36468151734574644,-0.10496291250287984
11,0.75,0.75,0.13102797276123962,-0.28496213399260945,0.36468151734574755,-0.10496291250287819
12,0.25,0.75,-0.062000365462295391,0.36782432577418922,-0.15230558468018168,0.34803725918556111
13,0.25,0,-0.049771021737889151,0.10835547199169407,0.018852767129681463,-0.012259492032251459
14,0,0.25,-0.12471135830427779,0.032289104740261421,0.017772399153884216,-0.038217521036617734
15,0.75,0,0.075568210291803842,-0.046194511961982661,-0.013072225195959493,0.014887384001672593
16,1,0.25,0.22227509107067797,-0.12661072176451588,-0.036090722029766674,0.011694901377375947
17,1,0.75,0.22227509107067736,-0.12661072176451568,-0.036090722029767937,0.01169490137737635
18,0.75,1,0.075568210291804175,-0.04619451196198221,-0.013072225195960102,0.014887384001672652
19,0,0.75,-0.12471135830427856,0.032289104740261192,0.01777239915388424,-0.038217521036617519
20,0.25,1,-0.049771021737889422,0.10835547199169401,0.01885276712968054,-0.012259492032250787
21,0.5,0.25,-0.36171765809665302,-0.32045181075046725,-0.41676563118337723,-0.47951884330378919
22,0.25,0.5,0.008213375346404676,0.41157382783479612,-0.23681861956151506,0.6126472141178404
23,0.75,0.5,0.10725677669205078,-0.28490833137707783,0.63620129357159827,-0.15103813764162066
24,0.5,0.75,-0.36171765809665396,-0.32045181075046758,-0.41676563118337656,-0.47951884330378847
