node_id,x,y,lod_real,lod_imag,lod_abs,coarse_scale_real,coarse_scale_imag,correction_real,correction_imag,p1_real,p1_imag,exact_real,exact_imag,lod_point_error_abs,p1_point_error_abs,fine_reference_real,fine_reference_imag
0,0,0,-0.0010330203486479492,0.0016535481499051971,0.0019497057533832203,-0.0034951671967763981,-0.0044435079288706247,0.0024621468481284487,0.0060970560787758218,-0.0025659524396525165,-0.0038789834123416135,0,0,0.0019497057533832203,0.0046508734916981013,-1.7979086710755609e-05,-8.5216968303493545e-05
1,1,0,0.0027116331976287343,0.002250096755078668,0.0035236188791777389,-0.0024939285289804027,-0.0016878176172704161,0.0052055617266091366,0.0039379143723490845,0.019395223155454205,0.039562481693841432,-0,0,0.0035236188791777389,0.044060919634358577,0.00085369958617445411,0.0020810006751522917
2,1,1,0.0027116331976281948,0.0022500967550784685,0.0035236188791771964,-0.0024939285289812064,-0.0016878176172706288,0.0052055617266094012,0.0039379143723490976,0.019395223155453719,0.039562481693841092,-0,0,0.0035236188791771964,0.044060919634358063,0.0008536995861746098,0.0020810006751518268
3,0,1,-0.0010330203486478421,0.0016535481499051609,0.0019497057533831329,-0.0034951671967762637,-0.0044435079288706993,0.0024621468481284218,0.00609705607877586,-0.0025659524396526292,-0.0038789834123417934,0,0,0.0019497057533831329,0.0046508734916983138,-1.7979086710416633e-05,-8.5216968304050147e-05
4,0.5,0.5,-0.66063773733093523,-0.76007997022615181,1.0070569900083737,-0.72492989444938438,-0.83411321246424375,0.064292157118449156,0.074033242238091934,-0.68843503164847764,-0.66830706169045129,-0.65364362086361194,-0.7568024953079282,0.0077239566931766018,0.095088821822265385,-0.65460059410948668,-0.75309470024549063
5,0.5,0,0.0016764807841030446,0.0032824205026186896,0.0036857661585453696,0.011789428992323015,0.014323105490688002,-0.010112948208219971,-0.011040684988069312,0.003702379893823585,-0.026374173035526045,-0,-0,0.0036857661585453696,0.026632773422722206,-0.00016336697079664749,0.00046940541148433331
6,0,0.5,-0.0064895821854650346,-0.0087092736945983268,0.010861221166578255,-0.008574375939099774,-0.035944125191334518,0.0020847937536347394,0.027234851496736191,-0.014881317227183105,-0.017916157292599013,0,0,0.010861221166578255,0.02329039060533776,-0.00028941542430524486,6.4720516063907825e-05
7,1,0.5,-0.0012385308463606784,-0.01049586654133231,0.010568688334455036,-0.029469952164039019,-0.015042967294929443,0.028231421317678342,0.0045471007535971327,0.094464824372960984,-0.085993197536826965,-0,0,0.010568688334455036,0.12774362240997436,0.0046541877438149564,-0.0013112301930934412
8,0.5,1,0.0016764807841033273,0.0032824205026176436,0.0036857661585445664,0.011789428992323436,0.01432310549068691,-0.01011294820822011,-0.011040684988069267,0.0037023798938234905,-0.026374173035527079,-0,-0,0.0036857661585445664,0.026632773422723216,-0.00016336697079767705,0.00046940541148194985
9,0.25,0.25,-0.12735477352972177,0.2902820522954016,0.31699039137746271,-0.1192512831462014,0.32537399131709183,-0.0081034903835203731,-0.035091939021690222,-0.10926077606806282,0.29946260599484636,-0.13167146000124427,0.28770738895656334,0.0050261987029745657,0.025306597597664068,-0.13116764572764042,0.28731793048006815
10,0.75,0.25,0.30423099263831616,-0.087733315150303234,0.31662853862050655,0.33763606776691901,-0.074944482380082361,-0.033405075128602857,-0.012788832770220873,0.25842461265889005,-0.15753875285880659,0.30380387976046735,-0.088408809977003885,0.00079919876834466371,0.082693572214033659,0.30184206784525547,-0.091933460012640925
11,0.75,0.75,0.30423099263831693,-0.087733315150302721,0.31662853862050716,0.33763606776692034,-0.074944482380081015,-0.033405075128603412,-0.012788832770221706,0.25842461265889055,-0.15753875285880575,0.30380387976046735,-0.088408809977003885,0.00079919876834551296,0.082693572214032687,0.30184206784525508,-0.091933460012639689
12,0.25,0.75,-0.12735477352972169,0.29028205229540238,0.31699039137746338,-0.11925128314620206,0.32537399131709277,-0.0081034903835196237,-0.035091939021690388,-0.10926077606806277,0.29946260599484731,-0.13167146000124427,0.28770738895656334,0.0050261987029750349,0.025306597597664557,-0.13116764572764122,0.28731793048006959
13,0.25,0,-0.00018132130851104312,-0.0032262144259216749,0.003231305763765676,0.012628017356906876,-0.0069273206402530232,-0.012809338665417919,0.0037011062143313483,-0.0053275771247337424,0.0066526227173004018,-0,0,0.003231305763765676,0.0085229377000379178,0.00024910301379054876,-0.0004978575599262089
14,0,0.25,-0.0037975633047799733,-0.0045047835908786507,0.0058919065042192364,-0.0056009545980590311,-0.021236238822700457,0.0018033912932790578,0.016731455231821808,-0.010024512109791626,-0.010396266211868994,0,0,0.0058919065042192364,0.014442063363225071,-0.00020443492145296198,-9.552203026122019e-05
15,0.75,0,-0.00096427427119292358,-0.0029833030526010161,0.0031352706380379965,-0.0069071962111651088,0.0095994135900171959,0.0059429219399721855,-0.012582716642618213,0.044898870627062007,-0.0067125517371030884,0,-0,0.0031352706380379965,0.045397873677177188,0.0012384264130840443,-0.0015372815315068853
16,1,0.25,0.00096799204071786017,-0.0052455869669263203,0.0053341532803698466,-0.016114449162883161,-0.0086851305560970999,0.017082441203601022,0.0034395435891707796,0.07796057842433847,-0.036960187871360885,-0,0,0.0053341532803698466,0.086278081085196384,0.0037225569896153997,-0.0001222223163838444
17,1,0.75,0.00096799204071706295,-0.0052455869669257409,0.0053341532803691328,-0.01611444916288389,-0.0086851305560962395,0.017082441203600952,0.0034395435891704986,0.077960578424337831,-0.036960187871360899,-0,0,0.0053341532803691328,0.086278081085195801,0.0037225569896146612,-0.00012222231638449649
18,0.75,1,-0.00096427427119228195,-0.0029833030526000494,0.0031352706380368793,-0.0069071962111641244,0.0095994135900184831,0.005942921939971842,-0.012582716642618532,0.044898870627062361,-0.0067125517371024786,0,-0,0.0031352706380368793,0.045397873677177444,0.0012384264130841456,-0.0015372815315073426
19,0,0.75,-0.003797563304780152,-0.0045047835908787522,0.0058919065042194289,-0.005600954598059333,-0.02123623882270044,0.001803391293279181,0.016731455231821686,-0.010024512109791843,-0.010396266211868893,0,0,0.0058919065042194289,0.014442063363225149,-0.00020443492145314802,-9.5522030261612157e-05
20,0.25,1,-0.00018132130851127655,-0.0032262144259216697,0.0032313057637656838,0.01262801735690668,-0.0069273206402531949,-0.012809338665417957,0.0037011062143315252,-0.0053275771247343817,0.0066526227173005414,-0,0,0.0032313057637656838,0.0085229377000384261,0.00024910301378903196,-0.00049785755992740293
21,0.5,0.25,-0.37145858674468973,-0.42744043581486735,0.56629215766772356,-0.40460956071618936,-0.46559167862565926,0.033150973971499631,0.038151242810791908,-0.39608123678089807,-0.39681891447587048,-0.36767453673578171,-0.42570140361070963,0.0041645248801051096,0.040510971181610983,-0.36819433871535473,-0.42365877184940198
22,0.25,0.5,-0.22555387646089847,0.51728862138823628,0.56432443594467918,-0.21696768754627077,0.58237133794070672,-0.0085861889146277015,-0.065082716552470443,-0.18458308307158566,0.52169126279017064,-0.23408259555776761,0.51147980258944592,0.010318983732445781,0.05054182085956805,-0.23317726469345665,0.51136372163904187
23,0.75,0.5,0.54080271883961017,-0.15301800943625304,0.56203388858337333,0.60361715316776532,-0.13547414656248857,-0.062814434328155144,-0.017543862873764471,0.41952903120927565,-0.2380288437306623,0.54009578624083088,-0.1571712177368958,0.0042129434944875189,0.14516989391808094,0.53603994654244824,-0.16141194685834337
24,0.5,0.75,-0.3714585867446909,-0.42744043581486818,0.566292157667725,-0.40460956071619075,-0.46559167862565959,0.033150973971499853,0.038151242810791408,-0.39608123678089846,-0.3968189144758707,-0.36767453673578171,-0.42570140361070963,0.0041645248801065165,0.040510971181611094,-0.36819433871535545,-0.42365877184939982
25,0.125,0.125,0.01906425569033059,0.02994198487496031,0.035496032218807982,0.027840698219003108,0.023888750199944159,-0.0087764425286725178,0.0060532346750161517,0.021656160882245527,0.031689513206571075,0.019794705755453546,0.030828427650814203,0.0011486244349227844,0.0020509713609393166,0.019435406344943694,0.030602302297689656
26,0.875,0.125,0.029287211335770381,0.021679556869536844,0.036438220783753417,0.022186712658902714,0.029466150249767568,0.0071004986768676663,-0.0077865933802307233,0.065331077837443657,-0.011293819493147195,0.02762022877011527,0.024069592644101145,0.0029139495324894131,0.051697959876263064,0.029844445266321903,0.022242998290575442
27,0.875,0.875,0.029287211335770284,0.021679556869537698,0.036438220783753847,0.022186712658902957,0.029466150249768862,0.0071004986768673263,-0.0077865933802311639,0.065331077837443255,-0.011293819493146492,0.02762022877011527,0.024069592644101145,0.0029139495324886576,0.051697959876262287,0.029844445266321226,0.022242998290575442
28,0.125,0.875,0.019064255690330566,0.02994198487496029,0.035496032218807948,0.027840698219002976,0.023888750199944405,-0.0087764425286724103,0.0060532346750158846,0.021656160882245507,0.031689513206571318,0.019794705755453546,0.030828427650814203,0.0011486244349228159,0.0020509713609393994,0.019435406344942903,0.030602302297689475
29,0.375,0.375,-0.76889196757397316,0.11635069072998808,0.77764538257043692,-0.84014575165722893,0.14722902124939871,0.071253784083255778,-0.030878330519410635,-0.73211417212771601,0.16459543277527566,-0.76474563812862473,0.10901184704636807,0.0084291562141161347,0.064454228533520438,-0.76306542641124775,0.11057652302085916
30,0.625,0.375,0.22128115325109859,-0.74501938048775307,0.77718673823379902,0.26171550909539371,-0.81112699778086061,-0.040434355844295111,0.066107617293107546,0.1154886817068444,-0.72572435604369423,0.21912228605767561,-0.74074617622102945,0.0047875862670016664,0.1047166607192228,0.21472067873985951,-0.74009734616797795
31,0.625,0.625,0.22128115325109829,-0.74501938048775351,0.77718673823379936,0.26171550909539337,-0.81112699778086095,-0.040434355844295083,0.066107617293107435,0.11548868170684452,-0.72572435604369412,0.21912228605767561,-0.74074617622102945,0.0047875862670019248,0.10471666071922268,0.21472067873985939,-0.74009734616797629
32,0.375,0.625,-0.76889196757397349,0.11635069072998813,0.77764538257043725,-0.84014575165722882,0.14722902124939868,0.071253784083255334,-0.030878330519410552,-0.73211417212771612,0.16459543277527594,-0.76474563812862473,0.10901184704636807,0.0084291562141163481,0.064454228533520633,-0.76306542641124619,0.1105765230208612
33,0.375,0.125,-0.16534843368451105,0.023944970020639396,0.16707323577165334,-0.17060567969494567,0.033382442589520056,0.0052572460104346186,-0.0094374725688806602,-0.17645749092150403,0.031946738290531934,-0.16654460563690049,0.023740357801209047,0.001213545837627644,0.012868953935780829,-0.16566879146382885,0.023984086757716586
34,0.625,0.125,0.046324138812153859,-0.16151603963537958,0.16802784559764256,0.056115123346015261,-0.16557543543860476,-0.0097909845338614021,0.0040593958032251742,0.041843232442256663,-0.19511778305018845,0.04771996451922713,-0.16131805615480196,0.0014097967453176453,0.034306814455836707,0.04624347519364147,-0.16192246651775646
35,0.125,0.375,0.094136046115866331,0.13701292299412227,0.16623518353742625,0.12268434709004652,0.13466495270232004,-0.028548300974180194,0.0023479702918022261,0.097120518843706427,0.13297821171166629,0.09089405704034792,0.14155910655986112,0.0055837512640853522,0.010601914118896596,0.090591864452156001,0.14151341696758024
36,0.125,0.625,0.094136046115865804,0.13701292299412232,0.166235183537426,0.12268434709004607,0.13466495270232001,-0.028548300974180263,0.0023479702918023093,0.097120518843706635,0.13297821171166654,0.09089405704034792,0.14155910655986112,0.0055837512640850009,0.010601914118896515,0.090591864452155987,0.14151341696758019
37,0.875,0.375,0.12344733489486437,0.1084020990963338,0.16428712542721105,0.11691541432678938,0.1361316858164347,0.0065319205680749864,-0.027729586720100896,0.12375226031567431,-0.013535809915197049,0.126827581087264,0.11052363969230117,0.0039908644203442614,0.12409756095412819,0.12823510855693732,0.1057544763523586
38,0.875,0.625,0.12344733489486426,0.10840209909633461,0.16428712542721149,0.11691541432678948,0.13613168581643567,0.0065319205680747783,-0.027729586720101063,0.12375226031567402,-0.013535809915196536,0.126827581087264,0.11052363969230117,0.0039908644203439274,0.12409756095412769,0.12823510855693643,0.10575447635235889
39,0.625,0.875,0.046324138812154365,-0.16151603963538005,0.16802784559764314,0.056115123346016177,-0.1655754354386054,-0.0097909845338618115,0.0040593958032253408,0.041843232442257267,-0.19511778305018881,0.04771996451922713,-0.16131805615480196,0.0014097967453172101,0.034306814455836956,0.04624347519364061,-0.16192246651775713
40,0.375,0.875,-0.16534843368451124,0.023944970020638993,0.16707323577165348,-0.17060567969494608,0.033382442589519674,0.0052572460104348406,-0.009437472568880681,-0.17645749092150506,0.03194673829053217,-0.16654460563690049,0.023740357801209047,0.0012135458376273847,0.012868953935781769,-0.16566879146383187,0.02398408675771695
41,0.125,0,-0.0019128532188802051,-0.00031591663481135118,0.0019387652661245224,-0.0012132900921583744,-0.0035486712521011965,-0.00069956312672183078,0.0032327546172898451,0.0043633055197842075,0.0053712455966658385,0,0,0.0019387652661245224,0.0069201672175375571,-0.00023698037187681707,-0.00028743747493834704
42,0,0.125,-0.0017852552023287741,0.00023074102225816763,0.0018001048738322709,-0.0021069106845389802,-0.0035135087527511009,0.00032165548221020613,0.0037442497750092684,-0.0025755089343393617,0.0019625018751915344,0,0,0.0018001048738322709,0.0032380024522832228,-0.00013642146077383615,-0.00011607365724546909
43,0.875,0,0.003011148468224977,-0.0013553736447248464,0.0033021285278602252,-0.00071182354206000668,-0.0012592240277362963,0.0037229720102849835,-9.6149616988550112e-05,0.034681919740075,0.015445271458247145,0,0,0.0033021285278602252,0.037965668271162406,0.0022689179086774498,0.00019663996616085962
44,1,0.125,0.0033083805702519933,-0.00029452665155265084,0.0033214647290157576,-0.00039422909086519477,-0.0014318313388839393,0.0037026096611171878,0.0011373046873312885,0.055151812404251446,0.0093720994307966068,-0,0,0.0033214647290157576,0.055942458465949474,0.002554374848791595,0.0010040262675238317
45,1,0.875,0.0033083805702512248,-0.00029452665155232016,0.0033214647290149631,-0.00039422909086605194,-0.0014318313388836377,0.0037026096611172767,0.0011373046873313175,0.055151812404250898,0.0093720994307965443,-0,0,0.0033214647290149631,0.055942458465948919,0.0025543748487912399,0.001004026267523201
46,0.875,1,0.0030111484682245719,-0.0013553736447241291,0.0033021285278595617,-0.00071182354206051777,-0.0012592240277354322,0.0037229720102850898,-9.6149616988696913e-05,0.034681919740074577,0.015445271458247504,0,0,0.0033021285278595617,0.037965668271162163,0.0022689179086772871,0.00019663996616051365
