iteration,k,ell,mark,neighbor_layers,basis_selection,denominator_selection,basis,denominator,coarse_nodes,coarse_elements,fine_nodes,fine_elements,L_min,L_max,level_gap,H_min,H_max,grading_ratio,neighbor_ratio,q_min,q_max,marked,closure_added,refined_total,nesting_residual,fixed_fine_mesh,petrov_residual,primal_residual,adjoint_residual,constraint_residual,trial_test_conjugacy,min,median,p90,p99,max,global_H_scaled_max,argmax,argmax_level,argmax_x,argmax_y,argmax_boundary,argmax_transition,argmax_energy,mass_rank,mass_condition,hermitian_defect,eigen_residual,energy_identity_error,patch_elements,patch_diameter_over_H,build_ms,inverse_ms
5,2,3,single-chain,0,trial,element-matched,trial,element,27,42,66049,131072,3,8,5,0.088388347648318447,0.5,5.6568542494923797,1.4142135623730951,0.011048543456039806,0.0625,1,4,5,1.3788818879187948e-13,1,5.2006750467607862e-14,1.3217248997125588e-13,1.3217248997125588e-13,1.9636259726565761e-15,0,46.374919306572806,73.01630087295591,134.15975682566832,162.12729615106156,162.12729615106156,381.00710608933292,28,5,0.125,0.20833333333333334,0,1,162.12806714894654,20,557050893181.73621,2.9265052860630873e-16,1.3954380415315821e-14,7.5821010052716632e-12,1,1,940226.86112899997,1023.198932
5,2,3,single-chain,0,trial,element-matched,trial,patch3,27,42,66049,131072,3,8,5,0.088388347648318447,0.5,5.6568542494923797,1.4142135623730951,0.011048543456039806,0.0625,1,4,5,1.3788818879187948e-13,1,5.2006750467607862e-14,1.3217248997125588e-13,1.3217248997125588e-13,1.9636259726565761e-15,0,2.2167732583194373,2.4471563962467631,3.1631027684402149,3.2013850546363889,3.2013850546363889,12.849489694930357,4,3,0.91666666666666663,0.75,1,0,3.2533702747718354,27,34920935.059856065,2.4699854513436302e-16,4.7745286367166688e-16,0,25,2.8284271247461903,940226.86112899997,13655.619235
