iteration,k,ell,mark,basis,denominator,coarse_nodes,coarse_elements,fine_nodes,fine_elements,L_min,L_max,level_gap,H_min,H_max,grading_ratio,neighbor_ratio,q_min,q_max,marked,closure_added,refined_total,nesting_residual,fixed_fine_mesh,petrov_residual,primal_residual,adjoint_residual,constraint_residual,trial_test_conjugacy,min,median,p90,p99,max,global_H_scaled_max,argmax,argmax_level,argmax_x,argmax_y,argmax_boundary,argmax_transition,argmax_energy,mass_rank,mass_condition,hermitian_defect,eigen_residual,energy_identity_error,patch_elements,patch_diameter_over_H,build_ms,inverse_ms
0,2,3,fraction,coarse,element,13,16,4225,8192,3,3,0,0.5,0.5,1,1,0.044194173824159223,0.044194173824159223,0,0,0,5.4583746994685725e-17,1,1.2237505630369289e-14,4.9749556393458985e-15,4.9752901326747098e-15,1.0503703018329559e-15,0,8.4852813742385642,8.4852813742385642,8.485281374238566,8.485281374238566,8.485281374238566,8.485281374238566,7,3,0.91666666666666663,0.75,1,0,8.544003745317525,3,3.999999999999996,0,4.2414822972606285e-16,3.8933848534800047e-16,1,1,594.18173000000002,3.762575
0,2,3,fraction,coarse,patch1,13,16,4225,8192,3,3,0,0.5,0.5,1,1,0.044194173824159223,0.044194173824159223,0,0,0,5.4583746994685725e-17,1,1.2237505630369289e-14,4.9749556393458985e-15,4.9752901326747098e-15,1.0503703018329559e-15,0,3.6044828737838008,3.6044828737838026,4.2811750887122884,4.2811750887122892,4.2811750887122892,4.2811750887122892,10,3,0.083333333333333329,0.75,1,0,4.316106271051761,7,8.3736389961776165,0,4.9043135335700943e-16,0,6,2.2360679774997898,594.18173000000002,28.450776999999999
0,2,3,fraction,trial,element,13,16,4225,8192,3,3,0,0.5,0.5,1,1,0.044194173824159223,0.044194173824159223,0,0,0,5.4583746994685725e-17,1,1.2237505630369289e-14,4.9749556393458985e-15,4.9752901326747098e-15,1.0503703018329559e-15,0,41.827281128247037,41.827287005818647,64.224019734577254,64.224019891548352,64.224019891548352,64.224019891548352,2,3,0.25,0.58333333333333337,0,0,64.231804669150208,13,1376324184.7003155,3.0963536795529037e-16,2.989946523261817e-15,6.269891956947273e-12,1,1,594.18173000000002,39.329436000000001
0,2,3,fraction,trial,patch1,13,16,4225,8192,3,3,0,0.5,0.5,1,1,0.044194173824159223,0.044194173824159223,0,0,0,5.4583746994685725e-17,1,1.2237505630369289e-14,4.9749556393458985e-15,4.9752901326747098e-15,1.0503703018329559e-15,0,2.7871341947107271,2.7871341947107666,3.4017874377964827,3.4017874377977031,3.4017874377977031,3.4017874377977031,10,3,0.083333333333333329,0.75,1,0,3.4512364551138393,13,13543633.649908543,1.0903431556842889e-16,7.1313325746343523e-16,0,6,2.2360679774997898,594.18173000000002,74.967759000000001
0,2,3,fraction,test,element,13,16,4225,8192,3,3,0,0.5,0.5,1,1,0.044194173824159223,0.044194173824159223,0,0,0,5.4583746994685725e-17,1,1.2237505630369289e-14,4.9749556393458985e-15,4.9752901326747098e-15,1.0503703018329559e-15,0,41.827281128247037,41.827287005818647,64.224019734577254,64.224019891548352,64.224019891548352,64.224019891548352,2,3,0.25,0.58333333333333337,0,0,64.231804669150208,13,1376324184.7003155,3.0963536795529037e-16,2.989946523261817e-15,6.269891956947273e-12,1,1,594.18173000000002,86.753697000000003
0,2,3,fraction,test,patch1,13,16,4225,8192,3,3,0,0.5,0.5,1,1,0.044194173824159223,0.044194173824159223,0,0,0,5.4583746994685725e-17,1,1.2237505630369289e-14,4.9749556393458985e-15,4.9752901326747098e-15,1.0503703018329559e-15,0,2.7871341947107271,2.7871341947107666,3.4017874377964827,3.4017874377977031,3.4017874377977031,3.4017874377977031,10,3,0.083333333333333329,0.75,1,0,3.4512364551138393,13,13543633.649908543,1.0903431556842889e-16,7.1313325746343523e-16,0,6,2.2360679774997898,594.18173000000002,124.728031
1,2,3,fraction,coarse,element,15,19,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,2,1,3,3.9989467128159753e-15,1,1.0685806976305194e-14,4.395881113360608e-15,4.3964449376461179e-15,6.650854631288138e-16,0,8.4852813742385553,8.4852813742385642,8.4852813742385713,8.4852813742385766,8.4852813742385766,12,9,3,0.91666666666666663,0.25,1,0,8.5440037453175393,3,4.0000000000000071,5.5511151231257839e-17,3.416824233655174e-16,3.8933848534799934e-16,1,1,1321.0975530000001,4.3167479999999996
1,2,3,fraction,coarse,patch1,15,19,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,2,1,3,3.9989467128159753e-15,1,1.0685806976305194e-14,4.395881113360608e-15,4.3964449376461179e-15,6.650854631288138e-16,0,3.1129920448406994,3.6981811893793508,4.5053169931350245,4.5080103236607574,4.5080103236607574,6.3752893390389689,17,4,0.083333333333333329,0.16666666666666666,1,1,4.526660245245882,7,7.673439337063507,0,2.3716680502993569e-16,0,6,2,1321.0975530000001,34.214796
1,2,3,fraction,trial,element,15,19,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,2,1,3,3.9989467128159753e-15,1,1.0685806976305194e-14,4.395881113360608e-15,4.3964449376461179e-15,6.650854631288138e-16,0,41.948744936625147,58.386974931960268,84.390954951062866,94.640062057483078,94.640062057483078,109.46243453313225,12,3,0.75,0.58333333333333337,0,0,94.64534508462269,15,283773545681.05566,1.8696595582593345e-16,6.3665991039589457e-15,6.3558843831605425e-12,1,1,1321.0975530000001,49.731698999999999
1,2,3,fraction,trial,patch1,15,19,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,2,1,3,3.9989467128159753e-15,1,1.0685806976305194e-14,4.395881113360608e-15,4.3964449376461179e-15,6.650854631288138e-16,0,2.3808809169336707,2.8962165536361497,3.4157867739034571,3.846774126606094,3.846774126606094,5.4401601412322549,17,4,0.083333333333333329,0.16666666666666666,1,1,3.871696567271719,15,358578029.61262876,1.613539806871701e-16,1.1459884806628352e-15,0,6,2,1321.0975530000001,102.24161700000001
