iteration,element,id,parent_id,level,n0,n1,n2,x0,y0,x1,y1,x2,y2
4,3,4,0,3,10,7,4,0.75,0.25,1,0.5,0.5,0.5
4,4,5,0,3,10,5,1,0.75,0.25,0.5,0,1,0
4,5,7,0,3,9,6,0,0.25,0.25,0,0.5,0,0
4,6,8,0,3,11,7,2,0.75,0.75,1,0.5,1,1
4,7,9,0,3,9,0,5,0.25,0.25,0,0,0.5,0
4,8,10,0,3,11,2,8,0.75,0.75,1,1,0.5,1
4,9,12,0,3,10,1,7,0.75,0.25,1,0,1,0.5
4,10,13,0,3,10,4,5,0.75,0.25,0.5,0.5,0.5,0
4,11,14,0,3,12,4,8,0.25,0.75,0.5,0.5,0.5,1
4,12,15,0,3,9,4,6,0.25,0.25,0.5,0.5,0,0.5
4,13,16,0,3,11,4,7,0.75,0.75,0.5,0.5,1,0.5
4,14,18,11,4,13,6,12,0,0.75,0,0.5,0.25,0.75
4,15,19,6,4,14,12,8,0.25,1,0.25,0.75,0.5,1
4,16,20,17,5,15,13,12,0.125,0.875,0,0.75,0.25,0.75
4,17,23,6,5,15,12,14,0.125,0.875,0.25,0.75,0.25,1
4,18,24,22,6,16,15,14,0.125,1,0.125,0.875,0.25,1
4,19,25,22,6,16,3,15,0.125,1,0,1,0.125,0.875
4,20,26,21,6,17,15,3,0,0.875,0.125,0.875,0,1
4,21,27,21,6,17,13,15,0,0.875,0,0.75,0.125,0.875
5,0,1,0,3,9,5,4,0.25,0.25,0.5,0,0.5,0.5
5,1,2,0,3,11,8,4,0.75,0.75,0.5,1,0.5,0.5
5,2,3,0,3,12,6,4,0.25,0.75,0,0.5,0.5,0.5
5,3,4,0,3,10,7,4,0.75,0.25,1,0.5,0.5,0.5
5,4,5,0,3,10,5,1,0.75,0.25,0.5,0,1,0
5,5,7,0,3,9,6,0,0.25,0.25,0,0.5,0,0
5,6,8,0,3,11,7,2,0.75,0.75,1,0.5,1,1
5,7,9,0,3,9,0,5,0.25,0.25,0,0,0.5,0
5,8,10,0,3,11,2,8,0.75,0.75,1,1,0.5,1
5,9,12,0,3,10,1,7,0.75,0.25,1,0,1,0.5
5,10,13,0,3,10,4,5,0.75,0.25,0.5,0.5,0.5,0
5,11,14,0,3,12,4,8,0.25,0.75,0.5,0.5,0.5,1
5,12,15,0,3,9,4,6,0.25,0.25,0.5,0.5,0,0.5
5,13,16,0,3,11,4,7,0.75,0.75,0.5,0.5,1,0.5
5,14,18,11,4,13,6,12,0,0.75,0,0.5,0.25,0.75
5,15,19,6,4,14,12,8,0.25,1,0.25,0.75,0.5,1
5,16,20,17,5,15,13,12,0.125,0.875,0,0.75,0.25,0.75
5,17,23,6,5,15,12,14,0.125,0.875,0.25,0.75,0.25,1
5,18,24,22,6,16,15,14,0.125,1,0.125,0.875,0.25,1
5,19,27,21,6,17,13,15,0,0.875,0,0.75,0.125,0.875
5,20,28,25,7,18,16,3,0.0625,0.9375,0.125,1,0,1
5,21,29,26,7,18,17,15,0.0625,0.9375,0,0.875,0.125,0.875
5,22,30,25,7,18,15,16,0.0625,0.9375,0.125,0.875,0.125,1
5,23,31,26,7,18,3,17,0.0625,0.9375,0,1,0,0.875
6,0,1,0,3,9,5,4,0.25,0.25,0.5,0,0.5,0.5
6,1,2,0,3,11,8,4,0.75,0.75,0.5,1,0.5,0.5
6,2,3,0,3,12,6,4,0.25,0.75,0,0.5,0.5,0.5
6,3,4,0,3,10,7,4,0.75,0.25,1,0.5,0.5,0.5
6,4,5,0,3,10,5,1,0.75,0.25,0.5,0,1,0
6,5,7,0,3,9,6,0,0.25,0.25,0,0.5,0,0
6,6,8,0,3,11,7,2,0.75,0.75,1,0.5,1,1
6,7,9,0,3,9,0,5,0.25,0.25,0,0,0.5,0
6,8,10,0,3,11,2,8,0.75,0.75,1,1,0.5,1
6,9,12,0,3,10,1,7,0.75,0.25,1,0,1,0.5
6,10,13,0,3,10,4,5,0.75,0.25,0.5,0.5,0.5,0
6,11,14,0,3,12,4,8,0.25,0.75,0.5,0.5,0.5,1
6,12,15,0,3,9,4,6,0.25,0.25,0.5,0.5,0,0.5
6,13,16,0,3,11,4,7,0.75,0.75,0.5,0.5,1,0.5
6,14,18,11,4,13,6,12,0,0.75,0,0.5,0.25,0.75
6,15,19,6,4,14,12,8,0.25,1,0.25,0.75,0.5,1
6,16,20,17,5,15,13,12,0.125,0.875,0,0.75,0.25,0.75
6,17,23,6,5,15,12,14,0.125,0.875,0.25,0.75,0.25,1
6,18,24,22,6,16,15,14,0.125,1,0.125,0.875,0.25,1
6,19,27,21,6,17,13,15,0,0.875,0,0.75,0.125,0.875
6,20,29,26,7,18,17,15,0.0625,0.9375,0,0.875,0.125,0.875
6,21,30,25,7,18,15,16,0.0625,0.9375,0.125,0.875,0.125,1
6,22,31,26,7,18,3,17,0.0625,0.9375,0,1,0,0.875
6,23,32,28,8,19,18,16,0.0625,1,0.0625,0.9375,0.125,1
6,24,33,28,8,19,3,18,0.0625,1,0,1,0.0625,0.9375
