iteration,k,ell,mark,neighbor_layers,basis,denominator,coarse_nodes,coarse_elements,fine_nodes,fine_elements,L_min,L_max,level_gap,H_min,H_max,grading_ratio,neighbor_ratio,q_min,q_max,marked,closure_added,refined_total,nesting_residual,fixed_fine_mesh,petrov_residual,primal_residual,adjoint_residual,constraint_residual,trial_test_conjugacy,min,median,p90,p99,max,global_H_scaled_max,argmax,argmax_level,argmax_x,argmax_y,argmax_boundary,argmax_transition,argmax_energy,mass_rank,mass_condition,hermitian_defect,eigen_residual,energy_identity_error,patch_elements,patch_diameter_over_H,build_ms,inverse_ms
1,2,3,argmax-element,0,test,element,14,18,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,5.6526709699651602e-15,1,1.2265375995985517e-14,4.5668443448158932e-15,4.5673892235019811e-15,5.8581884250834894e-16,0,42.173769577799774,51.304355487705465,84.095270873564829,84.095273874451564,84.095273874451564,84.095273874451564,2,3,0.75,0.41666666666666669,0,0,84.10121930204626,14,26873130626.442944,7.6869381191268497e-17,3.0324242744024411e-15,1.0160138706177013e-11,1,1,767.06372799999997,99.829172
1,2,3,argmax-element,0,test,patch1,14,18,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,5.6526709699651602e-15,1,1.2265375995985517e-14,4.5668443448158932e-15,4.5673892235019811e-15,5.8581884250834894e-16,0,2.4320587345236055,2.8196916768126741,3.402002429599583,3.4020024296005169,3.4020024296005169,3.987646211065107,6,3,0.91666666666666663,0.75,1,0,3.4514861820381144,14,49726918.57356333,1.4606781342381933e-16,4.3881471809498958e-16,0,6,2.2360679774997898,767.06372799999997,140.03158999999999
2,2,3,argmax-element,0,coarse,element,15,20,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,7.9939295687817828e-15,1,1.1304416248444652e-14,4.7530508830418706e-15,4.7543153639560731e-15,5.7720043697650472e-16,0,8.4852813742385624,8.4852813742385713,8.4852813742385766,8.4852813742385766,8.4852813742385766,12,7,3,0.75,0.91666666666666663,1,0,8.5440037453175393,3,4.0000000000000071,5.5511151231257839e-17,3.416824233655174e-16,3.8933848534799934e-16,1,1,876.42656099999999,12.318762
2,2,3,argmax-element,0,coarse,patch1,15,20,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,7.9939295687817828e-15,1,1.1304416248444652e-14,4.7530508830418706e-15,4.7543153639560731e-15,5.7720043697650472e-16,0,3.1318942714218991,3.6761822927348291,4.3609854894208624,4.3609854894208704,4.3609854894208704,4.6287967888531742,9,3,0.91666666666666663,0.25,1,1,4.3962074242453477,8,8.2719412443890548,1.6349611453819181e-17,8.2801862474371787e-16,0,7,2.2360679774997898,876.42656099999999,38.121507999999999
2,2,3,argmax-element,0,trial,element,15,20,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,7.9939295687817828e-15,1,1.1304416248444652e-14,4.7530508830418706e-15,4.7543153639560731e-15,5.7720043697650472e-16,0,44.202954481259965,51.845103401614786,79.073766891655481,79.073785198907188,79.073785198907188,106.25290941876065,0,3,0.41666666666666669,0.25,0,1,79.080108157168254,15,9827279568.4393482,3.4635058341376105e-16,8.0223495503895e-15,7.4598721593185264e-11,1,1,876.42656099999999,52.556066999999999
2,2,3,argmax-element,0,trial,patch1,15,20,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,7.9939295687817828e-15,1,1.1304416248444652e-14,4.7530508830418706e-15,4.7543153639560731e-15,5.7720043697650472e-16,0,2.4577253269302459,2.8145374860716159,3.3198339525979219,3.3198339525989642,3.3198339525989642,3.9803570846253375,5,3,0.91666666666666663,0.75,1,1,3.3706141269400733,15,60446726.836900502,2.7057890992632493e-16,7.4831695383267731e-16,0,7,2.2360679774997898,876.42656099999999,101.242914
2,2,3,argmax-element,0,test,element,15,20,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,7.9939295687817828e-15,1,1.1304416248444652e-14,4.7530508830418706e-15,4.7543153639560731e-15,5.7720043697650472e-16,0,44.202954481259965,51.845103401614786,79.073766891655481,79.073785198907188,79.073785198907188,106.25290941876065,0,3,0.41666666666666669,0.25,0,1,79.080108157168254,15,9827279568.4393482,3.4635058341376105e-16,8.0223495503895e-15,7.4598721593185264e-11,1,1,876.42656099999999,115.068861
2,2,3,argmax-element,0,test,patch1,15,20,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,7.9939295687817828e-15,1,1.1304416248444652e-14,4.7530508830418706e-15,4.7543153639560731e-15,5.7720043697650472e-16,0,2.4577253269302459,2.8145374860716159,3.3198339525979219,3.3198339525989642,3.3198339525989642,3.9803570846253375,5,3,0.91666666666666663,0.75,1,1,3.3706141269400733,15,60446726.836900502,2.7057890992632493e-16,7.4831695383267731e-16,0,7,2.2360679774997898,876.42656099999999,168.04725099999999
3,2,3,argmax-element,0,coarse,element,16,22,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,5.9586370787339325e-15,1,7.1291744287902098e-15,5.1184545912204658e-15,5.1182521267959715e-15,1.1019844761257867e-15,0,8.4852813742385624,8.4852813742385713,8.4852813742385713,8.4852813742385766,8.4852813742385766,12,6,3,0.75,0.91666666666666663,1,0,8.5440037453175393,3,4.0000000000000071,5.5511151231257839e-17,3.416824233655174e-16,3.8933848534799934e-16,1,1,1666.2760920000001,10.292144
3,2,3,argmax-element,0,coarse,patch1,16,22,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,5.9586370787339325e-15,1,7.1291744287902098e-15,5.1184545912204658e-15,5.1182521267959715e-15,1.1019844761257867e-15,0,3.1885267443351797,3.3141379638813233,4.3669970062358603,4.3669970062358612,4.3669970062358612,4.6868988560965237,3,3,0.083333333333333329,0.25,1,1,4.4025231880189892,9,8.4389712503746086,0,3.1364992880740851e-16,0,8,2.2360679774997898,1666.2760920000001,38.777982999999999
3,2,3,argmax-element,0,trial,element,16,22,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,5.9586370787339325e-15,1,7.1291744287902098e-15,5.1184545912204658e-15,5.1182521267959715e-15,1.1019844761257867e-15,0,50.238710844884409,52.095046189500167,77.792439522344523,101.71265405629427,101.71265405629427,110.0151230225884,9,3,0.41666666666666669,0.75,0,1,101.71756977009132,16,79980978897.774048,1.2324289759330541e-16,7.111382475082785e-15,4.5986722656966298e-10,1,1,1666.2760920000001,55.885317000000001
3,2,3,argmax-element,0,trial,patch1,16,22,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,5.9586370787339325e-15,1,7.1291744287902098e-15,5.1184545912204658e-15,5.1182521267959715e-15,1.1019844761257867e-15,0,2.4685995629684396,2.8212315991334709,3.2530911276559662,3.3243542922991982,3.3243542922991982,4.0195120107132407,7,3,0.083333333333333329,0.75,1,1,3.3749858153183236,16,105009092.17952353,2.0359675033256028e-16,7.8965862087582784e-16,0,7,2.2360679774997898,1666.2760920000001,113.130358
3,2,3,argmax-element,0,test,element,16,22,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,5.9586370787339325e-15,1,7.1291744287902098e-15,5.1184545912204658e-15,5.1182521267959715e-15,1.1019844761257867e-15,0,50.238710844884409,52.095046189500167,77.792439522344523,101.71265405629427,101.71265405629427,110.0151230225884,9,3,0.41666666666666669,0.75,0,1,101.71756977009132,16,79980978897.774048,1.2324289759330541e-16,7.111382475082785e-15,4.5986722656966298e-10,1,1,1666.2760920000001,126.558742
3,2,3,argmax-element,0,test,patch1,16,22,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,5.9586370787339325e-15,1,7.1291744287902098e-15,5.1184545912204658e-15,5.1182521267959715e-15,1.1019844761257867e-15,0,2.4685995629684396,2.8212315991334709,3.2530911276559662,3.3243542922991982,3.3243542922991982,4.0195120107132407,7,3,0.083333333333333329,0.75,1,1,3.3749858153183236,16,105009092.17952353,2.0359675033256028e-16,7.8965862087582784e-16,0,7,2.2360679774997898,1666.2760920000001,174.25149099999999
4,2,3,argmax-element,0,coarse,element,17,24,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,2.6660137736009487e-15,1,6.8124304875061638e-15,4.3844198500996966e-15,4.3868101177267994e-15,5.521770738603976e-16,0,8.4852813742385624,8.4852813742385713,8.4852813742385713,8.4852813742385713,8.4852813742385713,12,23,4,0.41666666666666669,0.83333333333333337,0,1,8.5146931829632013,3,4.0000000000000018,0,1.5933109831828975e-16,1.5313421029312502e-18,1,1,854.97095100000001,7.7441870000000002
4,2,3,argmax-element,0,coarse,patch1,17,24,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,2.6660137736009487e-15,1,6.8124304875061638e-15,4.3844198500996966e-15,4.3868101177267994e-15,5.521770738603976e-16,0,3.2724392777393354,3.3141379638813233,4.3669970062358612,4.366997006235863,4.366997006235863,4.6868988560965255,5,3,0.75,0.91666666666666663,1,1,4.4025231880189901,9,8.4389712503746015,1.6887162553771229e-17,4.7695019916763761e-16,0,8,2.2360679774997898,854.97095100000001,37.375501999999997
4,2,3,argmax-element,0,trial,element,17,24,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,2.6660137736009487e-15,1,6.8124304875061638e-15,4.3844198500996966e-15,4.3868101177267994e-15,5.521770738603976e-16,0,51.758100924312181,53.882136744333877,80.321125905787568,80.322096855379613,80.322096855379613,113.59259873112318,10,4,0.33333333333333331,0.58333333333333337,0,0,80.32520934626352,17,445485499451.42224,1.1417238478052495e-16,5.1426472702139683e-14,2.0576240595993919e-09,1,1,854.97095100000001,55.240803
4,2,3,argmax-element,0,trial,patch1,17,24,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,2.6660137736009487e-15,1,6.8124304875061638e-15,4.3844198500996966e-15,4.3868101177267994e-15,5.521770738603976e-16,0,2.5621768375000755,2.8222925388616935,3.2192659819324274,3.2192659819426157,3.2192659819426157,3.9913243854446971,1,3,0.25,0.91666666666666663,1,1,3.271169898795891,17,103645156.23303676,2.8832364338613697e-16,5.6800088287865008e-16,0,8,2.2360679774997898,854.97095100000001,121.26129400000001
4,2,3,argmax-element,0,test,element,17,24,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,2.6660137736009487e-15,1,6.8124304875061638e-15,4.3844198500996966e-15,4.3868101177267994e-15,5.521770738603976e-16,0,51.758100924312181,53.882136744333877,80.321125905787568,80.322096855379613,80.322096855379613,113.59259873112318,10,4,0.33333333333333331,0.58333333333333337,0,0,80.32520934626352,17,445485499451.42224,1.1417238478052495e-16,5.1426472702139683e-14,2.0576240595993919e-09,1,1,854.97095100000001,140.93426400000001
4,2,3,argmax-element,0,test,patch1,17,24,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,2.6660137736009487e-15,1,6.8124304875061638e-15,4.3844198500996966e-15,4.3868101177267994e-15,5.521770738603976e-16,0,2.5621768375000755,2.8222925388616935,3.2192659819324274,3.2192659819426157,3.2192659819426157,3.9913243854446971,1,3,0.25,0.91666666666666663,1,1,3.271169898795891,17,103645156.23303676,2.8832364338613697e-16,5.6800088287865008e-16,0,8,2.2360679774997898,854.97095100000001,207.955893
5,2,3,argmax-element,0,coarse,element,18,26,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,1,1,2,3.2492488264511013e-15,1,1.0998001275156699e-14,4.6977906840640237e-15,4.6964742583513237e-15,7.2035207495746125e-16,0,8.4852813742385624,8.4852813742385713,8.4852813742385766,8.4852813742385944,8.4852813742385944,16.970562748477132,19,4,0.58333333333333337,0.83333333333333337,0,1,8.5146931829632244,3,4.0000000000000195,0,1.9204287646091331e-16,1.5313421029312417e-18,1,1,1678.4376600000001,7.9207910000000004
5,2,3,argmax-element,0,coarse,patch1,18,26,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,1,1,2,3.2492488264511013e-15,1,1.0998001275156699e-14,4.6977906840640237e-15,4.6964742583513237e-15,7.2035207495746125e-16,0,3.1083978413075606,3.328391816667676,4.3669970062358621,4.5863331715549007,4.5863331715549007,6.225984089681396,6,3,0.083333333333333329,0.75,1,1,4.6218490896152549,9,11.862067274978315,1.8170289459384246e-17,6.7670072295355725e-16,0,8,2.2360679774997898,1678.4376600000001,58.983325999999998
5,2,3,argmax-element,0,trial,element,18,26,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,1,1,2,3.2492488264511013e-15,1,1.0998001275156699e-14,4.6977906840640237e-15,4.6964742583513237e-15,7.2035207495746125e-16,0,45.419650591111761,55.109674637482406,80.368247525518711,86.548656290527504,86.548656290527504,138.0620493627861,12,4,0.66666666666666663,0.58333333333333337,0,0,86.551544790601568,18,287269606761.54828,2.3951986942130591e-16,2.9809568460601541e-14,7.523102534829869e-12,1,1,1678.4376600000001,79.343796999999995
5,2,3,argmax-element,0,trial,patch1,18,26,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,1,1,2,3.2492488264511013e-15,1,1.0998001275156699e-14,4.6977906840640237e-15,4.6964742583513237e-15,7.2035207495746125e-16,0,2.5465321570208834,2.7568707606635479,3.4441738520414509,3.9796012792155628,3.9796012792155628,5.2579766974229809,7,3,0.91666666666666663,0.25,1,1,3.9953791490042092,18,488587424.10844386,1.7930385841240598e-16,1.0847560822366629e-15,0,8,2.2360679774997898,1678.4376600000001,152.903988
5,2,3,argmax-element,0,test,element,18,26,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,1,1,2,3.2492488264511013e-15,1,1.0998001275156699e-14,4.6977906840640237e-15,4.6964742583513237e-15,7.2035207495746125e-16,0,45.419650591111761,55.109674637482406,80.368247525518711,86.548656290527504,86.548656290527504,138.0620493627861,12,4,0.66666666666666663,0.58333333333333337,0,0,86.551544790601568,18,287269606761.54828,2.3951986942130591e-16,2.9809568460601541e-14,7.523102534829869e-12,1,1,1678.4376600000001,171.90297100000001
5,2,3,argmax-element,0,test,patch1,18,26,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,1,1,2,3.2492488264511013e-15,1,1.0998001275156699e-14,4.6977906840640237e-15,4.6964742583513237e-15,7.2035207495746125e-16,0,2.5465321570208834,2.7568707606635479,3.4441738520414509,3.9796012792155628,3.9796012792155628,5.2579766974229809,7,3,0.91666666666666663,0.25,1,1,3.9953791490042092,18,488587424.10844386,1.7930385841240598e-16,1.0847560822366629e-15,0,8,2.2360679774997898,1678.4376600000001,258.421922
6,2,3,argmax-element,0,coarse,element,19,28,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,1,1,2,2.9322476183216506e-15,1,1.255890297077298e-14,4.6384986704311442e-15,4.6391638304124925e-15,6.0840261362335115e-16,0,8.4852813742385624,8.4852813742385678,8.4852813742385766,8.4852813742385944,8.4852813742385944,16.970562748477132,11,4,0.83333333333333337,0.41666666666666669,0,1,8.5146931829632244,3,4.0000000000000195,0,1.9204287646091331e-16,1.5313421029312417e-18,1,1,1364.0751399999999,8.5067730000000008
6,2,3,argmax-element,0,coarse,patch1,19,28,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,1,1,2,2.9322476183216506e-15,1,1.255890297077298e-14,4.6384986704311442e-15,4.6391638304124925e-15,6.0840261362335115e-16,0,3.1083978413075606,3.3541074916249389,4.5863331715549007,4.5863331715549016,4.5863331715549016,6.327795485649701,5,3,0.75,0.91666666666666663,1,1,4.6218490896152549,9,11.862067274978314,0,4.9334838011579444e-16,0,8,2.2360679774997898,1364.0751399999999,41.809862000000003
6,2,3,argmax-element,0,trial,element,19,28,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,1,1,2,2.9322476183216506e-15,1,1.255890297077298e-14,4.6384986704311442e-15,4.6391638304124925e-15,6.0840261362335115e-16,0,42.541219681052858,58.314230190174733,77.877355574417763,83.817851440903397,83.817851440903397,127.50565919573016,16,4,0.41666666666666669,0.33333333333333331,0,0,83.820834045776067,18,213201805842.05414,1.3417392878213585e-16,3.4381161114152875e-14,5.6673742930561746e-12,1,1,1364.0751399999999,63.254412000000002
6,2,3,argmax-element,0,trial,patch1,19,28,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,1,1,2,2.9322476183216506e-15,1,1.255890297077298e-14,4.6384986704311442e-15,4.6391638304124925e-15,6.0840261362335115e-16,0,2.5610629002336833,2.6628586994668555,3.8528985778492237,4.1159948089136025,4.1159948089136025,5.325717398933711,7,3,0.91666666666666663,0.25,1,1,4.1335560536821978,19,533652861.52528095,1.7632932839857343e-16,1.0771966801619064e-15,0,8,2.2360679774997898,1364.0751399999999,147.14909299999999
6,2,3,argmax-element,0,test,element,19,28,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,1,1,2,2.9322476183216506e-15,1,1.255890297077298e-14,4.6384986704311442e-15,4.6391638304124925e-15,6.0840261362335115e-16,0,42.541219681052858,58.314230190174733,77.877355574417763,83.817851440903397,83.817851440903397,127.50565919573016,16,4,0.41666666666666669,0.33333333333333331,0,0,83.820834045776067,18,213201805842.05414,1.3417392878213585e-16,3.4381161114152875e-14,5.6673742930561746e-12,1,1,1364.0751399999999,169.238
6,2,3,argmax-element,0,test,patch1,19,28,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,1,1,2,2.9322476183216506e-15,1,1.255890297077298e-14,4.6384986704311442e-15,4.6391638304124925e-15,6.0840261362335115e-16,0,2.5610629002336833,2.6628586994668555,3.8528985778492237,4.1159948089136025,4.1159948089136025,5.325717398933711,7,3,0.91666666666666663,0.25,1,1,4.1335560536821978,19,533652861.52528095,1.7632932839857343e-16,1.0771966801619064e-15,0,8,2.2360679774997898,1364.0751399999999,247.937275
