iteration,k,ell,mark,neighbor_layers,basis,denominator,coarse_nodes,coarse_elements,fine_nodes,fine_elements,L_min,L_max,level_gap,H_min,H_max,grading_ratio,neighbor_ratio,q_min,q_max,marked,closure_added,refined_total,nesting_residual,fixed_fine_mesh,petrov_residual,primal_residual,adjoint_residual,constraint_residual,trial_test_conjugacy,min,median,p90,p99,max,global_H_scaled_max,argmax,argmax_level,argmax_x,argmax_y,argmax_boundary,argmax_transition,argmax_energy,mass_rank,mass_condition,hermitian_defect,eigen_residual,energy_identity_error,patch_elements,patch_diameter_over_H,build_ms,inverse_ms
1,2,3,argmax-patch,1,test,element,18,23,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,6,1,7,4.2139931950666878e-15,1,8.9148675766832242e-15,4.0370922784479815e-15,4.0386311169026873e-15,5.5641008105824003e-16,0,42.569944309942066,73.811081535097912,91.864346692831447,101.58356114104836,101.58356114104836,129.9158049915462,7,3,0.58333333333333337,0.25,0,0,101.58848307697231,16,92823674873.495026,2.3442135681566255e-16,2.5217173597140268e-14,2.1009408727548408e-11,1,1,1111.232164,162.39729299999999
1,2,3,argmax-patch,1,test,patch1,18,23,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,6,1,7,4.2139931950666878e-15,1,8.9148675766832242e-15,4.0370922784479815e-15,4.0386311169026873e-15,5.5641008105824003e-16,0,2.4459746783706304,2.9821961401180404,3.8591071169467739,3.9465277968427017,3.9465277968427017,5.5812331345773591,13,4,0.083333333333333329,0.83333333333333337,1,0,3.9720257405158761,18,464846147.66499883,2.4108551809505312e-16,1.4941606958872179e-15,0,8,2,1111.232164,260.80998099999999
2,2,3,argmax-patch,1,coarse,element,22,31,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,8,0,8,5.931933504062189e-15,1,7.47072816031595e-15,4.7172924370821804e-15,4.719519863689343e-15,5.5058047507745537e-16,0,8.4852813742385536,8.485281374238566,8.4852813742385713,8.4852813742385766,8.4852813742385766,16.970562748477132,3,3,0.91666666666666663,0.75,1,0,8.5440037453175375,3,4.0000000000000071,5.5511151231257839e-17,1.1645185369284679e-16,0,1,1,1992.432431,3.1618590000000002
2,2,3,argmax-patch,1,coarse,patch1,22,31,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,8,0,8,5.931933504062189e-15,1,7.47072816031595e-15,4.7172924370821804e-15,4.719519863689343e-15,5.5058047507745537e-16,0,3.0953409163771219,3.6044828737838035,4.4647702207584059,4.5816877254186501,4.5816877254186501,8.5623501774245714,10,4,0.083333333333333329,0.33333333333333331,1,0,4.5999988033780737,9,26.093555779979543,0,2.9818212541563632e-16,0,8,2.5495097567963922,1992.432431,42.981828
2,2,3,argmax-patch,1,trial,element,22,31,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,8,0,8,5.931933504062189e-15,1,7.47072816031595e-15,4.7172924370821804e-15,4.719519863689343e-15,5.5058047507745537e-16,0,37.997530043626753,62.545301139793033,88.647232703612374,101.12552029890917,101.12552029890917,141.11078604765106,1,3,0.75,0.41666666666666669,0,0,101.13046452837814,18,553306025250.29785,2.3021328319569633e-16,1.9346796661967984e-14,4.4819468870334333e-14,1,1,1992.432431,71.906496000000004
2,2,3,argmax-patch,1,trial,patch1,22,31,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,8,0,8,5.931933504062189e-15,1,7.47072816031595e-15,4.7172924370821804e-15,4.719519863689343e-15,5.5058047507745537e-16,0,2.4456619831460316,4.0599903331167893,6.7046822813978579,8.4005720590001225,8.4005720590001225,16.801144118000245,20,5,0.125,0.95833333333333337,1,0,8.4071576566083888,22,14298357960.551908,1.8387612519741614e-16,7.0316359488695842e-16,0,6,2.2360679774997898,1992.432431,173.918147
2,2,3,argmax-patch,1,test,element,22,31,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,8,0,8,5.931933504062189e-15,1,7.47072816031595e-15,4.7172924370821804e-15,4.719519863689343e-15,5.5058047507745537e-16,0,37.997530043626753,62.545301139793033,88.647232703612374,101.12552029890917,101.12552029890917,141.11078604765106,1,3,0.75,0.41666666666666669,0,0,101.13046452837814,18,553306025250.29785,2.3021328319569633e-16,1.9346796661967984e-14,4.4819468870334333e-14,1,1,1992.432431,219.43141299999999
2,2,3,argmax-patch,1,test,patch1,22,31,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,8,0,8,5.931933504062189e-15,1,7.47072816031595e-15,4.7172924370821804e-15,4.719519863689343e-15,5.5058047507745537e-16,0,2.4456619831460316,4.0599903331167893,6.7046822813978579,8.4005720590001225,8.4005720590001225,16.801144118000245,20,5,0.125,0.95833333333333337,1,0,8.4071576566083888,22,14298357960.551908,1.8387612519741614e-16,7.0316359488695842e-16,0,6,2.2360679774997898,1992.432431,553.235546
3,2,3,argmax-patch,1,coarse,element,27,38,4225,8192,3,6,3,0.17677669529663689,0.5,2.8284271247461898,1.4142135623730951,0.044194173824159223,0.125,6,1,7,5.5953400489018842e-15,1,9.3570157764439427e-15,5.1031184484908683e-15,5.1036010964597738e-15,6.3262371108046387e-16,0,8.4852813742385536,8.4852813742385695,8.4852813742385713,8.4852813742385766,8.4852813742385766,24,3,3,0.91666666666666663,0.75,1,0,8.5440037453175375,3,4.0000000000000071,5.5511151231257839e-17,1.1645185369284679e-16,0,1,1,2310.3781569999996,15.838607
3,2,3,argmax-patch,1,coarse,patch1,27,38,4225,8192,3,6,3,0.17677669529663689,0.5,2.8284271247461898,1.4142135623730951,0.044194173824159223,0.125,6,1,7,5.5953400489018842e-15,1,9.3570157764439427e-15,5.1031184484908683e-15,5.1036010964597738e-15,6.3262371108046387e-16,0,3.0953409163771211,3.5452811754052984,4.5276057258120348,4.8623641932093289,4.8623641932093289,13.75284277446789,28,6,0.041666666666666664,0.91666666666666663,1,0,4.8670176822240192,9,9.2749172176353643,0,4.6512757528468488e-16,0,8,2,2310.3781569999996,80.753174999999999
3,2,3,argmax-patch,1,trial,element,27,38,4225,8192,3,6,3,0.17677669529663689,0.5,2.8284271247461898,1.4142135623730951,0.044194173824159223,0.125,6,1,7,5.5953400489018842e-15,1,9.3570157764439427e-15,5.1031184484908683e-15,5.1036010964597738e-15,6.3262371108046387e-16,0,41.60305813287583,55.011035370581951,89.886365286269509,101.05698548332951,101.05698548332951,155.74038324400289,1,3,0.75,0.41666666666666669,0,0,101.06193306569752,19,590104004149.51343,3.9458106617053631e-16,5.4279634159736678e-14,2.2974426413962866e-13,1,1,2310.3781569999996,137.66367600000001
3,2,3,argmax-patch,1,trial,patch1,27,38,4225,8192,3,6,3,0.17677669529663689,0.5,2.8284271247461898,1.4142135623730951,0.044194173824159223,0.125,6,1,7,5.5953400489018842e-15,1,9.3570157764439427e-15,5.1031184484908683e-15,5.1036010964597738e-15,6.3262371108046387e-16,0,2.5412641065061772,4.9993009726607429,8.294745566018948,11.88124423178529,11.88124423178529,22.657245471340904,5,3,0.75,0.91666666666666663,1,1,11.90668407756962,26,201528124940.85214,2.2059868441601632e-16,1.4718225367144228e-15,0,7,1.6007810593582121,2310.3781569999996,347.31439599999999
3,2,3,argmax-patch,1,test,element,27,38,4225,8192,3,6,3,0.17677669529663689,0.5,2.8284271247461898,1.4142135623730951,0.044194173824159223,0.125,6,1,7,5.5953400489018842e-15,1,9.3570157764439427e-15,5.1031184484908683e-15,5.1036010964597738e-15,6.3262371108046387e-16,0,41.60305813287583,55.011035370581951,89.886365286269509,101.05698548332951,101.05698548332951,155.74038324400289,1,3,0.75,0.41666666666666669,0,0,101.06193306569752,19,590104004149.51343,3.9458106617053631e-16,5.4279634159736678e-14,2.2974426413962866e-13,1,1,2310.3781569999996,416.13114000000002
3,2,3,argmax-patch,1,test,patch1,27,38,4225,8192,3,6,3,0.17677669529663689,0.5,2.8284271247461898,1.4142135623730951,0.044194173824159223,0.125,6,1,7,5.5953400489018842e-15,1,9.3570157764439427e-15,5.1031184484908683e-15,5.1036010964597738e-15,6.3262371108046387e-16,0,2.5412641065061772,4.9993009726607429,8.294745566018948,11.88124423178529,11.88124423178529,22.657245471340904,5,3,0.75,0.91666666666666663,1,1,11.90668407756962,26,201528124940.85214,2.2059868441601632e-16,1.4718225367144228e-15,0,7,1.6007810593582121,2310.3781569999996,1042.698416
4,2,3,argmax-patch,1,coarse,element,34,50,4225,8192,3,7,4,0.125,0.5,4,1.4142135623730951,0.044194173824159223,0.17677669529663689,7,1,8,5.4605231706594128e-15,1,1.1168285860181204e-14,5.1640285424085248e-15,5.1639541503104679e-15,6.5660940294182999e-16,0,8.4852813742385536,8.4852813742385695,8.4852813742385713,8.4852813742385944,8.4852813742385944,33.941125496954271,30,4,0.83333333333333337,0.41666666666666669,0,1,8.5146931829632244,3,4.0000000000000195,0,1.9204287646091331e-16,1.5313421029312417e-18,1,1,3721.287566,11.774642999999999
4,2,3,argmax-patch,1,coarse,patch1,34,50,4225,8192,3,7,4,0.125,0.5,4,1.4142135623730951,0.044194173824159223,0.17677669529663689,7,1,8,5.4605231706594128e-15,1,1.1168285860181204e-14,5.1640285424085248e-15,5.1639541503104679e-15,6.5660940294182999e-16,0,3.1093567615070059,3.4425731255288889,4.5664355396042096,4.9644985247066051,4.9644985247066051,14.224413692961612,32,4,0.83333333333333337,0.91666666666666663,1,1,4.9834865650534104,10,17.037418362123891,1.3914069667920461e-17,8.7804506720860202e-16,0,9,2,3721.287566,69.791123999999996
4,2,3,argmax-patch,1,trial,element,34,50,4225,8192,3,7,4,0.125,0.5,4,1.4142135623730951,0.044194173824159223,0.17677669529663689,7,1,8,5.4605231706594128e-15,1,1.1168285860181204e-14,5.1640285424085248e-15,5.1639541503104679e-15,6.5660940294182999e-16,0,24.662472394181524,55.165784477185916,85.568481382468974,116.61330103033602,116.61330103033602,160.00045571307024,4,3,0.58333333333333337,0.25,0,1,116.61758862798239,21,528626066688.46997,4.059580258135596e-16,1.0079648484981148e-13,1.5703351323548844e-11,1,1,3721.287566,202.095887
4,2,3,argmax-patch,1,trial,patch1,34,50,4225,8192,3,7,4,0.125,0.5,4,1.4142135623730951,0.044194173824159223,0.17677669529663689,7,1,8,5.4605231706594128e-15,1,1.1168285860181204e-14,5.1640285424085248e-15,5.1639541503104679e-15,6.5660940294182999e-16,0,2.6704445819756812,5.7293447928879795,9.200544906445689,10.928270704717709,10.928270704717709,40.226661878537264,5,4,0.083333333333333329,0.33333333333333331,1,0,10.938958743482152,33,760454633690.57666,6.6524321996001802e-17,1.5077212595261247e-15,0,8,2.5495097567963922,3721.287566,1743.7593899999999
4,2,3,argmax-patch,1,test,element,34,50,4225,8192,3,7,4,0.125,0.5,4,1.4142135623730951,0.044194173824159223,0.17677669529663689,7,1,8,5.4605231706594128e-15,1,1.1168285860181204e-14,5.1640285424085248e-15,5.1639541503104679e-15,6.5660940294182999e-16,0,24.662472394181524,55.165784477185916,85.568481382468974,116.61330103033602,116.61330103033602,160.00045571307024,4,3,0.58333333333333337,0.25,0,1,116.61758862798239,21,528626066688.46997,4.059580258135596e-16,1.0079648484981148e-13,1.5703351323548844e-11,1,1,3721.287566,2174.3612659999999
4,2,3,argmax-patch,1,test,patch1,34,50,4225,8192,3,7,4,0.125,0.5,4,1.4142135623730951,0.044194173824159223,0.17677669529663689,7,1,8,5.4605231706594128e-15,1,1.1168285860181204e-14,5.1640285424085248e-15,5.1639541503104679e-15,6.5660940294182999e-16,0,2.6704445819756812,5.7293447928879795,9.200544906445689,10.928270704717709,10.928270704717709,40.226661878537264,5,4,0.083333333333333329,0.33333333333333331,1,0,10.938958743482152,33,760454633690.57666,6.6524321996001802e-17,1.5077212595261247e-15,0,8,2.5495097567963922,3721.287566,2657.6118019999999
5,2,3,argmax-patch,1,coarse,element,41,62,4225,8192,3,7,4,0.125,0.5,4,1.4142135623730951,0.044194173824159223,0.17677669529663689,8,1,9,2.9593860061311237e-15,1,7.0150911137253909e-15,6.0340477523081012e-15,6.034033674515488e-15,6.7642342260282756e-16,0,8.4852813742385624,8.4852813742385695,8.4852813742385713,8.4852813742385944,8.4852813742385944,33.941125496954271,49,4,0.58333333333333337,0.16666666666666666,0,1,8.5146931829632244,3,4.0000000000000213,0,5.9651790404837639e-17,1.5313421029312417e-18,1,1,2435.0690330000002,4.9713289999999999
5,2,3,argmax-patch,1,coarse,patch1,41,62,4225,8192,3,7,4,0.125,0.5,4,1.4142135623730951,0.044194173824159223,0.17677669529663689,8,1,9,2.9593860061311237e-15,1,7.0150911137253909e-15,6.0340477523081012e-15,6.034033674515488e-15,6.7642342260282756e-16,0,3.1093567615070059,3.433198827527713,4.5178737013528618,4.9644985247066051,4.9644985247066051,14.224413692961612,23,4,0.83333333333333337,0.91666666666666663,1,1,4.9834865650534104,10,17.037418362123891,1.3914069667920461e-17,8.7804506720860202e-16,0,9,2,2435.0690330000002,76.355289999999997
5,2,3,argmax-patch,1,trial,element,41,62,4225,8192,3,7,4,0.125,0.5,4,1.4142135623730951,0.044194173824159223,0.17677669529663689,8,1,9,2.9593860061311237e-15,1,7.0150911137253909e-15,6.0340477523081012e-15,6.034033674515488e-15,6.7642342260282756e-16,0,24.662471911045664,55.48679733430594,76.43189377089297,91.541150410950891,91.541150410950891,160.01056563738791,29,4,0.91666666666666663,0.83333333333333337,1,0,91.543881381025486,15,714648949976.51501,1.9503809536970699e-16,9.7461136219871115e-14,3.0675637150643199e-11,1,1,2435.0690330000002,193.435598
5,2,3,argmax-patch,1,trial,patch1,41,62,4225,8192,3,7,4,0.125,0.5,4,1.4142135623730951,0.044194173824159223,0.17677669529663689,8,1,9,2.9593860061311237e-15,1,7.0150911137253909e-15,6.0340477523081012e-15,6.034033674515488e-15,6.7642342260282756e-16,0,2.7298847948908977,6.4008423350392647,8.8663675308647605,12.469853039479187,12.469853039479187,35.801298474992763,59,5,0.125,0.041666666666666664,1,0,12.475408916447863,27,976777044063.36072,1.1160863800230891e-16,3.1978114322346121e-15,0,5,2.2360679774997898,2435.0690330000002,2096.9825329999999
5,2,3,argmax-patch,1,test,element,41,62,4225,8192,3,7,4,0.125,0.5,4,1.4142135623730951,0.044194173824159223,0.17677669529663689,8,1,9,2.9593860061311237e-15,1,7.0150911137253909e-15,6.0340477523081012e-15,6.034033674515488e-15,6.7642342260282756e-16,0,24.662471911045664,55.48679733430594,76.43189377089297,91.541150410950891,91.541150410950891,160.01056563738791,29,4,0.91666666666666663,0.83333333333333337,1,0,91.543881381025486,15,714648949976.51501,1.9503809536970699e-16,9.7461136219871115e-14,3.0675637150643199e-11,1,1,2435.0690330000002,2195.8460209999998
5,2,3,argmax-patch,1,test,patch1,41,62,4225,8192,3,7,4,0.125,0.5,4,1.4142135623730951,0.044194173824159223,0.17677669529663689,8,1,9,2.9593860061311237e-15,1,7.0150911137253909e-15,6.0340477523081012e-15,6.034033674515488e-15,6.7642342260282756e-16,0,2.7298847948908977,6.4008423350392647,8.8663675308647605,12.469853039479187,12.469853039479187,35.801298474992763,59,5,0.125,0.041666666666666664,1,0,12.475408916447863,27,976777044063.36072,1.1160863800230891e-16,3.1978114322346121e-15,0,5,2.2360679774997898,2435.0690330000002,2777.3199089999998
6,2,3,argmax-patch,1,coarse,element,46,70,4225,8192,3,7,4,0.125,0.5,4,1.4142135623730951,0.044194173824159223,0.17677669529663689,5,2,7,2.9196469752536296e-15,1,1.0912181084156415e-14,3.6293508556006217e-15,3.6301762156913199e-15,5.5200877160322657e-16,0,8.4852813742385571,8.4852813742385695,8.4852813742385713,8.4852813742385944,8.4852813742385944,33.941125496954271,21,4,0.83333333333333337,0.41666666666666669,0,1,8.5146931829632244,3,4.0000000000000195,0,1.9204287646091331e-16,1.5313421029312417e-18,1,1,1710.6659440000001,9.8589359999999999
6,2,3,argmax-patch,1,coarse,patch1,46,70,4225,8192,3,7,4,0.125,0.5,4,1.4142135623730951,0.044194173824159223,0.17677669529663689,5,2,7,2.9196469752536296e-15,1,1.0912181084156415e-14,3.6293508556006217e-15,3.6301762156913199e-15,5.5200877160322657e-16,0,3.1093567615070059,3.4212005962996614,4.5178737013528618,4.9644985247066051,4.9644985247066051,14.224413692961612,23,4,0.83333333333333337,0.91666666666666663,1,1,4.9834865650534104,10,17.037418362123891,1.3914069667920461e-17,8.7804506720860202e-16,0,9,2,1710.6659440000001,67.734705000000005
6,2,3,argmax-patch,1,trial,element,46,70,4225,8192,3,7,4,0.125,0.5,4,1.4142135623730951,0.044194173824159223,0.17677669529663689,5,2,7,2.9196469752536296e-15,1,1.0912181084156415e-14,3.6293508556006217e-15,3.6301762156913199e-15,5.5200877160322657e-16,0,24.662471653327728,54.747713847474301,75.970894481697727,94.025895236680114,94.025895236680114,160.01055587288059,41,4,0.58333333333333337,0.33333333333333331,0,1,94.028554041084973,23,726284523811.24414,1.8875549874357515e-16,1.3522278239864024e-13,2.1561152026523223e-13,1,1,1710.6659440000001,260.22976299999999
6,2,3,argmax-patch,1,trial,patch1,46,70,4225,8192,3,7,4,0.125,0.5,4,1.4142135623730951,0.044194173824159223,0.17677669529663689,5,2,7,2.9196469752536296e-15,1,1.0912181084156415e-14,3.6293508556006217e-15,3.6301762156913199e-15,5.5200877160322657e-16,0,3.7524025534403616,6.8382404304048041,9.0670701666955509,12.304720044462949,12.304720044462949,35.879341175531955,0,3,0.75,0.083333333333333329,1,1,12.324987648133465,38,578998488311.91785,2.137769035332868e-16,3.5158221556111704e-15,0,8,1.8027756377319946,1710.6659440000001,1855.3656390000001
6,2,3,argmax-patch,1,test,element,46,70,4225,8192,3,7,4,0.125,0.5,4,1.4142135623730951,0.044194173824159223,0.17677669529663689,5,2,7,2.9196469752536296e-15,1,1.0912181084156415e-14,3.6293508556006217e-15,3.6301762156913199e-15,5.5200877160322657e-16,0,24.662471653327728,54.747713847474301,75.970894481697727,94.025895236680114,94.025895236680114,160.01055587288059,41,4,0.58333333333333337,0.33333333333333331,0,1,94.028554041084973,23,726284523811.24414,1.8875549874357515e-16,1.3522278239864024e-13,2.1561152026523223e-13,1,1,1710.6659440000001,1950.2051739999999
6,2,3,argmax-patch,1,test,patch1,46,70,4225,8192,3,7,4,0.125,0.5,4,1.4142135623730951,0.044194173824159223,0.17677669529663689,5,2,7,2.9196469752536296e-15,1,1.0912181084156415e-14,3.6293508556006217e-15,3.6301762156913199e-15,5.5200877160322657e-16,0,3.7524025534403616,6.8382404304048041,9.0670701666955509,12.304720044462949,12.304720044462949,35.879341175531955,0,3,0.75,0.083333333333333329,1,1,12.324987648133465,38,578998488311.91785,2.137769035332868e-16,3.5158221556111704e-15,0,8,1.8027756377319946,1710.6659440000001,2631.6186419999999
