iteration,k,ell,mark,neighbor_layers,basis,denominator,coarse_nodes,coarse_elements,fine_nodes,fine_elements,L_min,L_max,level_gap,H_min,H_max,grading_ratio,neighbor_ratio,q_min,q_max,marked,closure_added,refined_total,nesting_residual,fixed_fine_mesh,petrov_residual,primal_residual,adjoint_residual,constraint_residual,trial_test_conjugacy,min,median,p90,p99,max,global_H_scaled_max,argmax,argmax_level,argmax_x,argmax_y,argmax_boundary,argmax_transition,argmax_energy,mass_rank,mass_condition,hermitian_defect,eigen_residual,energy_identity_error,patch_elements,patch_diameter_over_H,build_ms,inverse_ms
1,2,3,argmax-patch,0,coarse,patch1,14,17,8321,16384,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.03125,0.044194173824159216,1,0,1,3.6640508928637732e-15,1,1.1366151344226199e-14,6.5273701471223271e-15,6.5272196794659037e-15,2.1859811980637928e-15,0,3.6044828737838217,4.2284256963341198,4.4636912920212701,4.4688127362837902,4.4688127362837902,6.3198555793581574,15,4,0.91666666666666663,0.16666666666666666,1,1,4.4875291653874712,6,6.8032118922901654,1.9102697246578246e-17,4.5669730229376494e-16,0,5,2,2391.6947140000002,59.022565999999998
1,2,3,argmax-patch,0,coarse,patch3,14,17,8321,16384,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.03125,0.044194173824159216,1,0,1,3.6640508928637732e-15,1,1.1366151344226199e-14,6.5273701471223271e-15,6.5272196794659037e-15,2.1859811980637928e-15,0,3.5363659311056717,4.139274611412465,4.333941309197769,4.3758019467700828,4.3758019467700828,6.1883184593808425,15,4,0.91666666666666663,0.16666666666666666,1,1,4.3946139838218956,14,11.858127086475227,1.0617785202116218e-17,9.2803571648086761e-16,0,17,4,2391.6947140000002,180.89885799999999
1,2,3,argmax-patch,0,trial,element,14,17,8321,16384,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.03125,0.044194173824159216,1,0,1,3.6640508928637732e-15,1,1.1366151344226199e-14,6.5273701471223271e-15,6.5272196794659037e-15,2.1859811980637928e-15,0,35.898669225514375,74.84333513316048,170.6334153596149,179.18260872152817,179.18260872152817,179.18260872152817,8,3,0.25,0.083333333333333329,1,0,179.18539913982281,12,802398977161.37781,1.5266481739249186e-16,2.0340237464660096e-15,1.0448221463563905e-10,1,1,2391.6947140000002,205.352025
1,2,3,argmax-patch,0,trial,patch1,14,17,8321,16384,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.03125,0.044194173824159216,1,0,1,3.6640508928637732e-15,1,1.1366151344226199e-14,6.5273701471223271e-15,6.5272196794659037e-15,2.1859811980637928e-15,0,2.6628809875505359,3.3697763465264492,3.4402541277620919,3.880138774584891,3.880138774584891,5.487344878907674,15,4,0.91666666666666663,0.16666666666666666,1,1,3.9050051657261049,14,348961300.17366612,1.0285131714217252e-16,1.1320038637406026e-15,0,5,2,2391.6947140000002,286.35360400000002
1,2,3,argmax-patch,0,trial,patch3,14,17,8321,16384,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.03125,0.044194173824159216,1,0,1,3.6640508928637732e-15,1,1.1366151344226199e-14,6.5273701471223271e-15,6.5272196794659037e-15,2.1859811980637928e-15,0,2.6257086097190978,3.1799263280276975,3.2693732359805394,3.5242830992771745,3.5242830992771745,4.9840889566400648,15,4,0.91666666666666663,0.16666666666666666,1,1,3.5470334811547857,14,11.328234898710077,1.0285131714217252e-16,1.7493987220463815e-15,0,17,4,2391.6947140000002,438.82962600000002
1,2,3,argmax-patch,0,test,element,14,17,8321,16384,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.03125,0.044194173824159216,1,0,1,3.6640508928637732e-15,1,1.1366151344226199e-14,6.5273701471223271e-15,6.5272196794659037e-15,2.1859811980637928e-15,0,35.898669225514375,74.84333513316048,170.6334153596149,179.18260872152817,179.18260872152817,179.18260872152817,8,3,0.25,0.083333333333333329,1,0,179.18539913982281,12,802398977161.37781,1.5266481739249186e-16,2.0340237464660096e-15,1.0448221463563905e-10,1,1,2391.6947140000002,462.32251500000001
1,2,3,argmax-patch,0,test,patch1,14,17,8321,16384,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.03125,0.044194173824159216,1,0,1,3.6640508928637732e-15,1,1.1366151344226199e-14,6.5273701471223271e-15,6.5272196794659037e-15,2.1859811980637928e-15,0,2.6628809875505359,3.3697763465264492,3.4402541277620919,3.880138774584891,3.880138774584891,5.487344878907674,15,4,0.91666666666666663,0.16666666666666666,1,1,3.9050051657261049,14,348961300.17366612,1.0285131714217252e-16,1.1320038637406026e-15,0,5,2,2391.6947140000002,545.85182299999997
1,2,3,argmax-patch,0,test,patch3,14,17,8321,16384,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.03125,0.044194173824159216,1,0,1,3.6640508928637732e-15,1,1.1366151344226199e-14,6.5273701471223271e-15,6.5272196794659037e-15,2.1859811980637928e-15,0,2.6257086097190978,3.1799263280276975,3.2693732359805394,3.5242830992771745,3.5242830992771745,4.9840889566400648,15,4,0.91666666666666663,0.16666666666666666,1,1,3.5470334811547857,14,11.328234898710077,1.0285131714217252e-16,1.7493987220463815e-15,0,17,4,2391.6947140000002,694.16465300000004
2,2,3,argmax-patch,0,coarse,element,16,20,8321,16384,3,5,2,0.25,0.5,2,1.4142135623730951,0.03125,0.0625,1,1,2,1.0949580202526269e-15,1,1.4006165986130482e-14,9.6080877899739028e-15,9.6080110855782795e-15,2.6249623090109321e-15,0,8.4852813742385624,8.4852813742385855,8.4852813742385891,8.4852813742386477,8.4852813742386477,16.970562748477139,10,3,0.58333333333333337,0.25,0,1,8.5440037453176085,3,4.0000000000000622,0,1.8312739885612137e-16,1.9466924267399651e-16,1,1,8033.0851210000001,12.326654
2,2,3,argmax-patch,0,coarse,patch1,16,20,8321,16384,3,5,2,0.25,0.5,2,1.4142135623730951,0.03125,0.0625,1,1,2,1.0949580202526269e-15,1,1.4006165986130482e-14,9.6080877899739028e-15,9.6080110855782795e-15,2.6249623090109321e-15,0,3.4425326864686223,3.8015108866835821,4.3097474837913516,4.3443405728595366,4.3443405728595366,8.4979551850944812,14,4,0.91666666666666663,0.33333333333333331,1,1,4.3666323218660521,10,26.545362675677744,7.9869633858503872e-18,1.011768723400459e-15,0,9,3.1622776601683791,8033.0851210000001,61.962533999999998
2,2,3,argmax-patch,0,coarse,patch3,16,20,8321,16384,3,5,2,0.25,0.5,2,1.4142135623730951,0.03125,0.0625,1,1,2,1.0949580202526269e-15,1,1.4006165986130482e-14,9.6080877899739028e-15,9.6080110855782795e-15,2.6249623090109321e-15,0,3.3997065114324627,3.6904870687472067,4.1987076047259322,4.2251771411960455,4.2251771411960455,8.3232630612524083,6,3,0.91666666666666663,0.75,1,0,4.2607595935563252,16,25.706458603856145,3.8275967916926963e-18,5.507117333398381e-16,0,20,2.8284271247461903,8033.0851210000001,220.944344
2,2,3,argmax-patch,0,trial,element,16,20,8321,16384,3,5,2,0.25,0.5,2,1.4142135623730951,0.03125,0.0625,1,1,2,1.0949580202526269e-15,1,1.4006165986130482e-14,9.6080877899739028e-15,9.6080110855782795e-15,2.6249623090109321e-15,0,37.13432186809483,75.913018160248996,91.075711382663428,184.11848798927161,184.11848798927161,184.11848798927161,6,3,0.91666666666666663,0.75,1,0,184.12120361472793,13,724631938304.57104,3.4736199308387927e-16,5.319908166786685e-14,3.1873908653221721e-11,1,1,8033.0851210000001,248.342536
2,2,3,argmax-patch,0,trial,patch1,16,20,8321,16384,3,5,2,0.25,0.5,2,1.4142135623730951,0.03125,0.0625,1,1,2,1.0949580202526269e-15,1,1.4006165986130482e-14,9.6080877899739028e-15,9.6080110855782795e-15,2.6249623090109321e-15,0,2.8053124575388075,2.8809063905022252,4.2882378116745556,9.4797368048963246,9.4797368048963246,18.959473609792649,17,5,0.95833333333333337,0.125,1,0,9.4838350521246113,16,36666606931.306015,2.788665320975323e-16,1.2991575541308597e-15,0,5,2.2360679774997898,8033.0851210000001,346.91975200000002
2,2,3,argmax-patch,0,trial,patch3,16,20,8321,16384,3,5,2,0.25,0.5,2,1.4142135623730951,0.03125,0.0625,1,1,2,1.0949580202526269e-15,1,1.4006165986130482e-14,9.6080877899739028e-15,9.6080110855782795e-15,2.6249623090109321e-15,0,2.6726852514349271,2.7620900671573527,3.1844018301632513,3.1862579800341391,3.1862579800341391,6.3603773020981018,6,3,0.91666666666666663,0.75,1,0,3.2373368839239833,16,26.331498984554329,3.4736199308387927e-16,6.7403930923843046e-16,0,20,2.8284271247461903,8033.0851210000001,535.75813100000005
2,2,3,argmax-patch,0,test,element,16,20,8321,16384,3,5,2,0.25,0.5,2,1.4142135623730951,0.03125,0.0625,1,1,2,1.0949580202526269e-15,1,1.4006165986130482e-14,9.6080877899739028e-15,9.6080110855782795e-15,2.6249623090109321e-15,0,37.13432186809483,75.913018160248996,91.075711382663428,184.11848798927161,184.11848798927161,184.11848798927161,6,3,0.91666666666666663,0.75,1,0,184.12120361472793,13,724631938304.57104,3.4736199308387927e-16,5.319908166786685e-14,3.1873908653221721e-11,1,1,8033.0851210000001,563.84343999999999
2,2,3,argmax-patch,0,test,patch1,16,20,8321,16384,3,5,2,0.25,0.5,2,1.4142135623730951,0.03125,0.0625,1,1,2,1.0949580202526269e-15,1,1.4006165986130482e-14,9.6080877899739028e-15,9.6080110855782795e-15,2.6249623090109321e-15,0,2.8053124575388075,2.8809063905022252,4.2882378116745556,9.4797368048963246,9.4797368048963246,18.959473609792649,17,5,0.95833333333333337,0.125,1,0,9.4838350521246113,16,36666606931.306015,2.788665320975323e-16,1.2991575541308597e-15,0,5,2.2360679774997898,8033.0851210000001,659.17686300000003
2,2,3,argmax-patch,0,test,patch3,16,20,8321,16384,3,5,2,0.25,0.5,2,1.4142135623730951,0.03125,0.0625,1,1,2,1.0949580202526269e-15,1,1.4006165986130482e-14,9.6080877899739028e-15,9.6080110855782795e-15,2.6249623090109321e-15,0,2.6726852514349271,2.7620900671573527,3.1844018301632513,3.1862579800341391,3.1862579800341391,6.3603773020981018,6,3,0.91666666666666663,0.75,1,0,3.2373368839239833,16,26.331498984554329,3.4736199308387927e-16,6.7403930923843046e-16,0,20,2.8284271247461903,8033.0851210000001,847.86426800000004
3,2,3,argmax-patch,0,coarse,element,17,21,8321,16384,3,5,2,0.25,0.5,2,1.4142135623730951,0.03125,0.0625,1,0,1,3.8239918922702128e-15,1,1.2361187667071893e-14,1.358316528586369e-14,1.3584010489479208e-14,1.9975778544814581e-15,0,8.4852813742385642,8.4852813742385855,8.4852813742386211,8.4852813742386477,8.4852813742386477,16.970562748477139,9,3,0.58333333333333337,0.25,0,1,8.5440037453176085,3,4.0000000000000622,0,1.8312739885612137e-16,1.9466924267399651e-16,1,1,6228.7030710000008,10.41494
3,2,3,argmax-patch,0,coarse,patch1,17,21,8321,16384,3,5,2,0.25,0.5,2,1.4142135623730951,0.03125,0.0625,1,0,1,3.8239918922702128e-15,1,1.2361187667071893e-14,1.358316528586369e-14,1.3584010489479208e-14,1.9975778544814581e-15,0,3.4425326864686223,4.2489775925472397,4.3777153101999557,4.4688127362837919,4.4688127362837919,8.4979551850944812,20,4,0.91666666666666663,0.83333333333333337,1,1,4.4875291653874729,6,6.8032118922901583,1.9102697246578258e-17,4.3394045322413307e-16,0,5,2,6228.7030710000008,60.284379000000001
3,2,3,argmax-patch,0,coarse,patch3,17,21,8321,16384,3,5,2,0.25,0.5,2,1.4142135623730951,0.03125,0.0625,1,0,1,3.8239918922702128e-15,1,1.2361187667071893e-14,1.358316528586369e-14,1.3584010489479208e-14,1.9975778544814581e-15,0,3.4006559965352063,4.1618499124496724,4.2251774073035282,4.3778375433261685,4.3778375433261685,8.3252820359330162,20,4,0.91666666666666663,0.83333333333333337,1,1,4.3966840314062701,17,47.023254347017655,1.1650951669379738e-17,1.133994004461984e-15,0,20,4,6228.7030710000008,253.06140199999999
3,2,3,argmax-patch,0,trial,element,17,21,8321,16384,3,5,2,0.25,0.5,2,1.4142135623730951,0.03125,0.0625,1,0,1,3.8239918922702128e-15,1,1.2361187667071893e-14,1.358316528586369e-14,1.3584010489479208e-14,1.9975778544814581e-15,0,35.722429968096328,85.804245695471181,133.27763631353238,184.56633205393817,184.56633205393817,188.48304083562638,6,3,0.25,0.083333333333333329,1,0,184.56904108660839,13,776225983860.94885,1.335421352239695e-16,3.7433580042010633e-14,6.2943745826020558e-12,1,1,6228.7030710000008,286.966204
3,2,3,argmax-patch,0,trial,patch1,17,21,8321,16384,3,5,2,0.25,0.5,2,1.4142135623730951,0.03125,0.0625,1,0,1,3.8239918922702128e-15,1,1.2361187667071893e-14,1.358316528586369e-14,1.3584010489479208e-14,1.9975778544814581e-15,0,2.6656672257114735,3.1986622321114866,4.4779627930314048,11.140673991500449,11.140673991500449,22.281347983000899,17,5,0.875,0.041666666666666664,1,0,11.146218125455492,17,46664357444.412239,1.7874741950234169e-16,9.7127060306413399e-15,0,5,2.2360679774997898,6228.7030710000008,405.89298000000002
3,2,3,argmax-patch,0,trial,patch3,17,21,8321,16384,3,5,2,0.25,0.5,2,1.4142135623730951,0.03125,0.0625,1,0,1,3.8239918922702128e-15,1,1.2361187667071893e-14,1.358316528586369e-14,1.3584010489479208e-14,1.9975778544814581e-15,0,2.626073847562016,3.0555781401738105,3.2496272105941886,3.5413941359727268,3.5413941359727268,6.3616245775603586,20,4,0.91666666666666663,0.83333333333333337,1,1,3.5643766444617517,17,47.968244058605684,2.845748999462879e-16,1.2550486914564962e-15,0,20,4,6228.7030710000008,649.34162100000003
3,2,3,argmax-patch,0,test,element,17,21,8321,16384,3,5,2,0.25,0.5,2,1.4142135623730951,0.03125,0.0625,1,0,1,3.8239918922702128e-15,1,1.2361187667071893e-14,1.358316528586369e-14,1.3584010489479208e-14,1.9975778544814581e-15,0,35.722429968096328,85.804245695471181,133.27763631353238,184.56633205393817,184.56633205393817,188.48304083562638,6,3,0.25,0.083333333333333329,1,0,184.56904108660839,13,776225983860.94885,1.335421352239695e-16,3.7433580042010633e-14,6.2943745826020558e-12,1,1,6228.7030710000008,680.01721999999995
3,2,3,argmax-patch,0,test,patch1,17,21,8321,16384,3,5,2,0.25,0.5,2,1.4142135623730951,0.03125,0.0625,1,0,1,3.8239918922702128e-15,1,1.2361187667071893e-14,1.358316528586369e-14,1.3584010489479208e-14,1.9975778544814581e-15,0,2.6656672257114735,3.1986622321114866,4.4779627930314048,11.140673991500449,11.140673991500449,22.281347983000899,17,5,0.875,0.041666666666666664,1,0,11.146218125455492,17,46664357444.412239,1.7874741950234169e-16,9.7127060306413399e-15,0,5,2.2360679774997898,6228.7030710000008,796.59421499999996
3,2,3,argmax-patch,0,test,patch3,17,21,8321,16384,3,5,2,0.25,0.5,2,1.4142135623730951,0.03125,0.0625,1,0,1,3.8239918922702128e-15,1,1.2361187667071893e-14,1.358316528586369e-14,1.3584010489479208e-14,1.9975778544814581e-15,0,2.626073847562016,3.0555781401738105,3.2496272105941886,3.5413941359727268,3.5413941359727268,6.3616245775603586,20,4,0.91666666666666663,0.83333333333333337,1,1,3.5643766444617517,17,47.968244058605684,2.845748999462879e-16,1.2550486914564962e-15,0,20,4,6228.7030710000008,1038.4135920000001
