iteration,k,ell,mark,basis,denominator,coarse_nodes,coarse_elements,fine_nodes,fine_elements,L_min,L_max,level_gap,H_min,H_max,grading_ratio,neighbor_ratio,q_min,q_max,marked,closure_added,refined_total,nesting_residual,fixed_fine_mesh,petrov_residual,primal_residual,adjoint_residual,constraint_residual,trial_test_conjugacy,min,median,p90,p99,max,global_H_scaled_max,argmax,argmax_level,argmax_x,argmax_y,argmax_boundary,argmax_transition,argmax_energy,mass_rank,mass_condition,hermitian_defect,eigen_residual,energy_identity_error,patch_elements,patch_diameter_over_H,build_ms,inverse_ms
2,2,3,fraction,test,element,20,28,8321,16384,3,5,2,0.25,0.5,2,1.4142135623730951,0.03125,0.0625,3,3,6,7.8837597765144056e-15,1,1.3096896468490287e-14,2.1304991974737489e-14,2.1305806554841737e-14,1.4016964898600988e-15,0,50.111990742702105,74.633930196235141,101.4096990932598,108.29176136811945,108.29176136811945,186.4099339001512,9,3,0.75,0.58333333333333337,0,0,108.29637842607197,17,340381522784.52008,2.6537217222893656e-16,5.1990599468283636e-14,5.749431289502348e-13,1,1,19955.290219000002,268.95880599999998
2,2,3,fraction,test,patch1,20,28,8321,16384,3,5,2,0.25,0.5,2,1.4142135623730951,0.03125,0.0625,3,3,6,7.8837597765144056e-15,1,1.3096896468490287e-14,2.1304991974737489e-14,2.1305806554841737e-14,1.4016964898600988e-15,0,2.4445658096872172,2.8224985597311205,5.2475769082884201,6.0122506285182551,6.0122506285182551,10.49515381657684,4,3,0.91666666666666663,0.75,1,0,6.0377215471386414,20,13041540833.510889,1.3639653147951821e-16,9.0007273798738425e-16,0,6,2.2360679774997898,19955.290219000002,403.98363499999999
3,2,3,fraction,coarse,element,24,36,8321,16384,3,6,3,0.17677669529663689,0.5,2.8284271247461898,1.4142135623730951,0.03125,0.088388347648318433,3,4,7,6.2771825766048487e-15,1,1.2273488305649861e-14,1.3115674240358903e-14,1.3115330357277411e-14,9.4416412765128458e-16,0,8.4852813742385642,8.4852813742385713,8.4852813742385944,8.4852813742386211,8.4852813742386211,23.999999999999993,3,3,0.25,0.91666666666666663,1,0,8.5440037453175819,3,4.0000000000000471,0,2.3158500214277267e-16,0,1,1,14742.213218999999,5.7644359999999999
3,2,3,fraction,coarse,patch1,24,36,8321,16384,3,6,3,0.17677669529663689,0.5,2.8284271247461898,1.4142135623730951,0.03125,0.088388347648318433,3,4,7,6.2771825766048487e-15,1,1.2273488305649861e-14,1.3115674240358903e-14,1.3115330357277411e-14,9.4416412765128458e-16,0,3.1083978413075619,3.3690261193208917,4.366997006235863,4.4989202936544412,4.4989202936544412,9.373797712193026,6,3,0.083333333333333329,0.75,1,1,4.5356323287337128,8,27.283707140630518,0,4.6010948976843934e-16,0,7,1.8027756377319946,14742.213218999999,60.863079999999997
3,2,3,fraction,trial,element,24,36,8321,16384,3,6,3,0.17677669529663689,0.5,2.8284271247461898,1.4142135623730951,0.03125,0.088388347648318433,3,4,7,6.2771825766048487e-15,1,1.2273488305649861e-14,1.3115674240358903e-14,1.3115330357277411e-14,9.4416412765128458e-16,0,40.789008521000312,67.829797323519259,100.76588537546131,123.14685695214456,123.14685695214456,199.41905541547791,0,3,0.58333333333333337,0.75,0,0,123.15091707798534,19,669728250079.07227,3.2512544772846659e-16,1.6147025896272467e-14,2.8440771284521212e-12,1,1,14742.213218999999,107.339252
3,2,3,fraction,trial,patch1,24,36,8321,16384,3,6,3,0.17677669529663689,0.5,2.8284271247461898,1.4142135623730951,0.03125,0.088388347648318433,3,4,7,6.2771825766048487e-15,1,1.2273488305649861e-14,1.3115674240358903e-14,1.3115330357277411e-14,9.4416412765128458e-16,0,2.4051136140361651,3.9819215669638788,6.8277143064049399,10.838413864154546,10.838413864154546,15.998076753561708,5,3,0.75,0.91666666666666663,1,0,10.86846316351442,24,314351822408.8136,1.5873530650405598e-16,8.2492996995888652e-16,0,6,2.2360679774997898,14742.213218999999,305.38079800000003
3,2,3,fraction,test,element,24,36,8321,16384,3,6,3,0.17677669529663689,0.5,2.8284271247461898,1.4142135623730951,0.03125,0.088388347648318433,3,4,7,6.2771825766048487e-15,1,1.2273488305649861e-14,1.3115674240358903e-14,1.3115330357277411e-14,9.4416412765128458e-16,0,40.789008521000312,67.829797323519259,100.76588537546131,123.14685695214456,123.14685695214456,199.41905541547791,0,3,0.58333333333333337,0.75,0,0,123.15091707798534,19,669728250079.07227,3.2512544772846659e-16,1.6147025896272467e-14,2.8440771284521212e-12,1,1,14742.213218999999,357.25865599999997
3,2,3,fraction,test,patch1,24,36,8321,16384,3,6,3,0.17677669529663689,0.5,2.8284271247461898,1.4142135623730951,0.03125,0.088388347648318433,3,4,7,6.2771825766048487e-15,1,1.2273488305649861e-14,1.3115674240358903e-14,1.3115330357277411e-14,9.4416412765128458e-16,0,2.4051136140361651,3.9819215669638788,6.8277143064049399,10.838413864154546,10.838413864154546,15.998076753561708,5,3,0.75,0.91666666666666663,1,0,10.86846316351442,24,314351822408.8136,1.5873530650405598e-16,8.2492996995888652e-16,0,6,2.2360679774997898,14742.213218999999,541.266167
4,2,3,fraction,coarse,element,26,40,8321,16384,3,7,4,0.125,0.5,4,1.4142135623730951,0.03125,0.125,3,1,4,6.3948672542187258e-15,1,1.5841229536488027e-14,1.7719054514818385e-14,1.7718817612486224e-14,9.0925659193804086e-16,0,8.4852813742385642,8.4852813742385713,8.4852813742385926,8.4852813742386211,8.4852813742386211,33.941125496954278,3,3,0.25,0.91666666666666663,1,0,8.5440037453175819,3,4.0000000000000471,0,2.3158500214277267e-16,0,1,1,16144.956909,12.552738
4,2,3,fraction,coarse,patch1,26,40,8321,16384,3,7,4,0.125,0.5,4,1.4142135623730951,0.03125,0.125,3,1,4,6.3948672542187258e-15,1,1.5841229536488027e-14,1.7719054514818385e-14,1.7718817612486224e-14,9.0925659193804086e-16,0,3.1083978413075606,3.372253976282261,4.3164129776306499,4.5863331715549087,4.5863331715549087,12.557362935178164,19,5,0.125,0.041666666666666664,1,1,4.5952215534246204,9,11.862067274978285,0,7.1664159376455523e-16,0,8,2.2360679774997898,16144.956909,80.858507000000003
4,2,3,fraction,trial,element,26,40,8321,16384,3,7,4,0.125,0.5,4,1.4142135623730951,0.03125,0.125,3,1,4,6.3948672542187258e-15,1,1.5841229536488027e-14,1.7719054514818385e-14,1.7718817612486224e-14,9.0925659193804086e-16,0,42.283921603917406,66.201164358377667,97.64167273086575,124.47799121121687,124.47799121121687,210.72483199083501,0,3,0.58333333333333337,0.75,0,0,124.48200791848008,19,738358771435.54309,3.3153069883837797e-16,2.9349499984841486e-14,3.6348515695583051e-11,1,1,16144.956909,145.46325100000001
4,2,3,fraction,trial,patch1,26,40,8321,16384,3,7,4,0.125,0.5,4,1.4142135623730951,0.03125,0.125,3,1,4,6.3948672542187258e-15,1,1.5841229536488027e-14,1.7719054514818385e-14,1.7718817612486224e-14,9.0925659193804086e-16,0,2.618909426802984,4.0341628494440362,7.5358861374132502,12.755127297933203,12.755127297933203,18.079338303687411,5,3,0.75,0.91666666666666663,1,0,12.778276345121322,26,340680464723.40381,2.5023835844854316e-16,7.6667605579435541e-16,0,6,2.2360679774997898,16144.956909,402.03766400000001
4,2,3,fraction,test,element,26,40,8321,16384,3,7,4,0.125,0.5,4,1.4142135623730951,0.03125,0.125,3,1,4,6.3948672542187258e-15,1,1.5841229536488027e-14,1.7719054514818385e-14,1.7718817612486224e-14,9.0925659193804086e-16,0,42.283921603917406,66.201164358377667,97.64167273086575,124.47799121121687,124.47799121121687,210.72483199083501,0,3,0.58333333333333337,0.75,0,0,124.48200791848008,19,738358771435.54309,3.3153069883837797e-16,2.9349499984841486e-14,3.6348515695583051e-11,1,1,16144.956909,467.63756799999999
4,2,3,fraction,test,patch1,26,40,8321,16384,3,7,4,0.125,0.5,4,1.4142135623730951,0.03125,0.125,3,1,4,6.3948672542187258e-15,1,1.5841229536488027e-14,1.7719054514818385e-14,1.7718817612486224e-14,9.0925659193804086e-16,0,2.618909426802984,4.0341628494440362,7.5358861374132502,12.755127297933203,12.755127297933203,18.079338303687411,5,3,0.75,0.91666666666666663,1,0,12.778276345121322,26,340680464723.40381,2.5023835844854316e-16,7.6667605579435541e-16,0,6,2.2360679774997898,16144.956909,732.91023199999995
5,2,3,fraction,coarse,element,30,48,8321,16384,3,8,5,0.088388347648318447,0.5,5.6568542494923797,1.4142135623730951,0.03125,0.17677669529663687,2,4,6,4.7670605061430063e-15,1,1.4049004979053643e-14,1.1889002557624789e-14,1.1888554058074886e-14,1.4784967036006377e-15,0,8.4852813742385678,8.4852813742385713,8.4852813742385926,8.4852813742386211,8.4852813742386211,47.999999999999986,3,3,0.25,0.91666666666666663,1,0,8.5440037453175819,3,4.0000000000000471,0,2.3158500214277267e-16,0,1,1,16615.021021999997,5.7663840000000004
5,2,3,fraction,coarse,patch1,30,48,8321,16384,3,8,5,0.088388347648318447,0.5,5.6568542494923797,1.4142135623730951,0.03125,0.17677669529663687,2,4,6,4.7670605061430063e-15,1,1.4049004979053643e-14,1.1889002557624789e-14,1.1888554058074886e-14,1.4784967036006377e-15,0,3.108397841307561,3.3585547100269197,4.3164129776306499,4.5863331715549087,4.5863331715549087,17.758792970570173,14,5,0.041666666666666664,0.125,1,1,4.5952215534246204,9,11.862067274978292,0,8.7758776193074203e-16,0,8,2.2360679774997898,16615.021021999997,64.814789000000005
5,2,3,fraction,trial,element,30,48,8321,16384,3,8,5,0.088388347648318447,0.5,5.6568542494923797,1.4142135623730951,0.03125,0.17677669529663687,2,4,6,4.7670605061430063e-15,1,1.4049004979053643e-14,1.1889002557624789e-14,1.1888554058074886e-14,1.4784967036006377e-15,0,39.469914447549201,57.741115713750794,97.132757771346334,124.32026353826103,124.32026353826103,228.75121612800729,0,3,0.58333333333333337,0.75,0,0,124.32428534420983,19,410046434493.79657,1.7518705321205487e-16,3.9162455607683777e-14,8.1409234712530104e-12,1,1,16615.021021999997,125.03357099999999
5,2,3,fraction,trial,patch1,30,48,8321,16384,3,8,5,0.088388347648318447,0.5,5.6568542494923797,1.4142135623730951,0.03125,0.17677669529663687,2,4,6,4.7670605061430063e-15,1,1.4049004979053643e-14,1.1889002557624789e-14,1.1888554058074886e-14,1.4784967036006377e-15,0,2.6832200396077637,4.6610523142407816,8.8967424943150579,12.413545748134435,12.413545748134435,29.735859670299131,4,3,0.91666666666666663,0.75,1,0,12.434674427583676,27,85339950159.067291,2.435920923713607e-16,8.9696265203166196e-16,0,6,2.2360679774997898,16615.021021999997,391.742503
5,2,3,fraction,test,element,30,48,8321,16384,3,8,5,0.088388347648318447,0.5,5.6568542494923797,1.4142135623730951,0.03125,0.17677669529663687,2,4,6,4.7670605061430063e-15,1,1.4049004979053643e-14,1.1889002557624789e-14,1.1888554058074886e-14,1.4784967036006377e-15,0,39.469914447549201,57.741115713750794,97.132757771346334,124.32026353826103,124.32026353826103,228.75121612800729,0,3,0.58333333333333337,0.75,0,0,124.32428534420983,19,410046434493.79657,1.7518705321205487e-16,3.9162455607683777e-14,8.1409234712530104e-12,1,1,16615.021021999997,453.85879
5,2,3,fraction,test,patch1,30,48,8321,16384,3,8,5,0.088388347648318447,0.5,5.6568542494923797,1.4142135623730951,0.03125,0.17677669529663687,2,4,6,4.7670605061430063e-15,1,1.4049004979053643e-14,1.1889002557624789e-14,1.1888554058074886e-14,1.4784967036006377e-15,0,2.6832200396077637,4.6610523142407816,8.8967424943150579,12.413545748134435,12.413545748134435,29.735859670299131,4,3,0.91666666666666663,0.75,1,0,12.434674427583676,27,85339950159.067291,2.435920923713607e-16,8.9696265203166196e-16,0,6,2.2360679774997898,16615.021021999997,717.67776700000002
6,2,3,fraction,coarse,element,31,50,8321,16384,3,9,6,0.0625,0.5,8,1.4142135623730951,0.03125,0.25,2,0,2,4.7779372587800102e-15,1,1.5106042922681781e-14,1.1889002557624789e-14,1.1888554058074886e-14,9.6329797821573613e-16,0,8.4852813742385678,8.4852813742385713,8.4852813742385909,8.4852813742386211,8.4852813742386211,67.882250993908556,7,3,0.91666666666666663,0.25,1,0,8.5440037453175819,3,4.0000000000000462,0,4.1267042242363785e-16,0,1,1,16722.601294,10.445989000000001
6,2,3,fraction,coarse,patch1,31,50,8321,16384,3,9,6,0.0625,0.5,8,1.4142135623730951,0.03125,0.25,2,0,2,4.7779372587800102e-15,1,1.5106042922681781e-14,1.1889002557624789e-14,1.1888554058074886e-14,9.6329797821573613e-16,0,3.0475203900860932,3.3517826560781643,4.3164129776306464,4.5863331715549087,4.5863331715549087,24.867182730460492,14,5,0.041666666666666664,0.125,1,1,4.5952215534246204,9,11.862067274978292,0,8.7758776193074203e-16,0,8,2.2360679774997898,16722.601294,70.291297
6,2,3,fraction,trial,element,31,50,8321,16384,3,9,6,0.0625,0.5,8,1.4142135623730951,0.03125,0.25,2,0,2,4.7779372587800102e-15,1,1.5106042922681781e-14,1.1889002557624789e-14,1.1888554058074886e-14,9.6329797821573613e-16,0,33.941125496913656,56.471882696127672,96.55800784304482,124.30891307521807,124.30891307521807,271.52900439144025,0,3,0.58333333333333337,0.75,0,0,124.31293524764556,19,410824887859.38562,3.4119039702191914e-16,4.9485444970688654e-14,3.6759492869104184e-12,1,1,16722.601294,133.96304000000001
6,2,3,fraction,trial,patch1,31,50,8321,16384,3,9,6,0.0625,0.5,8,1.4142135623730951,0.03125,0.25,2,0,2,4.7779372587800102e-15,1,1.5106042922681781e-14,1.1889002557624789e-14,1.1888554058074886e-14,9.6329797821573613e-16,0,2.6688470809604063,5.2077905491908494,9.4839497663641037,12.448657012541776,12.448657012541776,42.17511547277752,4,3,0.91666666666666663,0.75,1,0,12.469692251598667,27,86010620095.088928,2.631275145731164e-16,1.3847887666742411e-15,0,6,2.2360679774997898,16722.601294,419.572046
6,2,3,fraction,test,element,31,50,8321,16384,3,9,6,0.0625,0.5,8,1.4142135623730951,0.03125,0.25,2,0,2,4.7779372587800102e-15,1,1.5106042922681781e-14,1.1889002557624789e-14,1.1888554058074886e-14,9.6329797821573613e-16,0,33.941125496913656,56.471882696127672,96.55800784304482,124.30891307521807,124.30891307521807,271.52900439144025,0,3,0.58333333333333337,0.75,0,0,124.31293524764556,19,410824887859.38562,3.4119039702191914e-16,4.9485444970688654e-14,3.6759492869104184e-12,1,1,16722.601294,484.58268299999997
6,2,3,fraction,test,patch1,31,50,8321,16384,3,9,6,0.0625,0.5,8,1.4142135623730951,0.03125,0.25,2,0,2,4.7779372587800102e-15,1,1.5106042922681781e-14,1.1889002557624789e-14,1.1888554058074886e-14,9.6329797821573613e-16,0,2.6688470809604063,5.2077905491908494,9.4839497663641037,12.448657012541776,12.448657012541776,42.17511547277752,4,3,0.91666666666666663,0.75,1,0,12.469692251598667,27,86010620095.088928,2.631275145731164e-16,1.3847887666742411e-15,0,6,2.2360679774997898,16722.601294,769.68845699999997
