iteration,k,ell,mark,basis,denominator,coarse_nodes,coarse_elements,fine_nodes,fine_elements,L_min,L_max,level_gap,H_min,H_max,grading_ratio,neighbor_ratio,q_min,q_max,marked,closure_added,refined_total,nesting_residual,fixed_fine_mesh,petrov_residual,primal_residual,adjoint_residual,constraint_residual,trial_test_conjugacy,min,median,p90,p99,max,global_H_scaled_max,argmax,argmax_level,argmax_x,argmax_y,argmax_boundary,argmax_transition,argmax_energy,mass_rank,mass_condition,hermitian_defect,eigen_residual,energy_identity_error,patch_elements,patch_diameter_over_H,build_ms,inverse_ms
1,2,3,fraction,test,element,17,22,2113,4096,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.0625,0.088388347648318433,4,2,6,1.2588888591861386e-15,1,6.6001899468466339e-15,2.5151130733088571e-15,2.51510151885663e-15,3.777232833729734e-16,0,35.64186038480279,60.173145392319078,79.322154830382246,93.760669717722379,93.760669717722379,93.760669717722379,4,3,0.91666666666666663,0.75,1,0,93.766002293837232,12,44933016281.553802,9.6908960373348178e-17,1.8011508257613403e-14,2.8669773096368387e-11,1,1,142.15824700000002,61.657710000000002
1,2,3,fraction,test,patch1,17,22,2113,4096,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.0625,0.088388347648318433,4,2,6,1.2588888591861386e-15,1,6.6001899468466339e-15,2.5151130733088571e-15,2.51510151885663e-15,3.777232833729734e-16,0,2.4482361616969248,2.9306691434203573,3.4097645512635824,3.951839488994755,3.951839488994755,5.5887450016579434,13,4,0.16666666666666666,0.083333333333333329,1,0,3.9772987501537416,17,377109697.18987966,1.7979516684061093e-16,1.7165732293417287e-15,0,8,2,142.15824700000002,89.903441999999998
2,2,3,fraction,coarse,element,20,28,2113,4096,3,5,2,0.25,0.5,2,1.4142135623730951,0.0625,0.125,3,3,6,2.3930550277356994e-15,1,9.3440582329933447e-15,2.3475114027763635e-15,2.3474562149118456e-15,5.2239337230885908e-16,0,8.4852813742385678,8.4852813742385695,8.4852813742385749,8.4852813742385944,8.4852813742385944,16.970562748477139,3,3,0.25,0.91666666666666663,1,0,8.5440037453175552,3,4.0000000000000195,0,1.9270719855328678e-16,0,1,1,239.90338300000002,3.3357049999999999
2,2,3,fraction,coarse,patch1,20,28,2113,4096,3,5,2,0.25,0.5,2,1.4142135623730951,0.0625,0.125,3,3,6,2.3930550277356994e-15,1,9.3440582329933447e-15,2.3475114027763635e-15,2.3474562149118456e-15,5.2239337230885908e-16,0,3.1851653402209248,3.5761041389104431,4.3164129776306304,4.498920293654411,4.498920293654411,8.5623501774245732,6,3,0.083333333333333329,0.75,1,1,4.5356323287336826,8,27.283707140630657,1.8390543433918235e-17,7.4157972753321426e-16,0,7,1.8027756377319946,239.90338300000002,20.929366000000002
2,2,3,fraction,trial,element,20,28,2113,4096,3,5,2,0.25,0.5,2,1.4142135623730951,0.0625,0.125,3,3,6,2.3930550277356994e-15,1,9.3440582329933447e-15,2.3475114027763635e-15,2.3474562149118456e-15,5.2239337230885908e-16,0,44.903047190225543,52.598509622423073,81.712200581107155,93.736193433876693,93.736193433876693,105.19701924484615,5,3,0.75,0.91666666666666663,1,0,93.741527401640582,13,168196412237.45782,2.3069509419836904e-16,1.2659448102589212e-13,1.3585691756525831e-11,1,1,239.90338300000002,30.881149000000001
2,2,3,fraction,trial,patch1,20,28,2113,4096,3,5,2,0.25,0.5,2,1.4142135623730951,0.0625,0.125,3,3,6,2.3930550277356994e-15,1,9.3440582329933447e-15,2.3475114027763635e-15,2.3474562149118456e-15,5.2239337230885908e-16,0,2.4602344628442019,2.8389021640761465,5.2570163675293591,6.1079734687094023,6.1079734687094023,10.514032735058718,5,3,0.75,0.91666666666666663,1,0,6.1324229216971595,20,13058134988.766611,2.3069509419836904e-16,1.1829115266998817e-15,0,6,2.2360679774997898,239.90338300000002,64.701669999999993
2,2,3,fraction,test,element,20,28,2113,4096,3,5,2,0.25,0.5,2,1.4142135623730951,0.0625,0.125,3,3,6,2.3930550277356994e-15,1,9.3440582329933447e-15,2.3475114027763635e-15,2.3474562149118456e-15,5.2239337230885908e-16,0,44.903047190225543,52.598509622423073,81.712200581107155,93.736193433876693,93.736193433876693,105.19701924484615,5,3,0.75,0.91666666666666663,1,0,93.741527401640582,13,168196412237.45782,2.3069509419836904e-16,1.2659448102589212e-13,1.3585691756525831e-11,1,1,239.90338300000002,75.035084999999995
2,2,3,fraction,test,patch1,20,28,2113,4096,3,5,2,0.25,0.5,2,1.4142135623730951,0.0625,0.125,3,3,6,2.3930550277356994e-15,1,9.3440582329933447e-15,2.3475114027763635e-15,2.3474562149118456e-15,5.2239337230885908e-16,0,2.4602344628442019,2.8389021640761465,5.2570163675293591,6.1079734687094023,6.1079734687094023,10.514032735058718,5,3,0.75,0.91666666666666663,1,0,6.1324229216971595,20,13058134988.766611,2.3069509419836904e-16,1.1829115266998817e-15,0,6,2.2360679774997898,239.90338300000002,108.823849
3,2,3,fraction,coarse,element,24,36,2113,4096,3,6,3,0.17677669529663689,0.5,2.8284271247461898,1.4142135623730951,0.0625,0.17677669529663687,3,4,7,1.892585950629566e-15,1,6.5996703753599416e-15,2.4945224159962005e-15,2.4945089895528454e-15,2.9806302208690791e-16,0,8.4852813742385678,8.4852813742385695,8.4852813742385749,8.4852813742385944,8.4852813742385944,23.999999999999993,3,3,0.25,0.91666666666666663,1,0,8.5440037453175552,3,4.0000000000000195,0,1.9270719855328678e-16,0,1,1,232.396918,2.451781
3,2,3,fraction,coarse,patch1,24,36,2113,4096,3,6,3,0.17677669529663689,0.5,2.8284271247461898,1.4142135623730951,0.0625,0.17677669529663687,3,4,7,1.892585950629566e-15,1,6.5996703753599416e-15,2.4945224159962005e-15,2.4945089895528454e-15,2.9806302208690791e-16,0,3.108397841307561,3.3690261193208952,4.3669970062358576,4.4989202936544128,4.4989202936544128,9.3737977121930296,2,3,0.75,0.083333333333333329,1,1,4.5356323287336817,8,27.283707140630753,1.8390543433918226e-17,5.7963170578116034e-16,0,7,1.8027756377319946,232.396918,21.563288
3,2,3,fraction,trial,element,24,36,2113,4096,3,6,3,0.17677669529663689,0.5,2.8284271247461898,1.4142135623730951,0.0625,0.17677669529663687,3,4,7,1.892585950629566e-15,1,6.5996703753599416e-15,2.4945224159962005e-15,2.4945089895528454e-15,2.9806302208690791e-16,0,33.201038503729755,48.697431577926139,91.032197695282989,93.749254350622479,93.749254350622479,114.49731846947705,5,3,0.75,0.91666666666666663,1,0,93.754587574097684,13,158671722375.88138,1.9068282658907604e-16,1.2220351369184522e-13,1.2350198223141569e-11,1,1,232.396918,36.084327000000002
3,2,3,fraction,trial,patch1,24,36,2113,4096,3,6,3,0.17677669529663689,0.5,2.8284271247461898,1.4142135623730951,0.0625,0.17677669529663687,3,4,7,1.892585950629566e-15,1,6.5996703753599416e-15,2.4945224159962005e-15,2.4945089895528454e-15,2.9806302208690791e-16,0,2.4468275234717116,3.9964022501011023,6.9187789220092748,11.074985151701505,11.074985151701505,15.542777567082913,5,3,0.75,0.91666666666666663,1,0,11.103942960989233,24,327265993198.79974,1.9068282658907604e-16,2.274925774669108e-15,0,6,2.2360679774997898,232.396918,84.862802000000002
3,2,3,fraction,test,element,24,36,2113,4096,3,6,3,0.17677669529663689,0.5,2.8284271247461898,1.4142135623730951,0.0625,0.17677669529663687,3,4,7,1.892585950629566e-15,1,6.5996703753599416e-15,2.4945224159962005e-15,2.4945089895528454e-15,2.9806302208690791e-16,0,33.201038503729755,48.697431577926139,91.032197695282989,93.749254350622479,93.749254350622479,114.49731846947705,5,3,0.75,0.91666666666666663,1,0,93.754587574097684,13,158671722375.88138,1.9068282658907604e-16,1.2220351369184522e-13,1.2350198223141569e-11,1,1,232.396918,98.711044000000001
3,2,3,fraction,test,patch1,24,36,2113,4096,3,6,3,0.17677669529663689,0.5,2.8284271247461898,1.4142135623730951,0.0625,0.17677669529663687,3,4,7,1.892585950629566e-15,1,6.5996703753599416e-15,2.4945224159962005e-15,2.4945089895528454e-15,2.9806302208690791e-16,0,2.4468275234717116,3.9964022501011023,6.9187789220092748,11.074985151701505,11.074985151701505,15.542777567082913,5,3,0.75,0.91666666666666663,1,0,11.103942960989233,24,327265993198.79974,1.9068282658907604e-16,2.274925774669108e-15,0,6,2.2360679774997898,232.396918,152.05979099999999
4,2,3,fraction,coarse,element,26,40,2113,4096,3,7,4,0.125,0.5,4,1.4142135623730951,0.0625,0.25,3,1,4,2.0691977004002611e-15,1,5.2957993088420144e-15,2.4758671806280211e-15,2.4758592891856274e-15,2.9898490149483036e-16,0,8.4852813742385678,8.4852813742385713,8.4852813742385749,8.4852813742385944,8.4852813742385944,33.941125496954278,3,3,0.25,0.91666666666666663,1,0,8.5440037453175552,3,4.0000000000000195,0,1.9270719855328678e-16,0,1,1,226.762328,2.063542
4,2,3,fraction,coarse,patch1,26,40,2113,4096,3,7,4,0.125,0.5,4,1.4142135623730951,0.0625,0.25,3,1,4,2.0691977004002611e-15,1,5.2957993088420144e-15,2.4758671806280211e-15,2.4758592891856274e-15,2.9898490149483036e-16,0,3.108397841307561,3.3722539762822628,4.3164129776306286,4.5863331715549176,4.5863331715549176,12.557362935178164,14,5,0.041666666666666664,0.125,1,1,4.5952215534246301,9,11.862067274978287,0,3.9208885300935599e-16,0,8,2.2360679774997898,226.762328,28.790749000000002
4,2,3,fraction,trial,element,26,40,2113,4096,3,7,4,0.125,0.5,4,1.4142135623730951,0.0625,0.25,3,1,4,2.0691977004002611e-15,1,5.2957993088420144e-15,2.4758671806280211e-15,2.4758592891856274e-15,2.9898490149483036e-16,0,33.580954336174337,48.337625608305835,86.470180664162683,93.749945405285658,93.749945405285658,135.76450211261303,5,3,0.75,0.91666666666666663,1,0,93.755278589209539,13,158747109455.12073,2.3449488799340483e-16,1.5069712274633343e-13,1.7491165665060007e-11,1,1,226.762328,52.766306
4,2,3,fraction,trial,patch1,26,40,2113,4096,3,7,4,0.125,0.5,4,1.4142135623730951,0.0625,0.25,3,1,4,2.0691977004002611e-15,1,5.2957993088420144e-15,2.4758671806280211e-15,2.4758592891856274e-15,2.9898490149483036e-16,0,2.7478105819569092,4.0476721432513294,7.8025488752391841,12.686524151367855,12.686524151367855,20.012700200873415,5,3,0.75,0.91666666666666663,1,0,12.709542542471249,26,335848306602.54163,2.3449488799340483e-16,1.381830005127816e-15,0,6,2.2360679774997898,226.762328,121.783843
4,2,3,fraction,test,element,26,40,2113,4096,3,7,4,0.125,0.5,4,1.4142135623730951,0.0625,0.25,3,1,4,2.0691977004002611e-15,1,5.2957993088420144e-15,2.4758671806280211e-15,2.4758592891856274e-15,2.9898490149483036e-16,0,33.580954336174337,48.337625608305835,86.470180664162683,93.749945405285658,93.749945405285658,135.76450211261303,5,3,0.75,0.91666666666666663,1,0,93.755278589209539,13,158747109455.12073,2.3449488799340483e-16,1.5069712274633343e-13,1.7491165665060007e-11,1,1,226.762328,147.74242000000001
4,2,3,fraction,test,patch1,26,40,2113,4096,3,7,4,0.125,0.5,4,1.4142135623730951,0.0625,0.25,3,1,4,2.0691977004002611e-15,1,5.2957993088420144e-15,2.4758671806280211e-15,2.4758592891856274e-15,2.9898490149483036e-16,0,2.7478105819569092,4.0476721432513294,7.8025488752391841,12.686524151367855,12.686524151367855,20.012700200873415,5,3,0.75,0.91666666666666663,1,0,12.709542542471249,26,335848306602.54163,2.3449488799340483e-16,1.381830005127816e-15,0,6,2.2360679774997898,226.762328,205.05275700000001
5,2,3,fraction,coarse,element,30,48,2113,4096,3,8,5,0.088388347648318447,0.5,5.6568542494923797,1.4142135623730951,0.0625,0.35355339059327373,2,4,6,2.0493302374514264e-15,1,1.1941999934678651e-14,2.3469988620355032e-15,2.3469787613269867e-15,2.7129626990101193e-16,0,8.4852813742385678,8.4852813742385713,8.4852813742385784,8.4852813742385944,8.4852813742385944,48.000000000000014,3,3,0.25,0.91666666666666663,1,0,8.5440037453175552,3,4.0000000000000195,0,1.9270719855328678e-16,0,1,1,199.10924300000002,2.0637859999999999
5,2,3,fraction,coarse,patch1,30,48,2113,4096,3,8,5,0.088388347648318447,0.5,5.6568542494923797,1.4142135623730951,0.0625,0.35355339059327373,2,4,6,2.0493302374514264e-15,1,1.1941999934678651e-14,2.3469988620355032e-15,2.3469787613269867e-15,2.7129626990101193e-16,0,3.1083978413075601,3.3585547100269162,4.3164129776306286,4.5863331715549185,4.5863331715549185,17.758792970570173,19,5,0.125,0.041666666666666664,1,1,4.5952215534246301,9,11.862067274978264,2.031500120101558e-17,5.9972479327517489e-16,0,8,2.2360679774997898,199.10924300000002,20.172374000000001
5,2,3,fraction,trial,element,30,48,2113,4096,3,8,5,0.088388347648318447,0.5,5.6568542494923797,1.4142135623730951,0.0625,0.35355339059327373,2,4,6,2.0493302374514264e-15,1,1.1941999934678651e-14,2.3469988620355032e-15,2.3469787613269867e-15,2.7129626990101193e-16,0,23.999999999996362,40.455421599864238,93.760649382444186,97.47747034471837,97.47747034471837,135.76450199929567,1,3,0.75,0.41666666666666669,0,1,97.482599600121034,20,522334371475.43738,1.3965290228017583e-16,1.7806010126299342e-14,8.3476080942864873e-13,1,1,199.10924300000002,37.947200000000002
5,2,3,fraction,trial,patch1,30,48,2113,4096,3,8,5,0.088388347648318447,0.5,5.6568542494923797,1.4142135623730951,0.0625,0.35355339059327373,2,4,6,2.0493302374514264e-15,1,1.1941999934678651e-14,2.3469988620355032e-15,2.3469787613269867e-15,2.7129626990101193e-16,0,2.9302504379933332,4.7809187752959961,8.7902651809398069,11.942389095693237,11.942389095693237,27.044960690511058,4,3,0.91666666666666663,0.75,1,0,11.964506822112003,27,98273263073.568604,9.7257668943203427e-17,1.5995845616067077e-15,0,6,2.2360679774997898,199.10924300000002,112.946662
5,2,3,fraction,test,element,30,48,2113,4096,3,8,5,0.088388347648318447,0.5,5.6568542494923797,1.4142135623730951,0.0625,0.35355339059327373,2,4,6,2.0493302374514264e-15,1,1.1941999934678651e-14,2.3469988620355032e-15,2.3469787613269867e-15,2.7129626990101193e-16,0,23.999999999996362,40.455421599864238,93.760649382444186,97.47747034471837,97.47747034471837,135.76450199929567,1,3,0.75,0.41666666666666669,0,1,97.482599600121034,20,522334371475.43738,1.3965290228017583e-16,1.7806010126299342e-14,8.3476080942864873e-13,1,1,199.10924300000002,135.94710599999999
5,2,3,fraction,test,patch1,30,48,2113,4096,3,8,5,0.088388347648318447,0.5,5.6568542494923797,1.4142135623730951,0.0625,0.35355339059327373,2,4,6,2.0493302374514264e-15,1,1.1941999934678651e-14,2.3469988620355032e-15,2.3469787613269867e-15,2.7129626990101193e-16,0,2.9302504379933332,4.7809187752959961,8.7902651809398069,11.942389095693237,11.942389095693237,27.044960690511058,4,3,0.91666666666666663,0.75,1,0,11.964506822112003,27,98273263073.568604,9.7257668943203427e-17,1.5995845616067077e-15,0,6,2.2360679774997898,199.10924300000002,214.18703300000001
6,2,3,fraction,coarse,element,31,50,2113,4096,3,9,6,0.0625,0.5,8,1.4142135623730951,0.0625,0.5,2,0,2,2.0330271145616418e-15,1,7.8047139266304223e-15,2.320987627336314e-15,2.3209922158249141e-15,2.5830880165146228e-16,0,8.4852813742385678,8.4852813742385713,8.4852813742385749,8.4852813742385944,8.4852813742385944,67.882250993908556,3,3,0.25,0.91666666666666663,1,0,8.5440037453175552,3,4.0000000000000195,0,1.9270719855328678e-16,0,1,1,226.54093,2.0766520000000002
6,2,3,fraction,coarse,patch1,31,50,2113,4096,3,9,6,0.0625,0.5,8,1.4142135623730951,0.0625,0.5,2,0,2,2.0330271145616418e-15,1,7.8047139266304223e-15,2.320987627336314e-15,2.3209922158249141e-15,2.5830880165146228e-16,0,3.0475203900860932,3.3517826560781683,4.3164129776306277,4.5863331715549185,4.5863331715549185,24.867182730460499,19,5,0.125,0.041666666666666664,1,1,4.5952215534246301,9,11.862067274978264,2.031500120101558e-17,5.9972479327517489e-16,0,8,2.2360679774997898,226.54093,21.320361999999999
6,2,3,fraction,trial,element,31,50,2113,4096,3,9,6,0.0625,0.5,8,1.4142135623730951,0.0625,0.5,2,0,2,2.0330271145616418e-15,1,7.8047139266304223e-15,2.320987627336314e-15,2.3209922158249141e-15,2.5830880165146228e-16,0,16.970562748477153,40.450111026630317,93.756391753277356,97.301586638787953,97.301586638787953,135.76450199270437,1,3,0.75,0.41666666666666669,0,1,97.306725165492779,20,519741228504.2785,3.3168045509706555e-16,1.0814988548319527e-14,7.5920907656734007e-13,1,1,226.54093,40.786234
6,2,3,fraction,trial,patch1,31,50,2113,4096,3,9,6,0.0625,0.5,8,1.4142135623730951,0.0625,0.5,2,0,2,2.0330271145616418e-15,1,7.8047139266304223e-15,2.320987627336314e-15,2.3209922158249141e-15,2.5830880165146228e-16,0,2.9046387908783688,5.1017651064672878,9.2401618016630831,11.979551569805539,11.979551569805539,49.776753182241073,4,3,0.91666666666666663,0.75,1,0,12.001587377030431,27,100241625455.87779,2.7472516520612887e-16,1.6158676839146487e-15,0,6,2.2360679774997898,226.54093,120.62810500000001
6,2,3,fraction,test,element,31,50,2113,4096,3,9,6,0.0625,0.5,8,1.4142135623730951,0.0625,0.5,2,0,2,2.0330271145616418e-15,1,7.8047139266304223e-15,2.320987627336314e-15,2.3209922158249141e-15,2.5830880165146228e-16,0,16.970562748477153,40.450111026630317,93.756391753277356,97.301586638787953,97.301586638787953,135.76450199270437,1,3,0.75,0.41666666666666669,0,1,97.306725165492779,20,519741228504.2785,3.3168045509706555e-16,1.0814988548319527e-14,7.5920907656734007e-13,1,1,226.54093,139.31140199999999
6,2,3,fraction,test,patch1,31,50,2113,4096,3,9,6,0.0625,0.5,8,1.4142135623730951,0.0625,0.5,2,0,2,2.0330271145616418e-15,1,7.8047139266304223e-15,2.320987627336314e-15,2.3209922158249141e-15,2.5830880165146228e-16,0,2.9046387908783688,5.1017651064672878,9.2401618016630831,11.979551569805539,11.979551569805539,49.776753182241073,4,3,0.91666666666666663,0.75,1,0,12.001587377030431,27,100241625455.87779,2.7472516520612887e-16,1.6158676839146487e-15,0,6,2.2360679774997898,226.54093,215.465192
