iteration,element,id,parent_id,level,n0,n1,n2,x0,y0,x1,y1,x2,y2
6,46,106,20,5,41,7,18,0.875,0.375,1,0.5,0.75,0.5
6,47,107,66,6,42,18,22,0.75,0.375,0.75,0.5,0.625,0.375
6,48,108,83,7,43,22,37,0.6875,0.3125,0.625,0.375,0.625,0.25
6,49,109,94,7,45,10,37,0.6875,0.1875,0.75,0.25,0.625,0.25
6,50,110,95,6,40,30,33,0.625,0,0.75,0,0.625,0.125
6,51,111,12,5,39,38,10,0.875,0.125,1,0.25,0.75,0.25
6,52,112,20,6,42,41,18,0.75,0.375,0.875,0.375,0.75,0.5
6,53,113,66,7,43,42,22,0.6875,0.3125,0.75,0.375,0.625,0.375
6,54,114,12,5,41,38,7,0.875,0.375,1,0.25,1,0.5
6,55,115,80,6,44,39,10,0.75,0.125,0.875,0.125,0.75,0.25
6,56,116,89,7,45,44,10,0.6875,0.1875,0.75,0.125,0.75,0.25
6,57,117,12,5,39,1,38,0.875,0.125,1,0,1,0.25
6,58,118,20,6,42,10,41,0.75,0.375,0.75,0.25,0.875,0.375
6,59,119,66,7,43,10,42,0.6875,0.3125,0.75,0.25,0.75,0.375
6,60,120,12,5,41,10,38,0.875,0.375,0.75,0.25,1,0.25
6,61,121,80,6,44,30,39,0.75,0.125,0.75,0,0.875,0.125
6,62,122,89,7,45,33,44,0.6875,0.1875,0.625,0.125,0.75,0.125
6,63,124,38,5,49,18,7,0.875,0.625,0.75,0.5,1,0.5
6,64,125,44,6,55,24,19,0.375,0.75,0.375,0.625,0.5,0.75
6,65,126,46,6,53,23,18,0.75,0.625,0.625,0.625,0.75,0.5
6,66,127,48,6,48,23,19,0.5,0.625,0.625,0.625,0.5,0.75
6,67,128,53,6,52,27,19,0.5,0.875,0.375,0.875,0.5,0.75
6,68,129,56,6,51,27,8,0.375,1,0.375,0.875,0.5,1
6,69,130,60,6,48,24,4,0.5,0.625,0.375,0.625,0.5,0.5
6,70,132,69,6,55,27,12,0.375,0.75,0.375,0.875,0.25,0.75
6,71,134,44,6,55,12,24,0.375,0.75,0.25,0.75,0.375,0.625
6,72,136,48,6,48,4,23,0.5,0.625,0.5,0.5,0.625,0.625
6,73,137,53,6,52,8,27,0.5,0.875,0.5,1,0.375,0.875
6,74,138,56,6,51,15,27,0.375,1,0.25,1,0.375,0.875
6,75,139,60,6,48,19,24,0.5,0.625,0.5,0.75,0.375,0.625
6,76,140,64,6,54,19,23,0.625,0.75,0.5,0.75,0.625,0.625
6,77,141,69,6,55,19,27,0.375,0.75,0.5,0.75,0.375,0.875
6,78,143,18,6,54,50,19,0.625,0.75,0.625,0.875,0.5,0.75
6,79,145,18,6,52,50,8,0.5,0.875,0.625,0.875,0.5,1
6,80,147,8,5,49,7,46,0.875,0.625,1,0.5,1,0.75
6,81,150,18,6,52,19,50,0.5,0.875,0.5,0.75,0.625,0.875
6,82,151,38,6,53,18,49,0.75,0.625,0.75,0.5,0.875,0.625
6,83,152,131,7,58,54,23,0.6875,0.6875,0.625,0.75,0.625,0.625
6,84,153,133,5,56,46,2,0.875,0.875,1,0.75,1,1
6,85,154,135,7,58,53,11,0.6875,0.6875,0.75,0.625,0.75,0.75
6,86,155,142,6,59,49,46,0.875,0.75,0.875,0.625,1,0.75
6,87,156,144,6,57,50,47,0.625,1,0.625,0.875,0.75,1
6,88,157,146,7,61,53,49,0.8125,0.6875,0.75,0.625,0.875,0.625
6,89,158,148,7,62,54,11,0.6875,0.8125,0.625,0.75,0.75,0.75
6,90,159,123,5,56,2,47,0.875,0.875,1,1,0.75,1
6,91,160,131,7,58,11,54,0.6875,0.6875,0.75,0.75,0.625,0.75
6,92,161,135,7,58,23,53,0.6875,0.6875,0.625,0.625,0.75,0.625
6,93,162,144,6,57,8,50,0.625,1,0.5,1,0.625,0.875
6,94,163,146,7,61,11,53,0.8125,0.6875,0.75,0.75,0.75,0.625
6,95,164,148,7,62,50,54,0.6875,0.8125,0.625,0.875,0.625,0.75
6,96,165,149,6,60,47,50,0.75,0.875,0.75,1,0.625,0.875
6,97,166,123,6,60,56,47,0.75,0.875,0.875,0.875,0.75,1
6,98,167,149,7,62,60,50,0.6875,0.8125,0.75,0.875,0.625,0.875
6,99,168,133,6,59,56,11,0.875,0.75,0.875,0.875,0.75,0.75
6,100,169,142,7,61,59,11,0.8125,0.6875,0.875,0.75,0.75,0.75
6,101,170,123,6,60,11,56,0.75,0.875,0.75,0.75,0.875,0.875
6,102,171,149,7,62,11,60,0.6875,0.8125,0.75,0.75,0.75,0.875
6,103,172,133,6,59,46,56,0.875,0.75,1,0.75,0.875,0.875
6,104,173,142,7,61,49,59,0.8125,0.6875,0.875,0.625,0.875,0.75
