iteration,k,ell,mark,basis,denominator,coarse_nodes,coarse_elements,fine_nodes,fine_elements,L_min,L_max,level_gap,H_min,H_max,grading_ratio,neighbor_ratio,q_min,q_max,marked,closure_added,refined_total,nesting_residual,fixed_fine_mesh,petrov_residual,primal_residual,adjoint_residual,constraint_residual,trial_test_conjugacy,min,median,p90,p99,max,global_H_scaled_max,argmax,argmax_level,argmax_x,argmax_y,argmax_boundary,argmax_transition,argmax_energy,mass_rank,mass_condition,hermitian_defect,eigen_residual,energy_identity_error,patch_elements,patch_diameter_over_H,build_ms,inverse_ms
0,2,3,single-chain,coarse,element,13,16,4225,8192,3,3,0,0.5,0.5,1,1,0.044194173824159223,0.044194173824159223,0,0,0,5.4583746994685725e-17,1,1.2237505630369289e-14,4.9749556393458985e-15,4.9752901326747098e-15,1.0503703018329559e-15,0,8.4852813742385642,8.4852813742385642,8.485281374238566,8.485281374238566,8.485281374238566,8.485281374238566,7,3,0.91666666666666663,0.75,1,0,8.544003745317525,3,3.999999999999996,0,4.2414822972606285e-16,3.8933848534800047e-16,1,1,710.78535199999999,7.5274080000000003
0,2,3,single-chain,coarse,patch1,13,16,4225,8192,3,3,0,0.5,0.5,1,1,0.044194173824159223,0.044194173824159223,0,0,0,5.4583746994685725e-17,1,1.2237505630369289e-14,4.9749556393458985e-15,4.9752901326747098e-15,1.0503703018329559e-15,0,3.6044828737838008,3.6044828737838026,4.2811750887122884,4.2811750887122892,4.2811750887122892,4.2811750887122892,10,3,0.083333333333333329,0.75,1,0,4.316106271051761,7,8.3736389961776165,0,4.9043135335700943e-16,0,6,2.2360679774997898,710.78535199999999,38.250183999999997
0,2,3,single-chain,trial,element,13,16,4225,8192,3,3,0,0.5,0.5,1,1,0.044194173824159223,0.044194173824159223,0,0,0,5.4583746994685725e-17,1,1.2237505630369289e-14,4.9749556393458985e-15,4.9752901326747098e-15,1.0503703018329559e-15,0,41.827281128247037,41.827287005818647,64.224019734577254,64.224019891548352,64.224019891548352,64.224019891548352,2,3,0.25,0.58333333333333337,0,0,64.231804669150208,13,1376324184.7003155,3.0963536795529037e-16,2.989946523261817e-15,6.269891956947273e-12,1,1,710.78535199999999,53.742925
0,2,3,single-chain,trial,patch1,13,16,4225,8192,3,3,0,0.5,0.5,1,1,0.044194173824159223,0.044194173824159223,0,0,0,5.4583746994685725e-17,1,1.2237505630369289e-14,4.9749556393458985e-15,4.9752901326747098e-15,1.0503703018329559e-15,0,2.7871341947107271,2.7871341947107666,3.4017874377964827,3.4017874377977031,3.4017874377977031,3.4017874377977031,10,3,0.083333333333333329,0.75,1,0,3.4512364551138393,13,13543633.649908543,1.0903431556842889e-16,7.1313325746343523e-16,0,6,2.2360679774997898,710.78535199999999,97.431016
0,2,3,single-chain,test,element,13,16,4225,8192,3,3,0,0.5,0.5,1,1,0.044194173824159223,0.044194173824159223,0,0,0,5.4583746994685725e-17,1,1.2237505630369289e-14,4.9749556393458985e-15,4.9752901326747098e-15,1.0503703018329559e-15,0,41.827281128247037,41.827287005818647,64.224019734577254,64.224019891548352,64.224019891548352,64.224019891548352,2,3,0.25,0.58333333333333337,0,0,64.231804669150208,13,1376324184.7003155,3.0963536795529037e-16,2.989946523261817e-15,6.269891956947273e-12,1,1,710.78535199999999,113.533321
0,2,3,single-chain,test,patch1,13,16,4225,8192,3,3,0,0.5,0.5,1,1,0.044194173824159223,0.044194173824159223,0,0,0,5.4583746994685725e-17,1,1.2237505630369289e-14,4.9749556393458985e-15,4.9752901326747098e-15,1.0503703018329559e-15,0,2.7871341947107271,2.7871341947107666,3.4017874377964827,3.4017874377977031,3.4017874377977031,3.4017874377977031,10,3,0.083333333333333329,0.75,1,0,3.4512364551138393,13,13543633.649908543,1.0903431556842889e-16,7.1313325746343523e-16,0,6,2.2360679774997898,710.78535199999999,157.11022399999999
1,2,3,single-chain,coarse,element,14,18,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,5.652679882349867e-15,1,6.0958854863611035e-15,4.808978427674781e-15,4.8108235546929522e-15,6.6185450986973468e-16,0,8.4852813742385553,8.4852813742385642,8.4852813742385766,8.4852813742385766,8.4852813742385766,12,5,3,0.083333333333333329,0.25,1,0,8.5440037453175375,3,4.0000000000000071,5.5511151231257839e-17,1.1645185369284679e-16,0,1,1,828.53327000000002,4.1630250000000002
1,2,3,single-chain,coarse,patch1,14,18,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,5.652679882349867e-15,1,6.0958854863611035e-15,4.808978427674781e-15,4.8108235546929522e-15,6.6185450986973468e-16,0,3.1129920448406994,3.6465683011113921,4.3609854894208615,4.3609854894208677,4.3609854894208677,4.6287967888531734,7,3,0.25,0.083333333333333329,1,1,4.3962074242453451,8,8.2719412443890583,1.6349611453819181e-17,2.9913221632023494e-16,0,7,2.2360679774997898,828.53327000000002,30.689264999999999
1,2,3,single-chain,trial,element,14,18,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,5.652679882349867e-15,1,6.0958854863611035e-15,4.808978427674781e-15,4.8108235546929522e-15,6.6185450986973468e-16,0,42.17376922888873,51.304272370880234,84.09519696448902,84.095270368695083,84.095270368695083,84.095270368695083,0,3,0.58333333333333337,0.75,0,0,84.101215796041515,14,26873126456.329128,3.2248329463084964e-16,3.2712652071835655e-15,1.6375500191219237e-12,1,1,828.53327000000002,42.738771
1,2,3,single-chain,trial,patch1,14,18,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,5.652679882349867e-15,1,6.0958854863611035e-15,4.808978427674781e-15,4.8108235546929522e-15,6.6185450986973468e-16,0,2.4320587345235936,2.8196916768300122,3.4020024295969775,3.4020024296006177,3.4020024296006177,3.9876462111219104,8,3,0.75,0.91666666666666663,1,0,3.4514861820382068,14,49726918.592333414,1.9745313893258022e-16,1.0801575456066711e-15,0,6,2.2360679774997898,828.53327000000002,82.524507
1,2,3,single-chain,test,element,14,18,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,5.652679882349867e-15,1,6.0958854863611035e-15,4.808978427674781e-15,4.8108235546929522e-15,6.6185450986973468e-16,0,42.17376922888873,51.304272370880234,84.09519696448902,84.095270368695083,84.095270368695083,84.095270368695083,0,3,0.58333333333333337,0.75,0,0,84.101215796041515,14,26873126456.329128,3.2248329463084964e-16,3.2712652071835655e-15,1.6375500191219237e-12,1,1,828.53327000000002,94.608954999999995
1,2,3,single-chain,test,patch1,14,18,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,1,1,2,5.652679882349867e-15,1,6.0958854863611035e-15,4.808978427674781e-15,4.8108235546929522e-15,6.6185450986973468e-16,0,2.4320587345235936,2.8196916768300122,3.4020024295969775,3.4020024296006177,3.4020024296006177,3.9876462111219104,8,3,0.75,0.91666666666666663,1,0,3.4514861820382068,14,49726918.592333414,1.9745313893258022e-16,1.0801575456066711e-15,0,6,2.2360679774997898,828.53327000000002,135.44029599999999
