iteration,k,ell,mark,basis,denominator,coarse_nodes,coarse_elements,fine_nodes,fine_elements,L_min,L_max,level_gap,H_min,H_max,grading_ratio,neighbor_ratio,q_min,q_max,marked,closure_added,refined_total,nesting_residual,fixed_fine_mesh,petrov_residual,primal_residual,adjoint_residual,constraint_residual,trial_test_conjugacy,min,median,p90,p99,max,global_H_scaled_max,argmax,argmax_level,argmax_x,argmax_y,argmax_boundary,argmax_transition,argmax_energy,mass_rank,mass_condition,hermitian_defect,eigen_residual,energy_identity_error,patch_elements,patch_diameter_over_H,build_ms,inverse_ms
0,2,3,fraction,coarse,element,13,16,4225,8192,3,3,0,0.5,0.5,1,1,0.044194173824159223,0.044194173824159223,0,0,0,5.4583746994685725e-17,1,1.2237505630369289e-14,4.9749556393458985e-15,4.9752901326747098e-15,1.0503703018329559e-15,0,8.4852813742385642,8.4852813742385642,8.485281374238566,8.485281374238566,8.485281374238566,8.485281374238566,7,3,0.91666666666666663,0.75,1,0,8.544003745317525,3,3.999999999999996,0,4.2414822972606285e-16,3.8933848534800047e-16,1,1,573.79027900000006,3.7545229999999998
0,2,3,fraction,coarse,patch1,13,16,4225,8192,3,3,0,0.5,0.5,1,1,0.044194173824159223,0.044194173824159223,0,0,0,5.4583746994685725e-17,1,1.2237505630369289e-14,4.9749556393458985e-15,4.9752901326747098e-15,1.0503703018329559e-15,0,3.6044828737838008,3.6044828737838026,4.2811750887122884,4.2811750887122892,4.2811750887122892,4.2811750887122892,10,3,0.083333333333333329,0.75,1,0,4.316106271051761,7,8.3736389961776165,0,4.9043135335700943e-16,0,6,2.2360679774997898,573.79027900000006,27.805699000000001
0,2,3,fraction,trial,element,13,16,4225,8192,3,3,0,0.5,0.5,1,1,0.044194173824159223,0.044194173824159223,0,0,0,5.4583746994685725e-17,1,1.2237505630369289e-14,4.9749556393458985e-15,4.9752901326747098e-15,1.0503703018329559e-15,0,41.827281128247037,41.827287005818647,64.224019734577254,64.224019891548352,64.224019891548352,64.224019891548352,2,3,0.25,0.58333333333333337,0,0,64.231804669150208,13,1376324184.7003155,3.0963536795529037e-16,2.989946523261817e-15,6.269891956947273e-12,1,1,573.79027900000006,39.131926
0,2,3,fraction,trial,patch1,13,16,4225,8192,3,3,0,0.5,0.5,1,1,0.044194173824159223,0.044194173824159223,0,0,0,5.4583746994685725e-17,1,1.2237505630369289e-14,4.9749556393458985e-15,4.9752901326747098e-15,1.0503703018329559e-15,0,2.7871341947107271,2.7871341947107666,3.4017874377964827,3.4017874377977031,3.4017874377977031,3.4017874377977031,10,3,0.083333333333333329,0.75,1,0,3.4512364551138393,13,13543633.649908543,1.0903431556842889e-16,7.1313325746343523e-16,0,6,2.2360679774997898,573.79027900000006,79.107449000000003
0,2,3,fraction,test,element,13,16,4225,8192,3,3,0,0.5,0.5,1,1,0.044194173824159223,0.044194173824159223,0,0,0,5.4583746994685725e-17,1,1.2237505630369289e-14,4.9749556393458985e-15,4.9752901326747098e-15,1.0503703018329559e-15,0,41.827281128247037,41.827287005818647,64.224019734577254,64.224019891548352,64.224019891548352,64.224019891548352,2,3,0.25,0.58333333333333337,0,0,64.231804669150208,13,1376324184.7003155,3.0963536795529037e-16,2.989946523261817e-15,6.269891956947273e-12,1,1,573.79027900000006,90.209486999999996
0,2,3,fraction,test,patch1,13,16,4225,8192,3,3,0,0.5,0.5,1,1,0.044194173824159223,0.044194173824159223,0,0,0,5.4583746994685725e-17,1,1.2237505630369289e-14,4.9749556393458985e-15,4.9752901326747098e-15,1.0503703018329559e-15,0,2.7871341947107271,2.7871341947107666,3.4017874377964827,3.4017874377977031,3.4017874377977031,3.4017874377977031,10,3,0.083333333333333329,0.75,1,0,3.4512364551138393,13,13543633.649908543,1.0903431556842889e-16,7.1313325746343523e-16,0,6,2.2360679774997898,573.79027900000006,126.180492
1,2,3,fraction,coarse,element,19,25,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,8,1,9,5.6705931467830212e-15,1,9.2374253907502019e-15,5.9168347151016505e-15,5.9168351100589802e-15,8.057962852888273e-16,0,8.4852813742385624,8.4852813742385713,8.4852813742385713,8.4852813742385766,8.4852813742385766,12,1,3,0.25,0.91666666666666663,1,0,8.5440037453175375,3,4.0000000000000071,5.5511151231257839e-17,1.1645185369284679e-16,0,1,1,1245.474661,4.7966990000000003
1,2,3,fraction,coarse,patch1,19,25,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,8,1,9,5.6705931467830212e-15,1,9.2374253907502019e-15,5.9168347151016505e-15,5.9168351100589802e-15,8.057962852888273e-16,0,3.1885267443351792,3.7100139374227683,4.5438063259996726,4.8623641932093244,4.8623641932093244,6.8764213872339388,12,4,0.16666666666666666,0.083333333333333329,1,0,4.8809561487072788,9,9.2749172176353554,0,4.5575064409956886e-16,0,8,2,1245.474661,34.084206000000002
1,2,3,fraction,trial,element,19,25,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,8,1,9,5.6705931467830212e-15,1,9.2374253907502019e-15,5.9168347151016505e-15,5.9168351100589802e-15,8.057962852888273e-16,0,50.283820026547325,75.570654020417592,95.721442092175224,100.75474595896326,100.75474595896326,135.37056161666504,0,3,0.58333333333333337,0.75,0,1,100.75970838292119,16,50198553710.098137,1.0261837899085303e-16,1.3059096980950341e-14,1.5375157458618386e-11,1,1,1245.474661,53.625250000000001
1,2,3,fraction,trial,patch1,19,25,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,8,1,9,5.6705931467830212e-15,1,9.2374253907502019e-15,5.9168347151016505e-15,5.9168351100589802e-15,8.057962852888273e-16,0,2.4342246608814788,2.9420266771922852,3.8297763076885785,3.9467668469518298,3.9467668469518298,5.5815712024837749,20,4,0.083333333333333329,0.16666666666666666,1,0,3.9722656392070994,19,1727517608.442054,1.4815374159228785e-16,7.9536436426829697e-16,0,8,2,1245.474661,126.151364
1,2,3,fraction,test,element,19,25,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,8,1,9,5.6705931467830212e-15,1,9.2374253907502019e-15,5.9168347151016505e-15,5.9168351100589802e-15,8.057962852888273e-16,0,50.283820026547325,75.570654020417592,95.721442092175224,100.75474595896326,100.75474595896326,135.37056161666504,0,3,0.58333333333333337,0.75,0,1,100.75970838292119,16,50198553710.098137,1.0261837899085303e-16,1.3059096980950341e-14,1.5375157458618386e-11,1,1,1245.474661,146.30693500000001
1,2,3,fraction,test,patch1,19,25,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,8,1,9,5.6705931467830212e-15,1,9.2374253907502019e-15,5.9168347151016505e-15,5.9168351100589802e-15,8.057962852888273e-16,0,2.4342246608814788,2.9420266771922852,3.8297763076885785,3.9467668469518298,3.9467668469518298,5.5815712024837749,20,4,0.083333333333333329,0.16666666666666666,1,0,3.9722656392070994,19,1727517608.442054,1.4815374159228785e-16,7.9536436426829697e-16,0,8,2,1245.474661,217.130199
2,2,3,fraction,coarse,element,25,36,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,9,1,10,6.0381942578618355e-15,1,1.217776618903714e-14,3.9514288842534037e-15,3.9514054394123689e-15,7.6377600559593204e-16,0,8.4852813742385607,8.485281374238566,8.4852813742385731,8.4852813742385766,8.4852813742385766,16.970562748477132,3,3,0.75,0.91666666666666663,1,0,8.5440037453175393,3,4.0000000000000071,5.5511151231257839e-17,3.416824233655174e-16,3.8933848534799934e-16,1,1,1056.1935470000001,2.9142549999999998
2,2,3,fraction,coarse,patch1,25,36,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,9,1,10,6.0381942578618355e-15,1,1.217776618903714e-14,3.9514288842534037e-15,3.9514054394123689e-15,7.6377600559593204e-16,0,3.1140404132617938,3.6044828737838017,4.5438063259996726,4.6699358415005063,4.6699358415005063,8.5623501774245714,1,3,0.25,0.91666666666666663,1,1,4.7116095958726492,9,14.655442645605145,1.5969335903155936e-17,1.1997923552203459e-15,0,8,2.0615528128088303,1056.1935470000001,39.945627999999999
2,2,3,fraction,trial,element,25,36,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,9,1,10,6.0381942578618355e-15,1,1.217776618903714e-14,3.9514288842534037e-15,3.9514054394123689e-15,7.6377600559593204e-16,0,35.295354659403152,62.826785656533346,88.150363740079186,107.3557991446975,107.3557991446975,142.10749913097217,5,3,0.41666666666666669,0.75,0,1,107.36045645354859,21,585812880289.99121,1.2935691903317889e-16,2.6766326197943608e-14,7.1425949136460763e-12,1,1,1056.1935470000001,67.677995999999993
2,2,3,fraction,trial,patch1,25,36,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,9,1,10,6.0381942578618355e-15,1,1.217776618903714e-14,3.9514288842534037e-15,3.9514054394123689e-15,7.6377600559593204e-16,0,2.4585708725052631,4.3645697738546252,7.1003282618585288,8.6667646653138988,8.6667646653138988,17.333529330627798,34,5,0.041666666666666664,0.625,1,0,8.6735224825898012,25,498338508255.92078,1.4484250442297566e-16,1.0297910419884049e-15,0,7,3,1056.1935470000001,178.19509099999999
2,2,3,fraction,test,element,25,36,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,9,1,10,6.0381942578618355e-15,1,1.217776618903714e-14,3.9514288842534037e-15,3.9514054394123689e-15,7.6377600559593204e-16,0,35.295354659403152,62.826785656533346,88.150363740079186,107.3557991446975,107.3557991446975,142.10749913097217,5,3,0.41666666666666669,0.75,0,1,107.36045645354859,21,585812880289.99121,1.2935691903317889e-16,2.6766326197943608e-14,7.1425949136460763e-12,1,1,1056.1935470000001,204.724343
2,2,3,fraction,test,patch1,25,36,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,9,1,10,6.0381942578618355e-15,1,1.217776618903714e-14,3.9514288842534037e-15,3.9514054394123689e-15,7.6377600559593204e-16,0,2.4585708725052631,4.3645697738546252,7.1003282618585288,8.6667646653138988,8.6667646653138988,17.333529330627798,34,5,0.041666666666666664,0.625,1,0,8.6735224825898012,25,498338508255.92078,1.4484250442297566e-16,1.0297910419884049e-15,0,7,3,1056.1935470000001,313.78254800000002
