iteration,k,ell,mark,basis,denominator,coarse_nodes,coarse_elements,fine_nodes,fine_elements,L_min,L_max,level_gap,H_min,H_max,grading_ratio,neighbor_ratio,q_min,q_max,marked,closure_added,refined_total,nesting_residual,fixed_fine_mesh,petrov_residual,primal_residual,adjoint_residual,constraint_residual,trial_test_conjugacy,min,median,p90,p99,max,global_H_scaled_max,argmax,argmax_level,argmax_x,argmax_y,argmax_boundary,argmax_transition,argmax_energy,mass_rank,mass_condition,hermitian_defect,eigen_residual,energy_identity_error,patch_elements,patch_diameter_over_H,build_ms,inverse_ms
1,2,3,fraction,test,element,17,22,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,4,2,6,5.6529671697176664e-15,1,7.3363954867283894e-15,4.1735126461870272e-15,4.1736033318502764e-15,8.6676802052936841e-16,0,42.646155977882984,73.586755076296186,91.202863989901857,99.699585158461502,99.699585158461502,128.98032718178797,0,3,0.58333333333333337,0.75,0,0,99.704600098782038,15,41476147230.558105,1.3108402321048811e-16,2.9483140139245594e-15,8.925685355428913e-12,1,1,1267.5308299999999,125.38143599999999
1,2,3,fraction,test,patch1,17,22,4225,8192,3,4,1,0.35355339059327379,0.5,1.4142135623730949,1.4142135623730949,0.044194173824159223,0.0625,4,2,6,5.6529671697176664e-15,1,7.3363954867283894e-15,4.1735126461870272e-15,4.1736033318502764e-15,8.6676802052936841e-16,0,2.4450314080625977,2.9195514957265503,3.4031262570722256,3.9427424350494289,3.9427424350494289,5.5758798245908237,18,4,0.083333333333333329,0.16666666666666666,1,0,3.9682128865840247,17,395875442.51603568,1.552575022970863e-16,6.2825647878764436e-16,0,8,2,1267.5308299999999,185.14770999999999
2,2,3,fraction,coarse,element,20,28,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,3,3,6,7.0223058394034108e-15,1,7.6144643331316101e-15,3.9939768719185326e-15,3.9951436999142514e-15,5.7080860719056315e-16,0,8.4852813742385536,8.485281374238566,8.4852813742385766,8.4852813742385944,8.4852813742385944,16.970562748477132,11,4,0.58333333333333337,0.33333333333333331,0,1,8.5146931829632244,3,4.0000000000000195,0,1.9204287646091331e-16,1.5313421029312417e-18,1,1,1157.251878,3.9813670000000001
2,2,3,fraction,coarse,patch1,20,28,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,3,3,6,7.0223058394034108e-15,1,7.6144643331316101e-15,3.9939768719185326e-15,3.9951436999142514e-15,5.7080860719056315e-16,0,3.1851653402209252,3.5761041389104413,4.316412977630617,4.498920293654403,4.498920293654403,8.5623501774245714,6,3,0.083333333333333329,0.75,1,1,4.5356323287336737,8,27.283707140630696,0,5.0721789936176643e-16,0,7,1.8027756377319946,1157.251878,35.747630999999998
2,2,3,fraction,trial,element,20,28,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,3,3,6,7.0223058394034108e-15,1,7.6144643331316101e-15,3.9939768719185326e-15,3.9951436999142514e-15,5.7080860719056315e-16,0,36.612557849908228,60.431267318041677,89.742857696084315,97.512870880276495,97.512870880276495,131.60207632544737,0,3,0.58333333333333337,0.75,0,0,97.517998275311868,17,286604698819.42664,1.0061822636664717e-16,1.7003434723668525e-14,3.2624809567241331e-11,1,1,1157.251878,56.941631999999998
2,2,3,fraction,trial,patch1,20,28,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,3,3,6,7.0223058394034108e-15,1,7.6144643331316101e-15,3.9939768719185326e-15,3.9951436999142514e-15,5.7080860719056315e-16,0,2.4506514732705678,2.8239369604572233,5.2764357062413492,6.0011745996026731,6.0011745996026731,10.552871412482698,4,3,0.91666666666666663,0.75,1,0,6.0262956873257778,20,13306810841.82394,2.4805870169679836e-16,5.7453337278488476e-16,0,6,2.2360679774997898,1157.251878,126.21965
2,2,3,fraction,test,element,20,28,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,3,3,6,7.0223058394034108e-15,1,7.6144643331316101e-15,3.9939768719185326e-15,3.9951436999142514e-15,5.7080860719056315e-16,0,36.612557849908228,60.431267318041677,89.742857696084315,97.512870880276495,97.512870880276495,131.60207632544737,0,3,0.58333333333333337,0.75,0,0,97.517998275311868,17,286604698819.42664,1.0061822636664717e-16,1.7003434723668525e-14,3.2624809567241331e-11,1,1,1157.251878,145.24847700000001
2,2,3,fraction,test,patch1,20,28,4225,8192,3,5,2,0.25,0.5,2,1.4142135623730951,0.044194173824159223,0.088388347648318447,3,3,6,7.0223058394034108e-15,1,7.6144643331316101e-15,3.9939768719185326e-15,3.9951436999142514e-15,5.7080860719056315e-16,0,2.4506514732705678,2.8239369604572233,5.2764357062413492,6.0011745996026731,6.0011745996026731,10.552871412482698,4,3,0.91666666666666663,0.75,1,0,6.0262956873257778,20,13306810841.82394,2.4805870169679836e-16,5.7453337278488476e-16,0,6,2.2360679774997898,1157.251878,213.089968
3,2,3,fraction,coarse,element,24,36,4225,8192,3,6,3,0.17677669529663689,0.5,2.8284271247461898,1.4142135623730951,0.044194173824159223,0.125,3,4,7,7.5956080380883904e-15,1,1.2466352078354655e-14,4.0289198645623771e-15,4.0289294593293971e-15,5.5249732919589672e-16,0,8.4852813742385536,8.4852813742385695,8.4852813742385766,8.4852813742385926,8.4852813742385926,24,11,4,0.58333333333333337,0.33333333333333331,0,1,8.5146931829632209,3,4.000000000000016,0,4.1230104743209414e-16,5.8956670962852829e-16,1,1,1053.3085840000001,6.9738309999999997
3,2,3,fraction,coarse,patch1,24,36,4225,8192,3,6,3,0.17677669529663689,0.5,2.8284271247461898,1.4142135623730951,0.044194173824159223,0.125,3,4,7,7.5956080380883904e-15,1,1.2466352078354655e-14,4.0289198645623771e-15,4.0289294593293971e-15,5.5249732919589672e-16,0,3.1083978413075619,3.3690261193208846,4.3669970062358567,4.498920293654403,4.498920293654403,9.3737977121930331,6,3,0.083333333333333329,0.75,1,1,4.5356323287336773,8,27.283707140630689,3.6781086867836402e-17,9.5530701035475537e-16,0,7,1.8027756377319946,1053.3085840000001,35.981431999999998
3,2,3,fraction,trial,element,24,36,4225,8192,3,6,3,0.17677669529663689,0.5,2.8284271247461898,1.4142135623730951,0.044194173824159223,0.125,3,4,7,7.5956080380883904e-15,1,1.2466352078354655e-14,4.0289198645623771e-15,4.0289294593293971e-15,5.5249732919589672e-16,0,39.952781550456216,52.985204090147455,89.116414985912115,101.7923940486246,101.7923940486246,153.91730217845497,9,3,0.75,0.58333333333333337,0,0,101.79730588941716,18,89098192167.789917,1.3988366869891561e-16,1.4031938982266744e-14,1.8634181800751043e-11,1,1,1053.3085840000001,64.523893999999999
3,2,3,fraction,trial,patch1,24,36,4225,8192,3,6,3,0.17677669529663689,0.5,2.8284271247461898,1.4142135623730951,0.044194173824159223,0.125,3,4,7,7.5956080380883904e-15,1,1.2466352078354655e-14,4.0289198645623771e-15,4.0289294593293971e-15,5.5249732919589672e-16,0,2.4161506831225736,3.9338591817300124,6.9153660504908228,10.963538471978296,10.963538471978296,15.771718221871211,5,3,0.75,0.91666666666666663,1,0,10.993224263790861,24,322257912553.45966,2.446844352058963e-16,2.1382642294522751e-15,0,6,2.2360679774997898,1053.3085840000001,174.91227000000001
3,2,3,fraction,test,element,24,36,4225,8192,3,6,3,0.17677669529663689,0.5,2.8284271247461898,1.4142135623730951,0.044194173824159223,0.125,3,4,7,7.5956080380883904e-15,1,1.2466352078354655e-14,4.0289198645623771e-15,4.0289294593293971e-15,5.5249732919589672e-16,0,39.952781550456216,52.985204090147455,89.116414985912115,101.7923940486246,101.7923940486246,153.91730217845497,9,3,0.75,0.58333333333333337,0,0,101.79730588941716,18,89098192167.789917,1.3988366869891561e-16,1.4031938982266744e-14,1.8634181800751043e-11,1,1,1053.3085840000001,201.57566700000001
3,2,3,fraction,test,patch1,24,36,4225,8192,3,6,3,0.17677669529663689,0.5,2.8284271247461898,1.4142135623730951,0.044194173824159223,0.125,3,4,7,7.5956080380883904e-15,1,1.2466352078354655e-14,4.0289198645623771e-15,4.0289294593293971e-15,5.5249732919589672e-16,0,2.4161506831225736,3.9338591817300124,6.9153660504908228,10.963538471978296,10.963538471978296,15.771718221871211,5,3,0.75,0.91666666666666663,1,0,10.993224263790861,24,322257912553.45966,2.446844352058963e-16,2.1382642294522751e-15,0,6,2.2360679774997898,1053.3085840000001,299.547211
4,2,3,fraction,coarse,element,26,40,4225,8192,3,7,4,0.125,0.5,4,1.4142135623730951,0.044194173824159223,0.17677669529663689,3,1,4,7.691533944970158e-15,1,1.0615210218125386e-14,3.7237421465328345e-15,3.7237073103682754e-15,7.2563450193904663e-16,0,8.4852813742385536,8.4852813742385678,8.4852813742385749,8.4852813742385926,8.4852813742385926,33.941125496954271,11,4,0.58333333333333337,0.33333333333333331,0,1,8.5146931829632209,3,4.000000000000016,0,4.1230104743209414e-16,5.8956670962852829e-16,1,1,1049.3260500000001,5.1605420000000004
4,2,3,fraction,coarse,patch1,26,40,4225,8192,3,7,4,0.125,0.5,4,1.4142135623730951,0.044194173824159223,0.17677669529663689,3,1,4,7.691533944970158e-15,1,1.0615210218125386e-14,3.7237421465328345e-15,3.7237073103682754e-15,7.2563450193904663e-16,0,3.1083978413075601,3.372253976282265,4.3164129776306197,4.5863331715549149,4.5863331715549149,12.557362935178158,19,5,0.125,0.041666666666666664,1,1,4.5952215534246275,9,11.862067274978282,1.8170289459384283e-17,3.8950632662602052e-16,0,8,2.2360679774997898,1049.3260500000001,36.97307
4,2,3,fraction,trial,element,26,40,4225,8192,3,7,4,0.125,0.5,4,1.4142135623730951,0.044194173824159223,0.17677669529663689,3,1,4,7.691533944970158e-15,1,1.0615210218125386e-14,3.7237421465328345e-15,3.7237073103682754e-15,7.2563450193904663e-16,0,38.075700715819295,53.004777091059601,88.612559276057766,101.67879053744271,101.67879053744271,161.77454770770282,9,3,0.75,0.58333333333333337,0,0,101.68370786437528,18,55569184493.714394,1.611367167251017e-16,1.5532077136159197e-14,1.059367233216061e-11,1,1,1049.3260500000001,70.195706000000001
4,2,3,fraction,trial,patch1,26,40,4225,8192,3,7,4,0.125,0.5,4,1.4142135623730951,0.044194173824159223,0.17677669529663689,3,1,4,7.691533944970158e-15,1,1.0615210218125386e-14,3.7237421465328345e-15,3.7237073103682754e-15,7.2563450193904663e-16,0,2.6552142847918474,3.9609461655529241,7.5664588495860192,12.716176335298,12.716176335298,18.888969792059466,5,3,0.75,0.91666666666666663,1,0,12.739310941378809,26,336522444636.97003,1.2898344872177263e-16,1.1550462149652156e-15,0,6,2.2360679774997898,1049.3260500000001,210.85231099999999
4,2,3,fraction,test,element,26,40,4225,8192,3,7,4,0.125,0.5,4,1.4142135623730951,0.044194173824159223,0.17677669529663689,3,1,4,7.691533944970158e-15,1,1.0615210218125386e-14,3.7237421465328345e-15,3.7237073103682754e-15,7.2563450193904663e-16,0,38.075700715819295,53.004777091059601,88.612559276057766,101.67879053744271,101.67879053744271,161.77454770770282,9,3,0.75,0.58333333333333337,0,0,101.68370786437528,18,55569184493.714394,1.611367167251017e-16,1.5532077136159197e-14,1.059367233216061e-11,1,1,1049.3260500000001,246.636808
4,2,3,fraction,test,patch1,26,40,4225,8192,3,7,4,0.125,0.5,4,1.4142135623730951,0.044194173824159223,0.17677669529663689,3,1,4,7.691533944970158e-15,1,1.0615210218125386e-14,3.7237421465328345e-15,3.7237073103682754e-15,7.2563450193904663e-16,0,2.6552142847918474,3.9609461655529241,7.5664588495860192,12.716176335298,12.716176335298,18.888969792059466,5,3,0.75,0.91666666666666663,1,0,12.739310941378809,26,336522444636.97003,1.2898344872177263e-16,1.1550462149652156e-15,0,6,2.2360679774997898,1049.3260500000001,377.37472000000002
5,2,3,fraction,coarse,element,30,48,4225,8192,3,8,5,0.088388347648318447,0.5,5.6568542494923797,1.4142135623730951,0.044194173824159223,0.25,2,4,6,7.2982433938471613e-15,1,1.2472109820099474e-14,3.9654762838689286e-15,3.9632338691104098e-15,5.8032905340093169e-16,0,8.4852813742385536,8.4852813742385695,8.4852813742385802,8.4852813742385926,8.4852813742385926,48,13,4,0.58333333333333337,0.16666666666666666,0,1,8.5146931829632244,3,4.0000000000000169,0,5.1347476922737261e-17,3.9049223624746662e-16,1,1,1106.2646949999998,5.2091799999999999
5,2,3,fraction,coarse,patch1,30,48,4225,8192,3,8,5,0.088388347648318447,0.5,5.6568542494923797,1.4142135623730951,0.044194173824159223,0.25,2,4,6,7.2982433938471613e-15,1,1.2472109820099474e-14,3.9654762838689286e-15,3.9632338691104098e-15,5.8032905340093169e-16,0,3.108397841307561,3.3585547100269135,4.3164129776306179,4.5863331715549167,4.5863331715549167,17.758792970570177,19,5,0.125,0.041666666666666664,1,1,4.5952215534246292,9,11.862067274978299,1.8170289459384283e-17,3.7891942114298343e-16,0,8,2.2360679774997898,1106.2646949999998,39.715313000000002
5,2,3,fraction,trial,element,30,48,4225,8192,3,8,5,0.088388347648318447,0.5,5.6568542494923797,1.4142135623730951,0.044194173824159223,0.25,2,4,6,7.2982433938471613e-15,1,1.2472109820099474e-14,3.9654762838689286e-15,3.9632338691104098e-15,5.8032905340093169e-16,0,33.941125322277863,51.55091736457193,93.411112690909732,101.42980437789407,101.42980437789407,192.00000012356779,9,3,0.75,0.58333333333333337,0,0,101.43473377564341,19,249423852516.02905,1.0949382349231567e-16,1.9441898127276733e-14,2.1426902900581046e-13,1,1,1106.2646949999998,74.128698999999997
5,2,3,fraction,trial,patch1,30,48,4225,8192,3,8,5,0.088388347648318447,0.5,5.6568542494923797,1.4142135623730951,0.044194173824159223,0.25,2,4,6,7.2982433938471613e-15,1,1.2472109820099474e-14,3.9654762838689286e-15,3.9632338691104098e-15,5.8032905340093169e-16,0,2.7533283166426674,4.7406488774604272,9.050776194291366,12.376264715566411,12.376264715566411,28.470810307457267,4,3,0.91666666666666663,0.75,1,0,12.397764633588004,27,95470783372.929276,1.8744511294046422e-16,2.755174787144836e-15,0,6,2.2360679774997898,1106.2646949999998,214.158749
5,2,3,fraction,test,element,30,48,4225,8192,3,8,5,0.088388347648318447,0.5,5.6568542494923797,1.4142135623730951,0.044194173824159223,0.25,2,4,6,7.2982433938471613e-15,1,1.2472109820099474e-14,3.9654762838689286e-15,3.9632338691104098e-15,5.8032905340093169e-16,0,33.941125322277863,51.55091736457193,93.411112690909732,101.42980437789407,101.42980437789407,192.00000012356779,9,3,0.75,0.58333333333333337,0,0,101.43473377564341,19,249423852516.02905,1.0949382349231567e-16,1.9441898127276733e-14,2.1426902900581046e-13,1,1,1106.2646949999998,249.94306900000001
5,2,3,fraction,test,patch1,30,48,4225,8192,3,8,5,0.088388347648318447,0.5,5.6568542494923797,1.4142135623730951,0.044194173824159223,0.25,2,4,6,7.2982433938471613e-15,1,1.2472109820099474e-14,3.9654762838689286e-15,3.9632338691104098e-15,5.8032905340093169e-16,0,2.7533283166426674,4.7406488774604272,9.050776194291366,12.376264715566411,12.376264715566411,28.470810307457267,4,3,0.91666666666666663,0.75,1,0,12.397764633588004,27,95470783372.929276,1.8744511294046422e-16,2.755174787144836e-15,0,6,2.2360679774997898,1106.2646949999998,388.873583
6,2,3,fraction,coarse,element,31,50,4225,8192,3,9,6,0.0625,0.5,8,1.4142135623730951,0.044194173824159223,0.35355339059327379,2,0,2,7.3697708637110065e-15,1,8.7737790448292847e-15,3.9654762838689286e-15,3.9632338691104098e-15,5.8032905340093169e-16,0,8.4852813742385536,8.4852813742385695,8.4852813742385802,8.4852813742385926,8.4852813742385926,67.882250993908556,13,4,0.58333333333333337,0.16666666666666666,0,1,8.5146931829632244,3,4.0000000000000169,0,5.1347476922737261e-17,3.9049223624746662e-16,1,1,1143.4240199999999,4.0878940000000004
6,2,3,fraction,coarse,patch1,31,50,4225,8192,3,9,6,0.0625,0.5,8,1.4142135623730951,0.044194173824159223,0.35355339059327379,2,0,2,7.3697708637110065e-15,1,8.7737790448292847e-15,3.9654762838689286e-15,3.9632338691104098e-15,5.8032905340093169e-16,0,3.0475203900860932,3.3517826560781665,4.316412977630617,4.5863331715549167,4.5863331715549167,24.867182730460485,19,5,0.125,0.041666666666666664,1,1,4.5952215534246292,9,11.862067274978299,1.8170289459384283e-17,3.7891942114298343e-16,0,8,2.2360679774997898,1143.4240199999999,40.612838000000004
6,2,3,fraction,trial,element,31,50,4225,8192,3,9,6,0.0625,0.5,8,1.4142135623730951,0.044194173824159223,0.35355339059327379,2,0,2,7.3697708637110065e-15,1,8.7737790448292847e-15,3.9654762838689286e-15,3.9632338691104098e-15,5.8032905340093169e-16,0,23.999999999996636,51.551652573488546,84.601571438715979,101.43658340294206,101.43658340294206,192.00000003227049,9,3,0.75,0.58333333333333337,0,0,101.44151247112949,19,248459922470.06415,2.4588425951170219e-16,7.9383995054968868e-14,3.0806778691464699e-12,1,1,1143.4240199999999,82.906306000000001
6,2,3,fraction,trial,patch1,31,50,4225,8192,3,9,6,0.0625,0.5,8,1.4142135623730951,0.044194173824159223,0.35355339059327379,2,0,2,7.3697708637110065e-15,1,8.7737790448292847e-15,3.9654762838689286e-15,3.9632338691104098e-15,5.8032905340093169e-16,0,2.8139083534344769,4.9415931128518737,9.5370538456846958,12.413512211016227,12.413512211016227,40.420346392522141,4,3,0.91666666666666663,0.75,1,0,12.434934240131643,27,95376706335.932159,2.6799482523759298e-16,9.5508006923190302e-16,0,6,2.2360679774997898,1143.4240199999999,254.168252
6,2,3,fraction,test,element,31,50,4225,8192,3,9,6,0.0625,0.5,8,1.4142135623730951,0.044194173824159223,0.35355339059327379,2,0,2,7.3697708637110065e-15,1,8.7737790448292847e-15,3.9654762838689286e-15,3.9632338691104098e-15,5.8032905340093169e-16,0,23.999999999996636,51.551652573488546,84.601571438715979,101.43658340294206,101.43658340294206,192.00000003227049,9,3,0.75,0.58333333333333337,0,0,101.44151247112949,19,248459922470.06415,2.4588425951170219e-16,7.9383995054968868e-14,3.0806778691464699e-12,1,1,1143.4240199999999,292.116938
6,2,3,fraction,test,patch1,31,50,4225,8192,3,9,6,0.0625,0.5,8,1.4142135623730951,0.044194173824159223,0.35355339059327379,2,0,2,7.3697708637110065e-15,1,8.7737790448292847e-15,3.9654762838689286e-15,3.9632338691104098e-15,5.8032905340093169e-16,0,2.8139083534344769,4.9415931128518737,9.5370538456846958,12.413512211016227,12.413512211016227,40.420346392522141,4,3,0.91666666666666663,0.75,1,0,12.434934240131643,27,95376706335.932159,2.6799482523759298e-16,9.5508006923190302e-16,0,6,2.2360679774997898,1143.4240199999999,457.720213
