iteration,element,id,parent_id,level,n0,n1,n2,x0,y0,x1,y1,x2,y2
3,15,31,18,5,20,16,12,0.125,0.625,0.25,0.5,0.25,0.75
3,16,34,22,5,19,17,12,0.375,0.625,0.5,0.75,0.25,0.75
3,17,35,25,5,19,16,4,0.375,0.625,0.25,0.5,0.5,0.5
3,18,37,28,5,20,14,6,0.125,0.625,0,0.75,0,0.5
3,19,38,29,5,21,17,8,0.375,0.875,0.5,0.75,0.5,1
3,20,39,18,5,20,6,16,0.125,0.625,0,0.5,0.25,0.5
3,21,42,22,5,19,4,17,0.375,0.625,0.5,0.5,0.5,0.75
3,22,43,25,5,19,12,16,0.375,0.625,0.25,0.75,0.25,0.5
3,23,46,29,5,21,12,17,0.375,0.875,0.25,0.75,0.5,0.75
3,24,47,32,6,26,21,15,0.25,0.875,0.375,0.875,0.25,1
3,25,48,33,6,25,18,14,0.125,0.75,0.125,0.875,0,0.75
3,26,49,36,6,23,18,15,0.125,1,0.125,0.875,0.25,1
3,27,50,40,6,24,21,8,0.375,1,0.375,0.875,0.5,1
3,28,51,41,6,22,18,3,0,0.875,0.125,0.875,0,1
3,29,52,44,6,26,18,12,0.25,0.875,0.125,0.875,0.25,0.75
3,30,53,45,6,25,20,12,0.125,0.75,0.125,0.625,0.25,0.75
3,31,54,32,6,26,12,21,0.25,0.875,0.25,0.75,0.375,0.875
3,32,55,33,6,25,12,18,0.125,0.75,0.25,0.75,0.125,0.875
3,33,56,36,6,23,3,18,0.125,1,0,1,0.125,0.875
3,34,57,40,6,24,15,21,0.375,1,0.25,1,0.375,0.875
3,35,58,41,6,22,14,18,0,0.875,0,0.75,0.125,0.875
3,36,59,44,6,26,15,18,0.25,0.875,0.25,1,0.125,0.875
3,37,60,45,6,25,14,20,0.125,0.75,0,0.75,0.125,0.625
4,0,1,0,3,9,5,4,0.25,0.25,0.5,0,0.5,0.5
4,1,5,0,3,10,5,1,0.75,0.25,0.5,0,1,0
4,2,9,0,3,9,0,5,0.25,0.25,0,0,0.5,0
4,3,12,0,3,10,1,7,0.75,0.25,1,0,1,0.5
4,4,13,0,3,10,4,5,0.75,0.25,0.5,0.5,0.5,0
4,5,20,7,4,13,9,6,0,0.25,0.25,0.25,0,0.5
4,6,23,15,4,16,9,4,0.25,0.5,0.25,0.25,0.5,0.5
4,7,27,7,4,13,0,9,0,0.25,0,0,0.25,0.25
