schema_version,case,method,kappa,run_id,reference_epoch,iteration,action,stop_reason,N_H,N_ref,N_amb,ell,kappa_H_max,mu_H,rho_amb,eta_H,Theta_loc,U_prac,reference_energy_error,reference_L2_error,marked_H,rebuilt_correctors,ambient_refined_elements,time_mesh,time_corrector,time_certificate,time_solve,time_estimator,time_total_cumulative,peak_memory_mb
2,R1,AFEM,8,R1_AFEM_k8_r0_4f30b9d0f9d38817,0,0,InitializeReferenceEpoch,initialized fixed evaluation-reference epoch for conforming P1 AFEM,9,41,,,5.6568542494923806,,,0,,,,,0,0,0,0,0,0,0,0,3.5999999999999999e-07,5
2,R1,AFEM,8,R1_AFEM_k8_r0_4f30b9d0f9d38817,0,1,SolveAdaptiveFem,solved conforming P1 FEM and formed body/jump/impedance residual marking; algebraic residual difference=2.2238485148409506e-15,9,41,,,5.6568542494923806,,,19.10395915596898,,,0.89404803001551336,0.80190122722499535,3,0,0,0,0,0,8.577e-05,4.5599000000000002e-05,0.00015105899999999999,5
2,R1,AFEM,8,R1_AFEM_k8_r0_4f30b9d0f9d38817,0,2,RefineAdaptiveFem,locally refined the conforming P1 mesh by residual Doerfler marking,12,41,,,5.6568542494923806,,,0,,,,,3,0,0,0.000921527,0,0,0,0,0.001073346,5
2,R1,AFEM,8,R1_AFEM_k8_r0_4f30b9d0f9d38817,0,3,SolveAdaptiveFem,solved conforming P1 FEM and formed body/jump/impedance residual marking; algebraic residual difference=5.1050551134097324e-15,12,41,,,5.6568542494923806,,,15.646762464995069,,,0.75783971859308219,0.63457458501288233,4,0,0,0,0,0,0.00010021,5.9969999999999997e-05,0.001240416,5
2,R1,AFEM,8,R1_AFEM_k8_r0_4f30b9d0f9d38817,0,4,RefineAdaptiveFem,locally refined the conforming P1 mesh by residual Doerfler marking,14,41,,,4,,,0,,,,,4,0,0,0.00089420600000000004,0,0,0,0,0.002135152,5
2,R1,AFEM,8,R1_AFEM_k8_r0_4f30b9d0f9d38817,0,5,SolveAdaptiveFem,solved conforming P1 FEM and formed body/jump/impedance residual marking; algebraic residual difference=4.9982829271042706e-15,14,41,,,4,,,15.212095546077935,,,0.55496068314122926,0.44125956611018258,5,0,0,0,0,0,0.00011504,7.6089999999999998e-05,0.0023317120000000001,5
2,R1,AFEM,8,R1_AFEM_k8_r0_4f30b9d0f9d38817,0,6,RefineAdaptiveFem,locally refined the conforming P1 mesh by residual Doerfler marking,17,41,,,4,,,0,,,,,5,0,0,0.000942157,0,0,0,0,0.0032743989999999999,5
2,R1,AFEM,8,R1_AFEM_k8_r0_4f30b9d0f9d38817,0,7,SolveAdaptiveFem,solved conforming P1 FEM and formed body/jump/impedance residual marking; algebraic residual difference=3.6975689385942341e-15,17,41,,,4,,,12.932486773057189,,,0.46317698914628752,0.35710958526101017,8,0,0,0,0,0,0.000160159,9.9350000000000003e-05,0.003539248,5
