schema_version,case,method,kappa,run_id,reference_epoch,iteration,action,stop_reason,N_H,N_ref,N_amb,ell,kappa_H_max,mu_H,rho_amb,eta_H,Theta_loc,U_prac,reference_energy_error,reference_L2_error,marked_H,rebuilt_correctors,ambient_refined_elements,time_mesh,time_corrector,time_certificate,time_solve,time_estimator,time_total_cumulative,peak_memory_mb
2,R1,HLOD-fixed,8,R1_HLOD-fixed_k8_r0_64811848c80e607d,0,0,InitializeReferenceEpoch,initialized fixed reference epoch and ambient shadow,25,81,,2,2.8284271247461903,,,0,,0,,,0,0,0,0,0,0,0,0,0.002643131,6
2,R1,HLOD-fixed,8,R1_HLOD-fixed_k8_r0_64811848c80e607d,0,1,AcceptCoarse,coarse resolution recorded for posterior convergence diagnostics; ambient-ratio gate accepted,25,81,,2,2.8284271247461903,,,0,,0,,,0,0,0,1.9000000000000001e-07,0,0,0,0,0.0026473109999999998,6
2,R1,HLOD-fixed,8,R1_HLOD-fixed_k8_r0_64811848c80e607d,0,2,AcceptFixedEll,fixed global ell accepted without localization certification,25,81,,2,2.8284271247461903,,,0,,0,,,0,32,0,0,0.0048997629999999997,0,0,0,0.0075519039999999999,6
2,R1,HLOD-fixed,8,R1_HLOD-fixed_k8_r0_64811848c80e607d,0,3,Complete,practical reference tolerance reached,25,81,,2,2.8284271247461903,,,4.0856502434269757,,4.0856502434269755e-06,0.37524487539265633,0.25335076038648019,0,0,0,0,0,0,2.569e-05,0.010340034,0.017921817999999999,6
