target,status,first_iteration,reference_energy_error,U_prac,N_H,ell,rebuilt_correctors_cumulative,ambient_refined_elements_cumulative,time_total_cumulative
0.10000000000000001,not_reached,,,,,,,,
0.050000000000000003,not_reached,,,,,,,,
0.02,not_reached,,,,,,,,
0.01,not_reached,,,,,,,,
