k,H_level,h_level,ell,solver,mode,coarse_nodes,coarse_elements,fine_nodes,fine_elements,H_max,H_min,h_max,h_min,kH,kh,h_over_H,p1_energy_abs,lod_energy_abs,p1_l2_abs,lod_l2_abs,fine_energy_abs,fine_l2_abs,p1_energy_rate,lod_energy_rate,p1_l2_rate,lod_l2_rate,p1_residual,petrov_residual,corrector_residual,constraint_residual,nesting_coordinate_residual,corrector_threads,symbolic_analyses,symbolic_reuses,factorization_reuses,schur_residual,schur_rcond,mesh_ms,operators_ms,correctors_ms,basis_ms,build_ms,load_ms,lod_solve_ms,p1_solve_ms,fine_solve_ms,error_ms,export_ms,total_ms,coarse_nodes_file,coarse_elements_file,fine_nodes_file,fine_elements_file,fields_file
8,4,11,3,schur,two-sided,25,32,2113,4096,0.35355339059327379,0.35355339059327379,0.03125,0.03125,2.8284271247461903,0.25,0.088388347648318433,3.6542691695734346,2.1034205696300305,0.26581409830459368,0.12820345749548948,0.30479980271217555,0.0046032426649110772,nan,nan,nan,nan,4.0099547345136476e-16,4.3163772412421718e-15,7.703398730941791e-15,5.3863394909196037e-16,0,8,8,24,0,5.2492874325517029e-16,0.038842621760785255,9.8226700000000005,1.815849,138.743075,11.19811,161.61548599999998,0.861236,0.53527899999999995,0.118128,8.8536149999999996,3.8981479999999999,15.052372,191.05157500000001,H_L04_coarse_nodes.csv,H_L04_coarse_elements.csv,fine_L11_nodes.csv,fine_L11_elements.csv,H_L04_fields.csv
8,5,11,3,schur,two-sided,41,64,2113,4096,0.25,0.25,0.03125,0.03125,2,0.25,0.125,2.8645667931094549,1.0586393248364858,0.19460396639357488,0.047300887422312636,0.30479980271217555,0.0046032426649110772,0.70253185554707254,1.9810523762434944,0.89975301872334734,2.87699202921964,4.6990643579250409e-16,5.6842106777606077e-15,8.4574063301149885e-15,5.3882582943180388e-16,0,8,61,3,0,5.9487902890366122e-16,0.0017761461069820837,6.6793480000000001,1.1671290000000001,192.14638299999999,14.386345,214.416043,0.61787999999999998,0.64722400000000002,0.194941,7.9057919999999999,3.3835600000000001,8.6238069999999993,235.908086,H_L05_coarse_nodes.csv,H_L05_coarse_elements.csv,fine_L11_nodes.csv,fine_L11_elements.csv,H_L05_fields.csv
8,6,11,3,schur,two-sided,81,128,2113,4096,0.17677669529663689,0.17677669529663689,0.03125,0.03125,1.4142135623730951,0.25,0.17677669529663687,1.8500095469148918,0.60600711555347309,0.1070983437147805,0.018233737949727859,0.30479980271217555,0.0046032426649110772,1.2615685234862126,1.6096090253477604,1.7232098927829445,2.7505138074201896,7.5291834436261766e-16,7.5889292735747052e-15,1.0354661220889441e-14,5.6835662659344957e-16,0,8,110,18,0,7.5760837435247999e-16,0.00055491670920693105,6.744758,1.2146539999999999,263.10705100000001,19.641964999999999,290.75741999999997,0.63774500000000001,0.66781299999999999,0.281551,10.331505999999999,3.3592949999999999,8.7499310000000001,314.91984100000002,H_L06_coarse_nodes.csv,H_L06_coarse_elements.csv,fine_L11_nodes.csv,fine_L11_elements.csv,H_L06_fields.csv
8,7,11,3,schur,two-sided,145,256,2113,4096,0.125,0.125,0.03125,0.03125,1,0.25,0.25,1.3422375751247497,0.39497277153998273,0.065566198373055079,0.007662359975124055,0.30479980271217555,0.0046032426649110772,0.92578533115137562,1.2351630653016745,1.4158240321764393,2.5014992740526538,1.446119598248301e-15,1.4233631041702705e-14,1.1159361937215559e-14,7.2185117747929316e-16,0,8,232,24,0,1.1447332159155825e-15,0.0003548240957319508,7.2104460000000001,1.1701010000000001,261.78058199999998,21.264120999999999,291.46505300000001,0.74088600000000004,0.77520699999999998,0.562303,8.8704479999999997,3.765965,10.342264,316.63787100000002,H_L07_coarse_nodes.csv,H_L07_coarse_elements.csv,fine_L11_nodes.csv,fine_L11_elements.csv,H_L07_fields.csv
8,8,11,3,schur,two-sided,289,512,2113,4096,0.088388347648318447,0.088388347648318447,0.03125,0.03125,0.70710678118654757,0.25,0.35355339059327373,0.83828889695153386,0.32539420497005761,0.031036580916613894,0.0051070884096744732,0.30479980271217555,0.0046032426649110772,1.3582412476703318,0.5591292858603033,2.1579652260295612,1.1705755413639984,2.6447093045656947e-15,2.6854671417657902e-14,4.6566549489655426e-15,5.4096561423110437e-16,0,8,480,32,0,8.5111430498053737e-16,0.0003797184635948277,7.6692429999999998,1.175748,279.469719,27.122102999999999,315.49780399999997,0.61249500000000001,0.68043399999999998,0.861066,9.1746649999999992,3.3540459999999999,9.8087260000000001,340.13969600000001,H_L08_coarse_nodes.csv,H_L08_coarse_elements.csv,fine_L11_nodes.csv,fine_L11_elements.csv,H_L08_fields.csv
